"id","code","name","miningSiteId","startPoint","endPoint","distance","roadCondition","maxSpeed","gradient","isActive","lastMaintenance","createdAt","updatedAt"
"cmhsbjniw032mmaftyxzskwbg","ROAD-0191","Road Segment 191","cmhsbjl8800lzmaftfj8oawrh","Point-I","Point-J",1.668543037210105,"POOR",38,7.833292976711757,true,,"2025-11-09T23:02:35.480Z","2025-11-09T23:02:35.480Z"
"cmhsbjniy032omaftlkp1i7cy","ROAD-0192","Road Segment 192","cmhsbjl8900m0maftb91fcble","Point-J","Point-K",4.678494437506391,"EXCELLENT",33,-1.212819075545516,true,"2025-10-04T23:02:35.119Z","2025-11-09T23:02:35.482Z","2025-11-09T23:02:35.482Z"
"cmhsbjnj0032qmafts3950jh1","ROAD-0193","Road Segment 193","cmhsbjl8a00m1mafto7kmomi8","Point-K","Point-L",1.160203320538473,"POOR",29,9.911176459533232,false,"2025-10-21T23:02:35.119Z","2025-11-09T23:02:35.484Z","2025-11-09T23:02:35.484Z"
"cmhsbjnj1032smaftpi7dyef4","ROAD-0194","Road Segment 194","cmhsbjl8b00m2maftad3vwgzm","Point-L","Point-M",0.8966175247487125,"EXCELLENT",23,3.058653599587384,true,,"2025-11-09T23:02:35.486Z","2025-11-09T23:02:35.486Z"
"cmhsbjnj3032umaftlrr0t9sw","ROAD-0195","Road Segment 195","cmhsbjl8d00m3maft5b5374nr","Point-M","Point-N",3.700419260513212,"GOOD",48,-4.07357982854845,true,,"2025-11-09T23:02:35.487Z","2025-11-09T23:02:35.487Z"
"cmhsbjnj5032wmaftntgkl375","ROAD-0196","Road Segment 196","cmhsbjl8e00m4maft03bmzvnx","Point-N","Point-O",2.774439447999201,"FAIR",42,5.791653347484681,true,"2025-11-03T23:02:35.119Z","2025-11-09T23:02:35.489Z","2025-11-09T23:02:35.489Z"
"cmhsbjnj6032ymafti4p78v1o","ROAD-0197","Road Segment 197","cmhsbjl8f00m5maftis4fvq5d","Point-O","Point-P",3.075897617836669,"POOR",34,4.228914692017092,true,"2025-11-07T23:02:35.119Z","2025-11-09T23:02:35.491Z","2025-11-09T23:02:35.491Z"
"cmhsbjnj80330maftj036ck2x","ROAD-0198","Road Segment 198","cmhsbjl8g00m6maftka7ilxnr","Point-P","Point-Q",1.785176745648531,"GOOD",37,8.142770547673848,true,"2025-11-02T23:02:35.119Z","2025-11-09T23:02:35.492Z","2025-11-09T23:02:35.492Z"
"cmhsbjnj90332maftmmzfgoio","ROAD-0199","Road Segment 199","cmhsbjl8i00m7maft3r2mr60a","Point-Q","Point-R",3.199591893535616,"EXCELLENT",26,-3.423075459601275,true,,"2025-11-09T23:02:35.493Z","2025-11-09T23:02:35.493Z"
"cmhsbjnjb0334maft3qu81pr9","ROAD-0200","Road Segment 200","cmhsbjl8j00m8maft2vjcqe37","Point-R","Point-S",4.418913068299895,"POOR",49,8.076010106436216,true,,"2025-11-09T23:02:35.495Z","2025-11-09T23:02:35.495Z"
"cmhsbjnjc0336maftne0x5w3t","ROAD-0201","Road Segment 201","cmhsbjl8l00m9maftgo8kb3so","Point-S","Point-T",3.835881202019598,"FAIR",40,5.678624589162423,true,,"2025-11-09T23:02:35.497Z","2025-11-09T23:02:35.497Z"
"cmhsbjnje0338maft4ch1ifmr","ROAD-0202","Road Segment 202","cmhsbjl8m00mamafttfqscvvn","Point-T","Point-U",1.764344662278264,"FAIR",35,-2.987227095385076,true,"2025-10-27T23:02:35.119Z","2025-11-09T23:02:35.498Z","2025-11-09T23:02:35.498Z"
"cmhsbjnjg033amaft4ekf5nqb","ROAD-0203","Road Segment 203","cmhsbjl8o00mbmaftlvlg3juf","Point-U","Point-V",1.039021926372024,"FAIR",28,2.550941023773689,true,"2025-10-02T23:02:35.119Z","2025-11-09T23:02:35.501Z","2025-11-09T23:02:35.501Z"
"cmhsbjnji033cmaftlz35d9s4","ROAD-0204","Road Segment 204","cmhsbjl8p00mcmaft0rmoyef3","Point-V","Point-W",4.548518111693546,"EXCELLENT",45,0.2510241063535315,true,"2025-10-08T23:02:35.119Z","2025-11-09T23:02:35.503Z","2025-11-09T23:02:35.503Z"
"cmhsbjnjk033emaftgccin7xj","ROAD-0205","Road Segment 205","cmhsbjl8q00mdmaft01cbfi0q","Point-W","Point-X",4.745262343834113,"EXCELLENT",26,-3.85130065125339,false,,"2025-11-09T23:02:35.504Z","2025-11-09T23:02:35.504Z"
"cmhsbjnjm033gmaftta8sbnfx","ROAD-0206","Road Segment 206","cmhsbjl8r00memaftv5jah33e","Point-X","Point-Y",1.163878431281429,"EXCELLENT",47,-3.526279999322154,true,"2025-10-10T23:02:35.119Z","2025-11-09T23:02:35.506Z","2025-11-09T23:02:35.506Z"
"cmhsbjnjn033imaftt6mca5mt","ROAD-0207","Road Segment 207","cmhsbjl8t00mfmaftt0mumt6r","Point-Y","Point-Z",3.370601823252608,"FAIR",46,6.044889558220534,true,"2025-11-04T23:02:35.119Z","2025-11-09T23:02:35.508Z","2025-11-09T23:02:35.508Z"
"cmhsbjnjp033kmaftco754f0o","ROAD-0208","Road Segment 208","cmhsbjl8u00mgmaftbc19zpnh","Point-Z","Point-[",4.754545755947973,"POOR",30,5.764759822791468,true,"2025-11-05T23:02:35.119Z","2025-11-09T23:02:35.509Z","2025-11-09T23:02:35.509Z"
"cmhsbjnjq033mmaftx0giibuv","ROAD-0209","Road Segment 209","cmhsbjl8v00mhmaftr6wlpafq","Point-A","Point-B",2.129323311506691,"GOOD",24,5.743593539363131,true,,"2025-11-09T23:02:35.511Z","2025-11-09T23:02:35.511Z"
"cmhsbjnjs033omaftqofmmk1a","ROAD-0210","Road Segment 210","cmhsbjl8x00mimaftsbehvzzb","Point-B","Point-C",0.6605201729032222,"POOR",24,2.308761268615677,true,"2025-10-09T23:02:35.119Z","2025-11-09T23:02:35.512Z","2025-11-09T23:02:35.512Z"
"cmhsbjnjt033qmaft2r2nymz0","ROAD-0211","Road Segment 211","cmhsbjl8y00mjmaftlibsaesk","Point-C","Point-D",3.228027942951247,"EXCELLENT",32,1.354936794721495,false,,"2025-11-09T23:02:35.514Z","2025-11-09T23:02:35.514Z"
"cmhsbjnjw033smaftupadwj6j","ROAD-0212","Road Segment 212","cmhsbjl8z00mkmaft72bpkp58","Point-D","Point-E",3.179764193592777,"POOR",25,5.903978012446141,true,"2025-09-29T23:02:35.119Z","2025-11-09T23:02:35.516Z","2025-11-09T23:02:35.516Z"
"cmhsbjnjx033umaft98e1ace6","ROAD-0213","Road Segment 213","cmhsbjl9100mlmaftj6yft1yk","Point-E","Point-F",2.877165125064324,"POOR",32,7.141699170735169,true,,"2025-11-09T23:02:35.518Z","2025-11-09T23:02:35.518Z"
"cmhsbjnjz033wmaftz5zxamsx","ROAD-0214","Road Segment 214","cmhsbjl9300mmmaft9lcdtav6","Point-F","Point-G",0.642683173682843,"GOOD",46,-2.456472783425872,true,"2025-09-27T23:02:35.119Z","2025-11-09T23:02:35.520Z","2025-11-09T23:02:35.520Z"
"cmhsbjnk1033ymafts0q8x58l","ROAD-0215","Road Segment 215","cmhsbjl9400mnmafti8lcqu5d","Point-G","Point-H",2.222734293270634,"EXCELLENT",26,4.482416629733658,true,"2025-10-23T23:02:35.119Z","2025-11-09T23:02:35.521Z","2025-11-09T23:02:35.521Z"
"cmhsbjnk30340maft3765up7j","ROAD-0216","Road Segment 216","cmhsbjl9500momaftwh2x4t4r","Point-H","Point-I",4.053555365554094,"FAIR",48,8.366746981073053,true,"2025-11-05T23:02:35.119Z","2025-11-09T23:02:35.523Z","2025-11-09T23:02:35.523Z"
"cmhsbjnk40342maftnvx7ir5q","ROAD-0217","Road Segment 217","cmhsbjl9700mpmaft5bj53nkb","Point-I","Point-J",3.202537096145521,"FAIR",46,4.592074472604006,true,"2025-09-28T23:02:35.119Z","2025-11-09T23:02:35.525Z","2025-11-09T23:02:35.525Z"
"cmhsbjnk60344maftiq25ruew","ROAD-0218","Road Segment 218","cmhsbjl9800mqmaftf28dyn6s","Point-J","Point-K",4.699644736959262,"GOOD",22,-1.128676217359578,true,,"2025-11-09T23:02:35.526Z","2025-11-09T23:02:35.526Z"
"cmhsbjnk70346maftam5ifvv7","ROAD-0219","Road Segment 219","cmhsbjl9900mrmafta7j7amkc","Point-K","Point-L",3.574413672726363,"GOOD",46,7.887353382643331,true,"2025-10-10T23:02:35.119Z","2025-11-09T23:02:35.527Z","2025-11-09T23:02:35.527Z"
"cmhsbjnk80348maftuoaeqv4j","ROAD-0220","Road Segment 220","cmhsbjl9b00msmaftgxlkicxd","Point-L","Point-M",2.990550904063076,"FAIR",44,4.293026044865719,true,"2025-11-08T23:02:35.119Z","2025-11-09T23:02:35.529Z","2025-11-09T23:02:35.529Z"
"cmhsbjnka034amaft49cb9fvz","ROAD-0221","Road Segment 221","cmhsbjl9c00mtmaft3m8mqlc0","Point-M","Point-N",3.363267213183866,"FAIR",25,8.104753713011203,true,,"2025-11-09T23:02:35.530Z","2025-11-09T23:02:35.530Z"
"cmhsbjnkc034cmafta0hhurzk","ROAD-0222","Road Segment 222","cmhsbjl9d00mumaft6tn4e5lh","Point-N","Point-O",2.949543069474393,"FAIR",28,1.437372594166821,true,"2025-10-19T23:02:35.119Z","2025-11-09T23:02:35.532Z","2025-11-09T23:02:35.532Z"
"cmhsbjnke034emaftzi22t6x6","ROAD-0223","Road Segment 223","cmhsbjl9e00mvmaftip6zy66u","Point-O","Point-P",2.494091454201429,"GOOD",36,1.098857942280177,true,"2025-11-02T23:02:35.119Z","2025-11-09T23:02:35.534Z","2025-11-09T23:02:35.534Z"
"cmhsbjnkg034gmaft5pmomwbe","ROAD-0224","Road Segment 224","cmhsbjl9g00mwmaftvlchebx9","Point-P","Point-Q",0.7783937982556982,"POOR",24,9.089343807727335,true,"2025-10-31T23:02:35.119Z","2025-11-09T23:02:35.536Z","2025-11-09T23:02:35.536Z"
"cmhsbjnki034imaftjn0oexk3","ROAD-0225","Road Segment 225","cmhsbjl9i00mxmaft23nl077v","Point-Q","Point-R",2.682282725710396,"EXCELLENT",32,-2.548539179196464,true,,"2025-11-09T23:02:35.538Z","2025-11-09T23:02:35.538Z"
"cmhsbjnkk034kmaftlpyh43zv","ROAD-0226","Road Segment 226","cmhsbjl9k00mymaft9v2un4os","Point-R","Point-S",3.145373464560185,"EXCELLENT",29,-2.37083919743493,true,"2025-10-19T23:02:35.119Z","2025-11-09T23:02:35.540Z","2025-11-09T23:02:35.540Z"
"cmhsbjnkm034mmaftn91i4f8w","ROAD-0227","Road Segment 227","cmhsbjl9l00mzmaftejakyws6","Point-S","Point-T",0.5633833498689838,"EXCELLENT",25,7.256466377427532,true,"2025-10-10T23:02:35.119Z","2025-11-09T23:02:35.542Z","2025-11-09T23:02:35.542Z"
"cmhsbjnko034omaftjo2mgl4u","ROAD-0228","Road Segment 228","cmhsbjl9m00n0maft767nsixx","Point-T","Point-U",2.048012064775135,"EXCELLENT",46,1.667643518209778,true,,"2025-11-09T23:02:35.544Z","2025-11-09T23:02:35.544Z"
"cmhsbjnkp034qmaft8sdlk9dl","ROAD-0229","Road Segment 229","cmhsbjl9n00n1maft7hbmje17","Point-U","Point-V",2.137348255687945,"POOR",38,5.474727037882962,true,,"2025-11-09T23:02:35.545Z","2025-11-09T23:02:35.545Z"
"cmhsbjnkr034smaftrnhu6muv","ROAD-0230","Road Segment 230","cmhsbjl9p00n2maftcf7kkqjg","Point-V","Point-W",0.6045113419971027,"POOR",23,1.979727147196543,true,"2025-10-22T23:02:35.119Z","2025-11-09T23:02:35.547Z","2025-11-09T23:02:35.547Z"
"cmhsbjnks034umaftoq9pdhq6","ROAD-0231","Road Segment 231","cmhsbjl9q00n3maft1cjl7zpe","Point-W","Point-X",1.811648240129926,"EXCELLENT",33,-4.48493290971008,true,"2025-11-03T23:02:35.119Z","2025-11-09T23:02:35.549Z","2025-11-09T23:02:35.549Z"
"cmhsbjnkv034wmafta8xy4gbk","ROAD-0232","Road Segment 232","cmhsbjl9r00n4maftlbjvxrbq","Point-X","Point-Y",2.144974708752156,"EXCELLENT",31,7.817106780128464,true,"2025-10-29T23:02:35.119Z","2025-11-09T23:02:35.551Z","2025-11-09T23:02:35.551Z"
"cmhsbjnkw034ymaftlhmtelqd","ROAD-0233","Road Segment 233","cmhsbjl9t00n5maftmd03y97x","Point-Y","Point-Z",0.6384486523308435,"POOR",36,9.474000467397172,true,"2025-10-03T23:02:35.119Z","2025-11-09T23:02:35.553Z","2025-11-09T23:02:35.553Z"
"cmhsbjnky0350maftz6poz1vr","ROAD-0234","Road Segment 234","cmhsbjl9v00n6maft059kxyib","Point-Z","Point-[",0.6041904556236429,"GOOD",31,-2.803093551649356,true,,"2025-11-09T23:02:35.554Z","2025-11-09T23:02:35.554Z"
"cmhsbjnkz0352maftvj0y3ao5","ROAD-0235","Road Segment 235","cmhsbjla500n7maftwppt822j","Point-A","Point-B",1.887234109472685,"POOR",44,2.158693107054877,true,"2025-09-24T23:02:35.119Z","2025-11-09T23:02:35.556Z","2025-11-09T23:02:35.556Z"
"cmhsbjnl10354maft34xpd8gw","ROAD-0236","Road Segment 236","cmhsbjla700n8maftc15xev06","Point-B","Point-C",0.6718924488349838,"EXCELLENT",41,3.866290824715906,true,"2025-11-09T23:02:35.119Z","2025-11-09T23:02:35.557Z","2025-11-09T23:02:35.557Z"
"cmhsbjnl30356maft4ddsswz8","ROAD-0237","Road Segment 237","cmhsbjla900n9maftw8jr01pd","Point-C","Point-D",2.078099767753696,"POOR",47,-4.407428263866782,true,"2025-09-27T23:02:35.119Z","2025-11-09T23:02:35.559Z","2025-11-09T23:02:35.559Z"
"cmhsbjnl40358maftlbn7sit6","ROAD-0238","Road Segment 238","cmhsbjlab00namafta2wb8ce6","Point-D","Point-E",0.619843743372189,"GOOD",26,-4.633643670177479,true,"2025-10-08T23:02:35.119Z","2025-11-09T23:02:35.560Z","2025-11-09T23:02:35.560Z"
"cmhsbjnl5035amaftphctg3f7","ROAD-0239","Road Segment 239","cmhsbjlad00nbmaft0x99qpla","Point-E","Point-F",2.031838565832066,"POOR",23,0.0819395062124908,true,"2025-10-09T23:02:35.119Z","2025-11-09T23:02:35.562Z","2025-11-09T23:02:35.562Z"
"cmhsbjnl7035cmaftoguzqyhd","ROAD-0240","Road Segment 240","cmhsbjlag00ncmaftbeykzek2","Point-F","Point-G",3.075078711533716,"POOR",31,-3.129939716162461,true,"2025-11-06T23:02:35.119Z","2025-11-09T23:02:35.563Z","2025-11-09T23:02:35.563Z"
"cmhsbjnl9035emaftpvzklmxn","ROAD-0241","Road Segment 241","cmhsbjlai00ndmaftpb70sgqe","Point-G","Point-H",2.868618106712847,"GOOD",46,-3.593770311679441,true,"2025-11-01T23:02:35.119Z","2025-11-09T23:02:35.565Z","2025-11-09T23:02:35.565Z"
"cmhsbjnlb035gmaftq44b5p6v","ROAD-0242","Road Segment 242","cmhsbjlak00nemaft3z3aizkg","Point-H","Point-I",2.117032979187714,"GOOD",43,1.761478362515891,true,,"2025-11-09T23:02:35.567Z","2025-11-09T23:02:35.567Z"
"cmhsbjnld035imaft2wkhbywm","ROAD-0243","Road Segment 243","cmhsbjlam00nfmaftxnjsgccq","Point-I","Point-J",3.387377882757951,"GOOD",31,6.994198373904727,true,,"2025-11-09T23:02:35.569Z","2025-11-09T23:02:35.569Z"
"cmhsbjnlf035kmaft04pvho8z","ROAD-0244","Road Segment 244","cmhsbjlan00ngmaft1nv2m9cg","Point-J","Point-K",4.667721270157327,"POOR",26,-0.1645391225498489,true,"2025-09-13T23:02:35.119Z","2025-11-09T23:02:35.571Z","2025-11-09T23:02:35.571Z"
"cmhsbjnlg035mmaft1sjm9rua","ROAD-0245","Road Segment 245","cmhsbjlaq00nhmaftm68t0j5n","Point-K","Point-L",3.057540265735465,"GOOD",21,5.424864604021415,true,,"2025-11-09T23:02:35.573Z","2025-11-09T23:02:35.573Z"
"cmhsbjnli035omaft3iuk78lf","ROAD-0246","Road Segment 246","cmhsbjlar00nimafte5mdnwjf","Point-L","Point-M",3.602702500576474,"POOR",28,2.168455359772575,true,,"2025-11-09T23:02:35.574Z","2025-11-09T23:02:35.574Z"
"cmhsbjnlj035qmaftsunpqn6f","ROAD-0247","Road Segment 247","cmhsbjlav00njmaft32dcqnj0","Point-M","Point-N",2.538486512348193,"POOR",27,2.769456824953349,true,"2025-11-01T23:02:35.119Z","2025-11-09T23:02:35.575Z","2025-11-09T23:02:35.575Z"
"cmhsbjnll035smaftwsr6ev5n","ROAD-0248","Road Segment 248","cmhsbjlax00nkmaftt899g3d1","Point-N","Point-O",4.060771250104585,"POOR",36,-2.239038990215327,true,"2025-09-12T23:02:35.119Z","2025-11-09T23:02:35.577Z","2025-11-09T23:02:35.577Z"
"cmhsbjnlm035umaftr90cc1ym","ROAD-0249","Road Segment 249","cmhsbjlaz00nlmaft3o3vv76v","Point-O","Point-P",2.775802627781307,"FAIR",37,8.169194621321724,true,"2025-10-24T23:02:35.119Z","2025-11-09T23:02:35.579Z","2025-11-09T23:02:35.579Z"
"cmhsbjnlo035wmaftpa639ntm","ROAD-0250","Road Segment 250","cmhsbjlb100nmmaft84l14zgg","Point-P","Point-Q",4.129242752666834,"GOOD",31,0.1395852788468481,true,"2025-09-28T23:02:35.119Z","2025-11-09T23:02:35.580Z","2025-11-09T23:02:35.580Z"
"cmhsbjnlq035ymaftel392gf6","ROAD-0251","Road Segment 251","cmhsbjlb300nnmaftmukf27l2","Point-Q","Point-R",2.696136534541923,"POOR",20,7.816369084727189,true,"2025-09-20T23:02:35.119Z","2025-11-09T23:02:35.582Z","2025-11-09T23:02:35.582Z"
"cmhsbjnls0360maft89tumhvi","ROAD-0252","Road Segment 252","cmhsbjlb500nomaftjcug2w2u","Point-R","Point-S",0.9095970335717095,"FAIR",43,9.806624573732284,true,"2025-09-25T23:02:35.119Z","2025-11-09T23:02:35.584Z","2025-11-09T23:02:35.584Z"
"cmhsbjnlu0362maftc9je405m","ROAD-0253","Road Segment 253","cmhsbjlb700npmaft8egd2mzn","Point-S","Point-T",3.032180698948461,"GOOD",42,-2.489562135324896,true,"2025-10-06T23:02:35.119Z","2025-11-09T23:02:35.586Z","2025-11-09T23:02:35.586Z"
"cmhsbjnlv0364maft1yj5inhr","ROAD-0254","Road Segment 254","cmhsbjlb900nqmaft6vgnsid9","Point-T","Point-U",2.405671125529152,"EXCELLENT",42,0.9722401615412188,true,,"2025-11-09T23:02:35.587Z","2025-11-09T23:02:35.587Z"
"cmhsbjnlx0366maftnqh45twt","ROAD-0255","Road Segment 255","cmhsbjlbc00nrmaft1dwx7sk4","Point-U","Point-V",2.604535027621601,"GOOD",23,1.557030380731664,true,"2025-10-02T23:02:35.119Z","2025-11-09T23:02:35.589Z","2025-11-09T23:02:35.589Z"
"cmhsbjnlz0368maft4g8divyt","ROAD-0256","Road Segment 256","cmhsbjlbe00nsmaftxcmafmle","Point-V","Point-W",1.147909789904396,"FAIR",45,0.02556210160078454,true,"2025-10-25T23:02:35.119Z","2025-11-09T23:02:35.591Z","2025-11-09T23:02:35.591Z"
"cmhsbjnm0036amaftn8zr7dam","ROAD-0257","Road Segment 257","cmhsbjlbh00ntmaftvesdts9d","Point-W","Point-X",1.105495241516478,"FAIR",45,6.211093344882544,true,"2025-10-14T23:02:35.119Z","2025-11-09T23:02:35.593Z","2025-11-09T23:02:35.593Z"
"cmhsbjnm2036cmaft1944mbtg","ROAD-0258","Road Segment 258","cmhsbjlbj00numaft9p9opndw","Point-X","Point-Y",3.158585842088463,"GOOD",39,6.636898186659629,true,"2025-10-18T23:02:35.119Z","2025-11-09T23:02:35.594Z","2025-11-09T23:02:35.594Z"
"cmhsbjnm3036emaftm91mkvlf","ROAD-0259","Road Segment 259","cmhsbjlbl00nvmaft2ue1q3vx","Point-Y","Point-Z",3.914468736414267,"EXCELLENT",22,1.263731386067363,true,"2025-11-08T23:02:35.119Z","2025-11-09T23:02:35.596Z","2025-11-09T23:02:35.596Z"
"cmhsbjnm5036gmaft45aoa8na","ROAD-0260","Road Segment 260","cmhsbjlbp00nwmaft0qgphkxy","Point-Z","Point-[",3.382296676506265,"GOOD",29,-0.005863894713452389,true,"2025-10-16T23:02:35.119Z","2025-11-09T23:02:35.598Z","2025-11-09T23:02:35.598Z"
"cmhsbjnm8036imaftqwycgg0b","ROAD-0261","Road Segment 261","cmhsbjlbu00nxmaft07seaad6","Point-A","Point-B",0.5268493826963229,"POOR",35,-1.324965260432143,true,"2025-09-13T23:02:35.119Z","2025-11-09T23:02:35.600Z","2025-11-09T23:02:35.600Z"
"cmhsbjnma036kmaft2kox30se","ROAD-0262","Road Segment 262","cmhsbjlbw00nymaft2twuz2nh","Point-B","Point-C",3.84615124531055,"POOR",41,-0.8690760489448568,true,"2025-10-19T23:02:35.119Z","2025-11-09T23:02:35.602Z","2025-11-09T23:02:35.602Z"
"cmhsbjnmc036mmafthgget1ty","ROAD-0263","Road Segment 263","cmhsbjlbz00nzmaftoukolwre","Point-C","Point-D",0.8062520141266184,"GOOD",25,-4.274449467942908,true,"2025-09-21T23:02:35.119Z","2025-11-09T23:02:35.604Z","2025-11-09T23:02:35.604Z"
"cmhsbjnmd036omaft3fcew774","ROAD-0264","Road Segment 264","cmhsbjlc100o0maftdkql1e3y","Point-D","Point-E",1.966168640011909,"POOR",39,8.20463779783665,true,"2025-10-31T23:02:35.119Z","2025-11-09T23:02:35.606Z","2025-11-09T23:02:35.606Z"
"cmhsbjnmf036qmaft0aaiiyvl","ROAD-0265","Road Segment 265","cmhsbjlc300o1maftzazhd9cw","Point-E","Point-F",2.661592902391583,"FAIR",38,7.123850875014574,true,"2025-10-29T23:02:35.119Z","2025-11-09T23:02:35.607Z","2025-11-09T23:02:35.607Z"
"cmhsbjnmh036smaft87qgwn26","ROAD-0266","Road Segment 266","cmhsbjlc600o2maftvujpm6se","Point-F","Point-G",1.919883252359654,"EXCELLENT",33,5.701891949129832,true,,"2025-11-09T23:02:35.609Z","2025-11-09T23:02:35.609Z"
"cmhsbjnmi036umaftwlfu4th8","ROAD-0267","Road Segment 267","cmhsbjlc900o3maft540shpef","Point-G","Point-H",1.06492010505727,"GOOD",40,-4.609695818116698,true,"2025-10-15T23:02:35.119Z","2025-11-09T23:02:35.611Z","2025-11-09T23:02:35.611Z"
"cmhsbjnmk036wmaftfx4ydp45","ROAD-0268","Road Segment 268","cmhsbjlcb00o4maftr5ljy2nf","Point-H","Point-I",3.084182197704723,"POOR",32,3.735028615859147,true,"2025-09-29T23:02:35.119Z","2025-11-09T23:02:35.612Z","2025-11-09T23:02:35.612Z"
"cmhsbjnml036ymaftprozc2zh","ROAD-0269","Road Segment 269","cmhsbjlce00o5maft40pgjk73","Point-I","Point-J",0.6387681041602217,"GOOD",21,2.717688046735493,true,,"2025-11-09T23:02:35.614Z","2025-11-09T23:02:35.614Z"
"cmhsbjnmn0370maftjl4hk050","ROAD-0270","Road Segment 270","cmhsbjlcg00o6maftrlhkqbrb","Point-J","Point-K",3.827652536156391,"FAIR",46,1.701665552588157,true,"2025-10-23T23:02:35.119Z","2025-11-09T23:02:35.616Z","2025-11-09T23:02:35.616Z"
"cmhsbjnmp0372maftdcnmhslt","ROAD-0271","Road Segment 271","cmhsbjlci00o7maftdnqezuhw","Point-K","Point-L",3.542344933778301,"FAIR",42,5.543465994869416,true,"2025-10-11T23:02:35.119Z","2025-11-09T23:02:35.618Z","2025-11-09T23:02:35.618Z"
"cmhsbjnmr0374maftxh3x16fv","ROAD-0272","Road Segment 272","cmhsbjlcj00o8mafttox91j8l","Point-L","Point-M",2.976164612448375,"POOR",48,0.7001239766606062,true,"2025-09-21T23:02:35.119Z","2025-11-09T23:02:35.620Z","2025-11-09T23:02:35.620Z"
"cmhsbjnmt0376maft00fb05z9","ROAD-0273","Road Segment 273","cmhsbjlcl00o9mafton1x1v8b","Point-M","Point-N",1.270737653479348,"POOR",33,9.268063599757115,true,"2025-09-27T23:02:35.119Z","2025-11-09T23:02:35.621Z","2025-11-09T23:02:35.621Z"
"cmhsbjnmu0378maftfsgpm4im","ROAD-0274","Road Segment 274","cmhsbjlcn00oamaft3yavkcra","Point-N","Point-O",1.430435300028031,"FAIR",44,-2.506093899620241,true,"2025-10-29T23:02:35.119Z","2025-11-09T23:02:35.623Z","2025-11-09T23:02:35.623Z"
"cmhsbjnmw037amaftwzzqyckh","ROAD-0275","Road Segment 275","cmhsbjlcp00obmaftfghxkdyz","Point-O","Point-P",1.566261742514312,"EXCELLENT",24,7.731355062617407,true,"2025-09-18T23:02:35.119Z","2025-11-09T23:02:35.624Z","2025-11-09T23:02:35.624Z"
"cmhsbjnmy037cmaftwqqgzxdb","ROAD-0276","Road Segment 276","cmhsbjlcs00ocmaftkswors5z","Point-P","Point-Q",2.771769847630582,"FAIR",48,2.252291122037285,true,"2025-09-29T23:02:35.119Z","2025-11-09T23:02:35.626Z","2025-11-09T23:02:35.626Z"
"cmhsbjnmz037emaftk9pbprc7","ROAD-0277","Road Segment 277","cmhsbjlcu00odmaftcr9tan1o","Point-Q","Point-R",1.004818575959821,"FAIR",30,5.640420522023398,true,"2025-11-07T23:02:35.119Z","2025-11-09T23:02:35.628Z","2025-11-09T23:02:35.628Z"
"cmhsbjnn1037gmaftizm0bh1h","ROAD-0278","Road Segment 278","cmhsbjlcw00oemaftq4fhretb","Point-R","Point-S",3.951959631758696,"FAIR",43,-0.3014814746835901,true,"2025-10-07T23:02:35.119Z","2025-11-09T23:02:35.629Z","2025-11-09T23:02:35.629Z"
"cmhsbjnn3037imaftvxcbha1u","ROAD-0279","Road Segment 279","cmhsbjlcy00ofmaftkaowi7k1","Point-S","Point-T",4.734290068441561,"FAIR",46,7.450656164073237,true,"2025-09-17T23:02:35.119Z","2025-11-09T23:02:35.631Z","2025-11-09T23:02:35.631Z"
"cmhsbjnn5037kmaftrilwxhy6","ROAD-0280","Road Segment 280","cmhsbjld000ogmaftzlq68cpm","Point-T","Point-U",4.690966775184102,"GOOD",32,7.850432854247769,true,,"2025-11-09T23:02:35.633Z","2025-11-09T23:02:35.633Z"
"cmhsbjnn7037mmaftdwjym294","ROAD-0281","Road Segment 281","cmhsbjld200ohmaftvp5pvfi5","Point-U","Point-V",4.865188762411908,"POOR",20,-1.347950989714129,true,"2025-10-18T23:02:35.119Z","2025-11-09T23:02:35.635Z","2025-11-09T23:02:35.635Z"
"cmhsbjnn9037omafti05t7hur","ROAD-0282","Road Segment 282","cmhsbjld400oimaft1bu6j357","Point-V","Point-W",2.555760559338899,"EXCELLENT",35,7.213446645360504,true,"2025-09-19T23:02:35.119Z","2025-11-09T23:02:35.637Z","2025-11-09T23:02:35.637Z"
"cmhsbjnna037qmaftlzmwhmte","ROAD-0283","Road Segment 283","cmhsbjld600ojmaft31z5kjsy","Point-W","Point-X",1.41952352046125,"FAIR",26,6.544044132145709,true,"2025-10-04T23:02:35.119Z","2025-11-09T23:02:35.639Z","2025-11-09T23:02:35.639Z"
"cmhsbjnnc037smaftl5usl2q4","ROAD-0284","Road Segment 284","cmhsbjld900okmaftejx1d1i4","Point-X","Point-Y",4.27152271562133,"FAIR",29,-1.717342993495174,true,,"2025-11-09T23:02:35.640Z","2025-11-09T23:02:35.640Z"
"cmhsbjnnd037umaftergcetvr","ROAD-0285","Road Segment 285","cmhsbjldb00olmaft1ouwnuch","Point-Y","Point-Z",1.754442793391047,"FAIR",22,7.627096912370693,true,"2025-09-16T23:02:35.119Z","2025-11-09T23:02:35.642Z","2025-11-09T23:02:35.642Z"
