"id","jettyBerthId","vesselCode","vesselName","arrivalTime","berthingTime","loadingStart","loadingEnd","departureTime","draftArrival","draftDeparture","waitingTime","remarks","createdAt","updatedAt"
"cmhsbjv5k0a0cmafttnmwaz10","cmhsbjrzf06zumaftbq3bq3o6","BRG-0306","Barge Maritim Jaya","2025-10-08T23:02:44.895Z","2025-10-08T23:39:44.895Z","2025-10-08T23:59:22.669Z","2025-10-09T21:20:46.174Z","2025-10-09T21:55:40.517Z",7.649539517132203,7.110112806973144,37,,"2025-11-09T23:02:45.368Z","2025-11-09T23:02:45.368Z"
"cmhsbjv5l0a0emaft63yrf5qw","cmhsbjrzg06zvmaft7tgfbij0","BRG-0307","Barge Borneo Sejahtera","2025-09-16T23:02:44.895Z","2025-09-17T00:23:44.895Z","2025-09-17T01:21:46.439Z","2025-09-17T12:25:58.003Z","2025-09-17T13:13:57.316Z",6.343694203574767,7.205387901392341,81,,"2025-11-09T23:02:45.370Z","2025-11-09T23:02:45.370Z"
"cmhsbjv5n0a0gmaft7ulhnlb5","cmhsbjrzh06zwmaftpbujd4rk","BRG-0308","Barge Kalimantan Indah","2025-10-27T23:02:44.895Z","2025-10-28T00:32:44.895Z","2025-10-28T01:31:44.527Z","2025-10-29T00:20:03.953Z","2025-10-29T00:55:48.978Z",8.499254183575234,7.700416703167058,90,,"2025-11-09T23:02:45.371Z","2025-11-09T23:02:45.371Z"
"cmhsbjv5o0a0imafttnygxtol","cmhsbjrzi06zxmaft9zbyeds0","BRG-0309","Barge Kalimantan Kencana","2025-09-25T23:02:44.895Z","2025-09-25T23:37:44.895Z","2025-09-25T23:39:30.060Z","2025-09-26T07:54:13.381Z","2025-09-26T08:29:42.382Z",7.435670763182541,7.782738456353601,35,,"2025-11-09T23:02:45.373Z","2025-11-09T23:02:45.373Z"
"cmhsbjv5q0a0kmaftd7asrtpq","cmhsbjrzj06zymaftrf74q6oj","BRG-0310","Barge Maritim Jaya","2025-10-27T23:02:44.895Z","2025-10-28T01:58:44.895Z","2025-10-28T01:58:49.082Z","2025-10-28T09:00:53.354Z","2025-10-28T09:47:11.588Z",7.724775853027054,7.829284366787352,176,,"2025-11-09T23:02:45.374Z","2025-11-09T23:02:45.374Z"
"cmhsbjv5r0a0mmaftur6upt4e","cmhsbjrzl06zzmaft64dql1d1","BRG-0311","Barge Borneo Prima","2025-10-23T23:02:44.895Z","2025-10-24T00:07:44.895Z","2025-10-24T00:30:21.910Z","2025-10-25T00:08:05.564Z","2025-10-25T01:38:01.483Z",8.932459258424238,7.073919069949978,65,,"2025-11-09T23:02:45.376Z","2025-11-09T23:02:45.376Z"
"cmhsbjv5t0a0omaftzcynq3l5","cmhsbjrzm0700maftyfs04apg","BRG-0312","Barge Samudra Sejahtera","2025-10-20T23:02:44.895Z","2025-10-20T23:49:44.895Z","2025-10-21T00:35:41.787Z","2025-10-21T18:23:42.591Z","2025-10-21T19:46:09.122Z",8.794217333757821,8.868156402080412,47,,"2025-11-09T23:02:45.377Z","2025-11-09T23:02:45.377Z"
"cmhsbjv5u0a0qmafts1bu0pj4","cmhsbjrzo0701maft6x4ut2ga","BRG-0313","Barge Kapuas Abadi","2025-09-27T23:02:44.895Z","2025-09-28T01:39:44.895Z","2025-09-28T02:37:18.081Z","2025-09-29T02:32:03.656Z","2025-09-29T03:51:29.893Z",8.46644996074013,7.247577696247278,157,,"2025-11-09T23:02:45.379Z","2025-11-09T23:02:45.379Z"
"cmhsbjv5w0a0smaftd9oopkr0","cmhsbjrzp0702maft6yf2znnt","BRG-0314","Barge Kapuas Abadi","2025-10-04T23:02:44.895Z","2025-10-04T23:20:44.895Z","2025-10-04T23:32:53.048Z","2025-10-05T15:56:42.471Z","2025-10-05T16:30:02.552Z",8.144323304797135,8.806093305288766,18,,"2025-11-09T23:02:45.380Z","2025-11-09T23:02:45.380Z"
"cmhsbjv5x0a0umaftm0qxnm60","cmhsbjrzq0703maftscfa9sjq","BRG-0315","Barge Kalimantan Makmur","2025-11-06T23:02:44.895Z","2025-11-07T00:58:44.895Z","2025-11-07T01:46:21.921Z","2025-11-08T00:01:53.101Z","2025-11-08T00:51:07.007Z",6.391155381127037,7.037748686715004,116,,"2025-11-09T23:02:45.382Z","2025-11-09T23:02:45.382Z"
"cmhsbjv600a0wmaftbqg3hs1h","cmhsbjrzr0704maftt8yx3s6w","BRG-0316","Barge Kapuas Mulia","2025-10-21T23:02:44.895Z","2025-10-21T23:47:44.895Z","2025-10-22T00:24:20.092Z","2025-10-22T17:45:05.911Z","2025-10-22T19:01:57.986Z",7.303400947976299,7.319298148271299,45,,"2025-11-09T23:02:45.384Z","2025-11-09T23:02:45.384Z"
"cmhsbjv610a0ymaft0sezuwqi","cmhsbjrzs0705maftf0coovjy","BRG-0317","Barge Nusantara Sentosa","2025-11-05T23:02:44.895Z","2025-11-06T00:39:44.895Z","2025-11-06T00:41:26.287Z","2025-11-06T08:06:47.808Z","2025-11-06T09:11:47.483Z",7.045142696240362,8.617377284355097,97,,"2025-11-09T23:02:45.385Z","2025-11-09T23:02:45.385Z"
"cmhsbjv620a10maftnjh4afms","cmhsbjrzu0706maft5ubb2zhc","BRG-0318","Barge Lontar Abadi","2025-09-30T23:02:44.895Z","2025-10-01T00:01:44.895Z","2025-10-01T00:55:29.465Z","2025-10-01T17:11:53.612Z","2025-10-01T18:01:57.059Z",6.257018796936389,8.12007780293113,59,,"2025-11-09T23:02:45.387Z","2025-11-09T23:02:45.387Z"
"cmhsbjv640a12maftypardv0g","cmhsbjrzv0707maft4gpp834q","BRG-0319","Barge Kalimantan Abadi","2025-11-01T23:02:44.895Z","2025-11-02T00:26:44.895Z","2025-11-02T00:47:25.348Z","2025-11-02T11:22:29.040Z","2025-11-02T12:31:33.046Z",6.954262264011525,7.267561634996884,84,,"2025-11-09T23:02:45.388Z","2025-11-09T23:02:45.388Z"
"cmhsbjv650a14maft892p97sa","cmhsbjrzw0708maft67ioeya4","BRG-0320","Barge Barito Indah","2025-09-19T23:02:44.895Z","2025-09-20T00:42:44.895Z","2025-09-20T01:36:58.437Z","2025-09-20T23:42:09.747Z","2025-09-21T00:49:18.385Z",8.764372434602244,8.694447440546835,100,,"2025-11-09T23:02:45.390Z","2025-11-09T23:02:45.390Z"
"cmhsbjv670a16maft6ldab1u2","cmhsbjrzx0709maftyje7621i","BRG-0321","Barge Nusantara Jaya","2025-09-11T23:02:44.895Z","2025-09-11T23:57:44.895Z","2025-09-12T00:09:35.787Z","2025-09-12T08:03:36.532Z","2025-09-12T08:36:19.142Z",6.316996383576997,8.572212898763894,55,,"2025-11-09T23:02:45.391Z","2025-11-09T23:02:45.391Z"
"cmhsbjv680a18maft22rgj9qe","cmhsbjrzy070amaftbdz7f2gp","BRG-0322","Barge Nusantara Sejahtera","2025-09-29T23:02:44.895Z","2025-09-29T23:41:44.895Z","2025-09-30T00:37:06.136Z","2025-09-30T23:30:14.801Z","2025-10-01T00:25:39.716Z",8.135598139440821,7.047569003284313,39,,"2025-11-09T23:02:45.392Z","2025-11-09T23:02:45.392Z"
"cmhsbjv6a0a1amaftiayjbuf8","cmhsbjrzz070bmaft0lk1qi2n","BRG-0323","Barge Nusantara Prima","2025-09-11T23:02:44.895Z","2025-09-12T01:44:44.895Z","2025-09-12T01:52:38.116Z","2025-09-12T22:07:50.023Z","2025-09-12T23:14:40.283Z",8.637014638930982,7.23048791444479,162,,"2025-11-09T23:02:45.394Z","2025-11-09T23:02:45.394Z"
"cmhsbjv6b0a1cmaft9redebkg","cmhsbjs00070cmaftg7z0gseg","BRG-0324","Barge Kapuas Abadi","2025-10-30T23:02:44.895Z","2025-10-30T23:36:44.895Z","2025-10-30T23:39:09.703Z","2025-10-31T20:13:09.680Z","2025-10-31T21:15:20.592Z",6.54090202204397,8.718187209723517,34,,"2025-11-09T23:02:45.395Z","2025-11-09T23:02:45.395Z"
"cmhsbjv6c0a1emaftcjqy3em1","cmhsbjs02070dmaftcuxjwf0s","BRG-0325","Barge Maritim Abadi","2025-09-22T23:02:44.895Z","2025-09-23T01:11:44.895Z","2025-09-23T01:53:51.250Z","2025-09-23T14:00:48.545Z","2025-09-23T15:30:40.301Z",6.989284549805736,7.218841246329347,129,,"2025-11-09T23:02:45.397Z","2025-11-09T23:02:45.397Z"
"cmhsbjv6e0a1gmaftccwa3apr","cmhsbjs03070emaftxsdqgyxo","BRG-0326","Barge Lontar Utama","2025-09-28T23:02:44.895Z","2025-09-28T23:03:44.895Z","2025-09-29T00:02:35.110Z","2025-09-29T12:39:48.703Z","2025-09-29T13:51:45.760Z",8.464909532530395,8.967122937909128,1,,"2025-11-09T23:02:45.398Z","2025-11-09T23:02:45.398Z"
"cmhsbjv6g0a1imaftk739c50z","cmhsbjs04070fmaftfl9lnta5","BRG-0327","Barge Barito Prima","2025-09-14T23:02:44.895Z","2025-09-14T23:27:44.895Z","2025-09-14T23:59:08.593Z","2025-09-15T06:09:29.971Z","2025-09-15T06:54:29.686Z",7.179963423020478,8.33763955579176,25,,"2025-11-09T23:02:45.400Z","2025-11-09T23:02:45.400Z"
"cmhsbjv6h0a1kmaftggyiqpll","cmhsbjs06070gmaft5ze48jjg","BRG-0328","Barge Samudra Makmur","2025-09-19T23:02:44.895Z","2025-09-20T01:10:44.895Z","2025-09-20T01:25:51.269Z","2025-09-20T07:33:13.692Z","2025-09-20T08:10:02.880Z",8.64761470521952,8.906661757246347,128,,"2025-11-09T23:02:45.402Z","2025-11-09T23:02:45.402Z"
"cmhsbjv6j0a1mmaftpbp4p582","cmhsbjs07070hmaftw6ikd59a","BRG-0329","Barge Barito Utama","2025-10-02T23:02:44.895Z","2025-10-03T00:02:44.895Z","2025-10-03T00:51:54.113Z","2025-10-03T15:09:58.803Z","2025-10-03T16:15:05.682Z",7.873752543085703,8.55330152520306,60,,"2025-11-09T23:02:45.403Z","2025-11-09T23:02:45.403Z"
"cmhsbjv6k0a1omaft1y69y0dz","cmhsbjs08070imaft2194jpw0","BRG-0330","Barge Borneo Abadi","2025-10-17T23:02:44.895Z","2025-10-18T01:48:44.895Z","2025-10-18T02:19:44.405Z","2025-10-18T21:44:12.388Z","2025-10-18T22:15:59.992Z",8.531979331146914,7.776964363507237,166,,"2025-11-09T23:02:45.405Z","2025-11-09T23:02:45.405Z"
"cmhsbjv6l0a1qmaftnrv39ij4","cmhsbjs09070jmaftaofi6mp6","BRG-0331","Barge Borneo Abadi","2025-09-14T23:02:44.896Z","2025-09-15T01:50:44.896Z","2025-09-15T02:29:33.550Z","2025-09-15T21:41:55.348Z","2025-09-15T22:18:35.679Z",8.410823269303847,7.352112528738896,168,,"2025-11-09T23:02:45.406Z","2025-11-09T23:02:45.406Z"
"cmhsbjv6n0a1smaftyjeg1yfw","cmhsbjs0a070kmaft2e3e5qkm","BRG-0332","Barge Borneo Makmur","2025-09-12T23:02:44.896Z","2025-09-13T00:33:44.896Z","2025-09-13T00:58:23.311Z","2025-09-13T13:55:50.303Z","2025-09-13T15:14:17.780Z",6.001345273093863,8.891923484358042,91,,"2025-11-09T23:02:45.407Z","2025-11-09T23:02:45.407Z"
"cmhsbjv6o0a1umaft1o0r9w7f","cmhsbjs0b070lmaftbq1cmpdr","BRG-0333","Barge Samudra Abadi","2025-09-13T23:02:44.896Z","2025-09-14T00:17:44.896Z","2025-09-14T00:41:08.762Z","2025-09-14T20:02:52.292Z","2025-09-14T21:07:41.289Z",8.136034102816899,7.616369348187781,75,,"2025-11-09T23:02:45.409Z","2025-11-09T23:02:45.409Z"
"cmhsbjv6q0a1wmaft7fn2kywm","cmhsbjs0c070mmaftxn8vn0t2","BRG-0334","Barge Maritim Makmur","2025-10-23T23:02:44.896Z","2025-10-23T23:56:44.896Z","2025-10-24T00:55:09.925Z","2025-10-24T15:02:46.776Z","2025-10-24T16:25:51.153Z",6.890361898632414,7.686234711077523,54,,"2025-11-09T23:02:45.410Z","2025-11-09T23:02:45.410Z"
"cmhsbjv6r0a1ymaftg0jjxd6u","cmhsbjs0d070nmaftftbj45ob","BRG-0335","Barge Kapuas Abadi","2025-10-12T23:02:44.896Z","2025-10-13T00:44:44.896Z","2025-10-13T01:20:25.839Z","2025-10-13T11:57:07.176Z","2025-10-13T12:58:35.877Z",8.595698390706374,7.178991628666068,102,,"2025-11-09T23:02:45.411Z","2025-11-09T23:02:45.411Z"
"cmhsbjv6s0a20maft8v1rt976","cmhsbjs0e070omafth8sdd1m1","BRG-0336","Barge Borneo Abadi","2025-09-26T23:02:44.896Z","2025-09-27T01:25:44.896Z","2025-09-27T01:37:27.359Z","2025-09-27T17:08:13.538Z","2025-09-27T18:06:05.290Z",8.30427021304993,7.868850914259442,143,,"2025-11-09T23:02:45.412Z","2025-11-09T23:02:45.412Z"
"cmhsbjv6t0a22maftggycwz9f","cmhsbjs0f070pmaft2edzer17","BRG-0337","Barge Lontar Abadi","2025-10-20T23:02:44.896Z","2025-10-21T00:11:44.896Z","2025-10-21T00:57:51.382Z","2025-10-21T19:40:22.988Z","2025-10-21T21:01:53.090Z",6.416278192687441,7.516979218106004,69,,"2025-11-09T23:02:45.414Z","2025-11-09T23:02:45.414Z"
"cmhsbjv6w0a24maftf6vlfld0","cmhsbjs0g070qmaftfdj777tm","BRG-0338","Barge Samudra Makmur","2025-10-30T23:02:44.896Z","2025-10-31T01:42:44.896Z","2025-10-31T01:50:17.564Z","2025-10-31T13:22:43.529Z","2025-10-31T14:00:38.993Z",8.535054391723564,8.226785276651656,160,,"2025-11-09T23:02:45.416Z","2025-11-09T23:02:45.416Z"
"cmhsbjv6y0a26mafthqgk46gr","cmhsbjs0i070rmaftqy8qcenl","BRG-0339","Barge Borneo Sejahtera","2025-10-11T23:02:44.896Z","2025-10-11T23:09:44.896Z","2025-10-11T23:36:53.089Z","2025-10-12T21:55:32.771Z","2025-10-12T22:35:32.834Z",6.771076117670236,8.12997197711009,7,,"2025-11-09T23:02:45.418Z","2025-11-09T23:02:45.418Z"
"cmhsbjv6z0a28maftlkf0tcb5","cmhsbjs0j070smaftdknmghvp","BRG-0340","Barge Samudera Abadi","2025-10-04T23:02:44.896Z","2025-10-05T01:33:44.896Z","2025-10-05T02:07:35.886Z","2025-10-05T11:24:39.587Z","2025-10-05T12:21:03.445Z",6.996068610158266,8.796023787676848,151,,"2025-11-09T23:02:45.420Z","2025-11-09T23:02:45.420Z"
"cmhsbjv710a2amaft83hsvy4b","cmhsbjs0l070tmaft9ip6giru","BRG-0341","Barge Kapuas Indah","2025-10-18T23:02:44.896Z","2025-10-19T00:48:44.896Z","2025-10-19T01:36:00.970Z","2025-10-19T09:57:21.197Z","2025-10-19T11:19:40.757Z",6.604919724325418,8.218992576792013,106,,"2025-11-09T23:02:45.421Z","2025-11-09T23:02:45.421Z"
"cmhsbjv720a2cmaft80i09235","cmhsbjs0m070umaftdz5iolvz","BRG-0342","Barge Barito Sentosa","2025-10-02T23:02:44.896Z","2025-10-03T01:06:44.896Z","2025-10-03T01:17:17.369Z","2025-10-03T09:32:02.815Z","2025-10-03T10:38:55.932Z",8.645713203164904,7.704164302467232,124,,"2025-11-09T23:02:45.422Z","2025-11-09T23:02:45.422Z"
"cmhsbjv730a2emaft31tiem7o","cmhsbjs0n070vmaft0lcxunbu","BRG-0343","Barge Barito Indah","2025-10-27T23:02:44.896Z","2025-10-27T23:53:44.896Z","2025-10-28T00:43:56.198Z","2025-10-28T23:42:58.426Z","2025-10-29T00:16:24.468Z",8.848294676560313,7.701448355228075,51,,"2025-11-09T23:02:45.424Z","2025-11-09T23:02:45.424Z"
"cmhsbjv750a2gmaft8lmg5sxf","cmhsbjs0o070wmaftdjdodi70","BRG-0344","Barge Mahakam Sejahtera","2025-10-08T23:02:44.896Z","2025-10-09T00:02:44.896Z","2025-10-09T00:30:12.634Z","2025-10-09T12:30:37.344Z","2025-10-09T13:39:38.860Z",8.82322316327923,7.689875615897824,60,,"2025-11-09T23:02:45.425Z","2025-11-09T23:02:45.425Z"
"cmhsbjv760a2imaftvr0cdftn","cmhsbjs0p070xmaft6zh7wmv7","BRG-0345","Barge Kapuas Makmur","2025-09-25T23:02:44.896Z","2025-09-26T00:02:44.896Z","2025-09-26T00:04:44.984Z","2025-09-26T06:16:19.243Z","2025-09-26T07:35:38.940Z",7.197425629236503,8.680863711515006,60,,"2025-11-09T23:02:45.426Z","2025-11-09T23:02:45.426Z"
"cmhsbjv770a2kmaft45st625r","cmhsbjs0q070ymaftactyre6u","BRG-0346","Barge Samudra Indah","2025-09-24T23:02:44.896Z","2025-09-25T00:17:44.896Z","2025-09-25T00:29:55.540Z","2025-09-25T16:30:29.500Z","2025-09-25T17:03:46.588Z",8.068116743425247,8.604134174728014,75,,"2025-11-09T23:02:45.428Z","2025-11-09T23:02:45.428Z"
"cmhsbjv790a2mmaftyh43rq9m","cmhsbjs0r070zmaft421mm3r4","BRG-0347","Barge Samudra Abadi","2025-10-30T23:02:44.896Z","2025-10-30T23:32:44.896Z","2025-10-31T00:17:35.284Z","2025-10-31T06:59:04.163Z","2025-10-31T08:28:09.303Z",7.362198907127727,7.250481046894146,30,,"2025-11-09T23:02:45.429Z","2025-11-09T23:02:45.429Z"
"cmhsbjv7a0a2omaft3owq2y5w","cmhsbjs0s0710maftenp3m06c","BRG-0348","Barge Barito Mulia","2025-09-12T23:02:44.896Z","2025-09-12T23:55:44.896Z","2025-09-13T00:11:03.854Z","2025-09-13T15:31:54.803Z","2025-09-13T16:13:29.166Z",7.68805141776097,8.031126292974804,53,,"2025-11-09T23:02:45.430Z","2025-11-09T23:02:45.430Z"
"cmhsbjv7c0a2qmaftu84bol1g","cmhsbjs0t0711maftqs1uio0m","BRG-0349","Barge Kapuas Indah","2025-10-26T23:02:44.896Z","2025-10-27T01:29:44.896Z","2025-10-27T01:32:57.195Z","2025-10-28T00:39:03.316Z","2025-10-28T02:00:32.753Z",6.955208133379233,7.765533666879259,147,,"2025-11-09T23:02:45.432Z","2025-11-09T23:02:45.432Z"
"cmhsbjv7e0a2smafto15at413","cmhsbjs0u0712maft9l5pahvh","BRG-0350","Barge Nusantara Kencana","2025-10-16T23:02:44.896Z","2025-10-17T01:50:44.896Z","2025-10-17T02:30:21.059Z","2025-10-17T10:35:51.910Z","2025-10-17T11:22:36.435Z",6.861594432141671,8.041536938144743,168,,"2025-11-09T23:02:45.434Z","2025-11-09T23:02:45.434Z"
"cmhsbjv7f0a2umaftldb3ko36","cmhsbjs0v0713maftu0o2q2k7","BRG-0351","Barge Maritim Jaya","2025-11-06T23:02:44.896Z","2025-11-06T23:21:44.896Z","2025-11-07T00:17:03.713Z","2025-11-08T00:00:01.000Z","2025-11-08T01:19:21.026Z",8.533998691829098,7.714234904552113,19,,"2025-11-09T23:02:45.436Z","2025-11-09T23:02:45.436Z"
"cmhsbjv7h0a2wmaft7rjmf40m","cmhsbjs0x0714maftt6f2dkt8","BRG-0352","Barge Samudra Kencana","2025-10-13T23:02:44.896Z","2025-10-14T01:46:44.896Z","2025-10-14T02:43:54.736Z","2025-10-14T14:46:37.876Z","2025-10-14T15:54:54.268Z",8.03906357102259,7.45475726525892,164,,"2025-11-09T23:02:45.437Z","2025-11-09T23:02:45.437Z"
"cmhsbjv7i0a2ymaftnnqb0y3q","cmhsbjs0y0715maftlsdn3va3","BRG-0353","Barge Mahakam Sejahtera","2025-10-16T23:02:44.896Z","2025-10-17T00:04:44.896Z","2025-10-17T00:15:39.928Z","2025-10-17T17:30:48.360Z","2025-10-17T18:20:15.217Z",6.149164953515399,8.354343640707151,62,,"2025-11-09T23:02:45.438Z","2025-11-09T23:02:45.438Z"
"cmhsbjv7j0a30maftis8h2iuc","cmhsbjs0z0716maftvv3egv6y","BRG-0354","Barge Samudera Sejahtera","2025-10-14T23:02:44.896Z","2025-10-15T01:10:44.896Z","2025-10-15T02:07:27.950Z","2025-10-15T09:10:42.776Z","2025-10-15T10:32:08.013Z",8.76411357699563,8.236164493956622,128,,"2025-11-09T23:02:45.440Z","2025-11-09T23:02:45.440Z"
"cmhsbjv7l0a32maftusszme42","cmhsbjs110717mafte0iq5cmr","BRG-0355","Barge Nusantara Sentosa","2025-10-16T23:02:44.896Z","2025-10-17T00:41:44.896Z","2025-10-17T00:47:23.690Z","2025-10-18T00:13:52.695Z","2025-10-18T01:21:20.839Z",7.358980162411414,7.759505641757329,99,,"2025-11-09T23:02:45.441Z","2025-11-09T23:02:45.441Z"
"cmhsbjv7m0a34maftghqks2rn","cmhsbjs120718mafttucr3tr6","BRG-0356","Barge Mahakam Kencana","2025-10-10T23:02:44.896Z","2025-10-10T23:05:44.896Z","2025-10-10T23:27:16.503Z","2025-10-11T20:27:48.774Z","2025-10-11T21:24:04.225Z",6.980861831999773,8.284869558927138,3,,"2025-11-09T23:02:45.443Z","2025-11-09T23:02:45.443Z"
"cmhsbjv7o0a36maftq1hdqwtm","cmhsbjs130719maftp8hef685","BRG-0357","Barge Maritim Indah","2025-09-19T23:02:44.896Z","2025-09-19T23:54:44.896Z","2025-09-20T00:05:03.686Z","2025-09-20T13:46:39.429Z","2025-09-20T15:00:47.816Z",7.910506081755874,7.973203751965015,52,,"2025-11-09T23:02:45.444Z","2025-11-09T23:02:45.444Z"
"cmhsbjv7p0a38maftnat15ji1","cmhsbjs14071amaftrhjjitmj","BRG-0358","Barge Kapuas Makmur","2025-10-18T23:02:44.896Z","2025-10-19T01:17:44.896Z","2025-10-19T01:36:24.769Z","2025-10-19T16:48:57.501Z","2025-10-19T17:39:02.337Z",8.186093554622136,8.871382952375367,135,,"2025-11-09T23:02:45.445Z","2025-11-09T23:02:45.445Z"
"cmhsbjv7q0a3amaft9fz8rere","cmhsbjs15071bmaftky07hrxa","BRG-0359","Barge Barito Sejahtera","2025-11-06T23:02:44.896Z","2025-11-07T01:29:44.896Z","2025-11-07T02:15:38.007Z","2025-11-07T18:16:57.537Z","2025-11-07T19:02:41.341Z",7.619193449996088,8.09130746368169,147,,"2025-11-09T23:02:45.447Z","2025-11-09T23:02:45.447Z"
"cmhsbjv7s0a3cmaftn78l0v0q","cmhsbjs16071cmaft595xsuy9","BRG-0360","Barge Nusantara Mulia","2025-09-16T23:02:44.896Z","2025-09-17T00:18:44.896Z","2025-09-17T01:12:13.339Z","2025-09-17T08:56:03.974Z","2025-09-17T10:12:37.030Z",7.761427655301588,8.56686057929702,76,,"2025-11-09T23:02:45.448Z","2025-11-09T23:02:45.448Z"
"cmhsbjv7u0a3emaftv4ryxk2k","cmhsbjs18071dmaftskwp9gzg","BRG-0361","Barge Mahakam Makmur","2025-11-03T23:02:44.896Z","2025-11-03T23:08:44.896Z","2025-11-03T23:11:20.847Z","2025-11-04T08:30:05.996Z","2025-11-04T09:59:25.382Z",6.224263034517728,8.827448852207729,6,,"2025-11-09T23:02:45.450Z","2025-11-09T23:02:45.450Z"
"cmhsbjv7w0a3gmaft3oox6twl","cmhsbjs19071emaftwmh6rwle","BRG-0362","Barge Mahakam Utama","2025-10-20T23:02:44.896Z","2025-10-20T23:02:44.896Z","2025-10-20T23:13:55.683Z","2025-10-21T22:11:52.321Z","2025-10-21T22:56:25.754Z",7.708790839406624,7.177485161907589,0,,"2025-11-09T23:02:45.452Z","2025-11-09T23:02:45.452Z"
"cmhsbjv7x0a3imaftm6pj1bja","cmhsbjs1a071fmaft1psdhxy2","BRG-0363","Barge Lontar Prima","2025-10-25T23:02:44.896Z","2025-10-26T00:13:44.896Z","2025-10-26T00:53:58.052Z","2025-10-27T00:34:17.892Z","2025-10-27T01:16:28.312Z",8.787736222432624,7.632153405785772,71,,"2025-11-09T23:02:45.453Z","2025-11-09T23:02:45.453Z"
"cmhsbjv7z0a3kmaftte6foc8n","cmhsbjs1b071gmaftcj7l81p0","BRG-0364","Barge Nusantara Sentosa","2025-10-08T23:02:44.896Z","2025-10-09T01:37:44.896Z","2025-10-09T01:56:45.637Z","2025-10-10T00:02:15.663Z","2025-10-10T01:19:39.367Z",8.373908157046326,7.430203966542369,155,,"2025-11-09T23:02:45.455Z","2025-11-09T23:02:45.455Z"
"cmhsbjv800a3mmaftjqjgsofk","cmhsbjs1c071hmaftizk1w23a","BRG-0365","Barge Mahakam Abadi","2025-10-05T23:02:44.896Z","2025-10-06T00:51:44.896Z","2025-10-06T01:45:55.343Z","2025-10-06T14:34:48.670Z","2025-10-06T15:41:06.392Z",8.825423079849495,7.695518302502004,109,,"2025-11-09T23:02:45.456Z","2025-11-09T23:02:45.456Z"
"cmhsbjv820a3omaft954ojdz2","cmhsbjs1e071imaftpp7cpxh2","BRG-0366","Barge Samudra Jaya","2025-09-19T23:02:44.896Z","2025-09-20T01:40:44.896Z","2025-09-20T01:51:39.641Z","2025-09-20T21:52:00.568Z","2025-09-20T22:58:02.392Z",8.035350717519893,7.427413942880761,158,,"2025-11-09T23:02:45.458Z","2025-11-09T23:02:45.458Z"
"cmhsbjv830a3qmaftvfsvzdz8","cmhsbjs1f071jmaftc3885mk1","BRG-0367","Barge Samudra Abadi","2025-10-07T23:02:44.896Z","2025-10-08T00:01:44.896Z","2025-10-08T00:57:06.201Z","2025-10-08T23:59:18.100Z","2025-10-09T00:30:12.780Z",6.936727747510674,8.50967587269185,59,,"2025-11-09T23:02:45.459Z","2025-11-09T23:02:45.459Z"
"cmhsbjv840a3smaftjb3wsd7j","cmhsbjs1h071kmaftytp6zd1c","BRG-0368","Barge Barito Sentosa","2025-09-30T23:02:44.896Z","2025-09-30T23:18:44.896Z","2025-09-30T23:35:32.823Z","2025-10-01T11:26:29.241Z","2025-10-01T12:54:27.612Z",8.252090492538613,8.727471808356164,16,,"2025-11-09T23:02:45.461Z","2025-11-09T23:02:45.461Z"
"cmhsbjv860a3umaftxzr10ngd","cmhsbjs1i071lmaftped5wnpk","BRG-0369","Barge Samudra Makmur","2025-11-02T23:02:44.896Z","2025-11-03T01:23:44.896Z","2025-11-03T01:56:55.608Z","2025-11-03T15:31:10.333Z","2025-11-03T16:56:07.400Z",8.687923375481741,7.679854236712828,141,,"2025-11-09T23:02:45.462Z","2025-11-09T23:02:45.462Z"
"cmhsbjv870a3wmaftrkv6u8t2","cmhsbjs1j071mmaft4o035ran","BRG-0370","Barge Barito Sentosa","2025-10-11T23:02:44.896Z","2025-10-11T23:18:44.896Z","2025-10-11T23:55:09.193Z","2025-10-12T12:54:20.863Z","2025-10-12T13:56:16.595Z",7.341574208443925,7.32582541178699,16,,"2025-11-09T23:02:45.464Z","2025-11-09T23:02:45.464Z"
"cmhsbjv890a3ymaft93gz035p","cmhsbjs1k071nmaftkwgy0yll","BRG-0371","Barge Samudra Abadi","2025-11-01T23:02:44.896Z","2025-11-01T23:33:44.896Z","2025-11-02T00:01:19.386Z","2025-11-02T14:34:04.235Z","2025-11-02T15:10:30.404Z",7.505706643701391,8.685454440034373,31,,"2025-11-09T23:02:45.465Z","2025-11-09T23:02:45.465Z"
"cmhsbjv8b0a40maft2139k94v","cmhsbjs1l071omaftqx6hzq96","BRG-0372","Barge Nusantara Prima","2025-10-02T23:02:44.896Z","2025-10-02T23:28:44.896Z","2025-10-03T00:18:10.066Z","2025-10-03T07:01:28.363Z","2025-10-03T07:44:40.542Z",7.924809446751423,7.284672908853508,26,,"2025-11-09T23:02:45.467Z","2025-11-09T23:02:45.467Z"
"cmhsbjv8c0a42maftqnl9zviv","cmhsbjs1n071pmaft3oombzqf","BRG-0373","Barge Mahakam Prima","2025-10-05T23:02:44.896Z","2025-10-06T00:50:44.896Z","2025-10-06T01:28:27.041Z","2025-10-06T13:10:00.582Z","2025-10-06T14:13:24.553Z",8.555777891022078,8.588664442124585,108,,"2025-11-09T23:02:45.469Z","2025-11-09T23:02:45.469Z"
