"id","incidentNumber","incidentDate","reportDate","location","miningSiteCode","truckId","excavatorId","reportedById","operatorId","incidentType","severity","description","rootCause","injuries","fatalities","equipmentDamage","productionLoss","estimatedCost","downtimeHours","status","actionTaken","preventiveMeasure","photos","documents","remarks","createdAt","updatedAt"
"cmhsbjz740enumaftvqxrr2pk","INC-000315","2025-09-14T23:02:49.872Z","2025-09-15T16:10:34.262Z","Location-15","SITE-0508","cmhsbjp7c04ximaftfuoynrcz","cmhsbjq2505m3maftrk21v1xi","cmhsbjkgo0026maft7kuznnvc","cmhsbjoia046umaftgx80jt20","ACCIDENT","HIGH","Incident 315 - COLLISION","Root cause analysis completed",0,0,"Equipment damage reported",3021.381671096171,151548039.7876906,17.12545017019614,"RESOLVED","Corrective action implemented",,,,,"2025-11-09T23:02:50.609Z","2025-11-09T23:02:50.609Z"
"cmhsbjz760enwmaftl9ewhmws","INC-000316","2025-08-16T23:02:49.872Z","2025-08-17T01:23:30.689Z","Location-24","SITE-0200","cmhsbjp7d04xkmaftos5p2b05",,"cmhsbjkhd002pmaft15um6nte","cmhsbjoic046wmafthoi4rh5s","SAFETY_VIOLATION","MEDIUM","Incident 316 - COLLISION","Root cause analysis completed",0,0,"Equipment damage reported",1259.194792058095,17513683.46110573,14.89536647367189,"RESOLVED","Corrective action implemented",,,,,"2025-11-09T23:02:50.611Z","2025-11-09T23:02:50.611Z"
"cmhsbjz780enymafte70dtnyx","INC-000317","2025-08-02T23:02:49.872Z","2025-08-02T23:33:13.001Z","Location-7","SITE-0389","cmhsbjp7f04xmmaftiwiryvrn",,"cmhsbjkfz001omaftunemdkn1","cmhsbjoid046ymaftqba9zbw9","COLLISION","MEDIUM","Incident 317 - NEAR_MISS",,0,0,"Equipment damage reported",1944.07559510869,22768211.40257147,23.66572896745816,"REPORTED",,,,,,"2025-11-09T23:02:50.613Z","2025-11-09T23:02:50.613Z"
"cmhsbjz7a0eo0mafte1vt36ar","INC-000318","2025-06-19T23:02:49.872Z","2025-06-20T19:48:44.702Z","Location-23","SITE-0100",,,"cmhsbjkhg002rmaft60fnufeh",,"COLLISION","LOW","Incident 318 - EQUIPMENT_FAILURE","Root cause analysis completed",0,0,,,299660.7269357265,0,"RESOLVED","Corrective action implemented",,,,,"2025-11-09T23:02:50.614Z","2025-11-09T23:02:50.614Z"
"cmhsbjz7c0eo2maftmzo3py9q","INC-000319","2025-08-01T23:02:49.872Z","2025-08-01T23:57:58.208Z","Location-20","SITE-0556",,"cmhsbjq2d05m7maft7mpd75h3","cmhsbjkef000jmaftnq80ep5o",,"SAFETY_VIOLATION","MEDIUM","Incident 319 - ACCIDENT","Root cause analysis completed",0,0,"Equipment damage reported",2250.131192287053,27962156.03461668,11.21971167352931,"RESOLVED","Corrective action implemented",,,,,"2025-11-09T23:02:50.617Z","2025-11-09T23:02:50.617Z"
"cmhsbjz7f0eo4maftnpzg3k9s","INC-000320","2025-09-14T23:02:49.872Z","2025-09-15T10:08:20.384Z","Location-14","SITE-0038",,,"cmhsbjkfm001emaftwp1629bg",,"NEAR_MISS","LOW","Incident 320 - SAFETY_VIOLATION",,0,0,,,6804041.248014734,0,"REPORTED",,,,,,"2025-11-09T23:02:50.619Z","2025-11-09T23:02:50.619Z"
"cmhsbjz7h0eo6maftjgw83iux","INC-000321","2025-08-08T23:02:49.872Z","2025-08-09T17:54:44.212Z","Location-5","SITE-0441",,,"cmhsbjkeq000rmaftzvz9hhwg",,"ACCIDENT","LOW","Incident 321 - NEAR_MISS","Root cause analysis completed",0,0,,,5224674.748777029,0,"RESOLVED","Corrective action implemented",,,,,"2025-11-09T23:02:50.621Z","2025-11-09T23:02:50.621Z"
"cmhsbjz7j0eo8maftf8xd4zds","INC-000322","2025-09-23T23:02:49.872Z","2025-09-24T04:22:49.937Z","Location-12","SITE-0161","cmhsbjp7o04xwmaftdmtqbjh7",,"cmhsbjke4000bmaftfwa6235o","cmhsbjoim0478maft6u7cl2yz","EQUIPMENT_FAILURE","LOW","Incident 322 - EQUIPMENT_FAILURE","Root cause analysis completed",0,0,,,1121701.114139062,0,"RESOLVED","Corrective action implemented",,,,,"2025-11-09T23:02:50.623Z","2025-11-09T23:02:50.623Z"
"cmhsbjz7l0eoamaftkajae51s","INC-000323","2025-08-02T23:02:49.872Z","2025-08-03T18:00:51.753Z","Location-22","SITE-0153",,"cmhsbjq2l05mbmaftn4jaju9f","cmhsbjkh6002jmaftjt4a44bb",,"EQUIPMENT_FAILURE","LOW","Incident 323 - SAFETY_VIOLATION","Root cause analysis completed",0,0,,,5433453.584813743,0,"CLOSED","Corrective action implemented","Preventive measures documented",,,,"2025-11-09T23:02:50.625Z","2025-11-09T23:02:50.625Z"
"cmhsbjz7m0eocmaft0m2n2pk1","INC-000324","2025-11-03T23:02:49.872Z","2025-11-04T08:39:30.421Z","Location-5","SITE-0402",,,"cmhsbjke5000cmaftdepyu2zq",,"EQUIPMENT_FAILURE","LOW","Incident 324 - ACCIDENT","Root cause analysis completed",0,0,,,9264303.116922285,0,"INVESTIGATING","Corrective action implemented",,,,,"2025-11-09T23:02:50.627Z","2025-11-09T23:02:50.627Z"
"cmhsbjz7o0eoemaftlnfzmwap","INC-000325","2025-09-20T23:02:49.872Z","2025-09-21T15:34:47.988Z","Location-42","SITE-0454","cmhsbjp7t04y2maftzfv0qxyb",,"cmhsbjkdt0004maftq5hdz0ol","cmhsbjois047emaftjvlrt8qe","ACCIDENT","MEDIUM","Incident 325 - NEAR_MISS",,0,0,"Equipment damage reported",1522.138171713617,17087942.0853597,2.064180747201522,"REPORTED",,,,,,"2025-11-09T23:02:50.629Z","2025-11-09T23:02:50.629Z"
"cmhsbjz7q0eogmaftecdx2po7","INC-000326","2025-11-01T23:02:49.872Z","2025-11-02T22:34:28.136Z","Location-12","SITE-0493","cmhsbjp7v04y4mafte61o4v1a",,"cmhsbjkdp0001maftund967le","cmhsbjoiu047gmaftwx3rgxig","EQUIPMENT_FAILURE","LOW","Incident 326 - ACCIDENT","Root cause analysis completed",0,0,,,2780083.578169486,0,"RESOLVED","Corrective action implemented",,,,,"2025-11-09T23:02:50.631Z","2025-11-09T23:02:50.631Z"
"cmhsbjz7t0eoimaft3vbw9b8k","INC-000327","2025-06-21T23:02:49.872Z","2025-06-22T17:47:27.763Z","Location-50","SITE-0543","cmhsbjp7w04y6maft6zy5oxjk",,"cmhsbjkf80014maft46ghpdly","cmhsbjoiw047imafthyxnxg4i","SPILL","LOW","Incident 327 - ACCIDENT",,0,0,,,9818734.418204239,0,"REPORTED",,,,,,"2025-11-09T23:02:50.633Z","2025-11-09T23:02:50.633Z"
"cmhsbjz7v0eokmaftfj7uehw9","INC-000328","2025-06-21T23:02:49.872Z","2025-06-22T05:21:50.057Z","Location-16","SITE-0375","cmhsbjp7y04y8maft0v7ojo9r",,"cmhsbjkf20010maftc643gj1c","cmhsbjoiy047kmaftuhttnbn3","COLLISION","HIGH","Incident 328 - EQUIPMENT_FAILURE","Root cause analysis completed",1,0,"Equipment damage reported",3771.365963550324,110118986.8723699,5.943542568638897,"CLOSED","Corrective action implemented","Preventive measures documented",,,,"2025-11-09T23:02:50.636Z","2025-11-09T23:02:50.636Z"
"cmhsbjz7y0eommaft0w8afbn5","INC-000329","2025-07-28T23:02:49.872Z","2025-07-29T05:11:01.410Z","Location-21","SITE-0540","cmhsbjp8004yamafts378f3qm",,"cmhsbjkfz001omaftunemdkn1","cmhsbjoiz047mmaftbu9ythtn","ACCIDENT","LOW","Incident 329 - ACCIDENT",,0,0,,,1016131.89488265,0,"REPORTED",,,,,,"2025-11-09T23:02:50.638Z","2025-11-09T23:02:50.638Z"
"cmhsbjz7z0eoomaftco6x7lzy","INC-000330","2025-10-09T23:02:49.872Z","2025-10-10T07:59:23.417Z","Location-20","SITE-0109","cmhsbjp8204ycmaftppqu61j5","cmhsbjq2z05mimaftrs23tufg","cmhsbjkfj001cmafts1vmlkvl","cmhsbjoj1047omaftl24u7yac","ACCIDENT","MEDIUM","Incident 330 - COLLISION","Root cause analysis completed",0,0,"Equipment damage reported",195.6348484121073,18610658.64506695,1.857196377399541,"RESOLVED","Corrective action implemented",,,,,"2025-11-09T23:02:50.640Z","2025-11-09T23:02:50.640Z"
"cmhsbjz810eoqmaftweyjslbl","INC-000331","2025-07-31T23:02:49.872Z","2025-08-01T20:33:33.400Z","Location-5","SITE-0536","cmhsbjp8404yemaftjzxfz96s",,"cmhsbjkga001vmaftqb2dkf24","cmhsbjoj4047qmaftj1uxtnm8","SAFETY_VIOLATION","HIGH","Incident 331 - COLLISION","Root cause analysis completed",1,0,"Equipment damage reported",3062.486400502603,227929810.0240169,5.681034409732002,"RESOLVED","Corrective action implemented",,,,,"2025-11-09T23:02:50.642Z","2025-11-09T23:02:50.642Z"
"cmhsbjz830eosmaft5y9zgv01","INC-000332","2025-06-06T23:02:49.872Z","2025-06-07T12:48:52.526Z","Location-15","SITE-0300","cmhsbjp8604ygmaft81lfbdkr",,"cmhsbjkes000tmaft4t7uyt9m","cmhsbjoj6047smaftxjfr0hx3","EQUIPMENT_FAILURE","LOW","Incident 332 - NEAR_MISS","Root cause analysis completed",0,0,,,9020594.083811026,0,"RESOLVED","Corrective action implemented",,,,,"2025-11-09T23:02:50.644Z","2025-11-09T23:02:50.644Z"
"cmhsbjz850eoumaft9l96wsx1","INC-000333","2025-10-17T23:02:49.872Z","2025-10-17T23:31:23.159Z","Location-26","SITE-0109",,,"cmhsbjken000pmaftxgneofux",,"EQUIPMENT_FAILURE","HIGH","Incident 333 - ACCIDENT","Root cause analysis completed",0,0,"Equipment damage reported",3799.300183410624,108595791.7018884,18.77215935730468,"RESOLVED","Corrective action implemented",,,,,"2025-11-09T23:02:50.645Z","2025-11-09T23:02:50.645Z"
"cmhsbjz870eowmaftjy7d6erk","INC-000334","2025-06-25T23:02:49.872Z","2025-06-26T01:12:29.419Z","Location-28","SITE-0363","cmhsbjp8904ykmaft2nl6w611",,"cmhsbjkes000tmaft4t7uyt9m","cmhsbjoj9047wmaftyhr3lbbg","SPILL","HIGH","Incident 334 - NEAR_MISS","Root cause analysis completed",1,0,"Equipment damage reported",2044.079246204756,113953842.1383064,12.64801525641218,"RESOLVED","Corrective action implemented",,,,,"2025-11-09T23:02:50.647Z","2025-11-09T23:02:50.647Z"
"cmhsbjz8a0eoymaftxbxnha27","INC-000335","2025-09-30T23:02:49.872Z","2025-10-01T22:18:49.537Z","Location-16","SITE-0009","cmhsbjp8b04ymmaftgfjwjlir","cmhsbjq3a05mnmafte07xw07g","cmhsbjkff0019mafttrr09lpb","cmhsbjoja047ymaftg7vfw3xr","COLLISION","HIGH","Incident 335 - ACCIDENT","Root cause analysis completed",1,0,"Equipment damage reported",800.7744872425837,213435516.9929179,9.985955930720202,"RESOLVED","Corrective action implemented",,,,,"2025-11-09T23:02:50.650Z","2025-11-09T23:02:50.650Z"
"cmhsbjz8c0ep0maft54pxf2yu","INC-000336","2025-07-16T23:02:49.872Z","2025-07-17T22:21:35.446Z","Location-21","SITE-0133","cmhsbjp8c04yomaftuybx0err","cmhsbjq3b05momaftectrmo0x","cmhsbjkdz0008maft3coo45ec","cmhsbjojc0480maftytp7apm7","SAFETY_VIOLATION","HIGH","Incident 336 - ACCIDENT","Root cause analysis completed",1,0,"Equipment damage reported",1070.628474050509,217953735.8648292,18.51719612278428,"RESOLVED","Corrective action implemented",,,,,"2025-11-09T23:02:50.652Z","2025-11-09T23:02:50.652Z"
"cmhsbjz8e0ep2maft6hnxxe8m","INC-000337","2025-08-20T23:02:49.872Z","2025-08-21T13:34:05.613Z","Location-20","SITE-0410","cmhsbjp8e04yqmaftsho3nh08",,"cmhsbjkfx001mmaft1cjo39b1","cmhsbjojd0482maftlzyiiaga","EQUIPMENT_FAILURE","LOW","Incident 337 - NEAR_MISS","Root cause analysis completed",0,0,,,5086075.834846007,0,"INVESTIGATING","Corrective action implemented",,,,,"2025-11-09T23:02:50.654Z","2025-11-09T23:02:50.654Z"
"cmhsbjz8g0ep4maftm7bglx61","INC-000338","2025-08-07T23:02:49.872Z","2025-08-08T10:35:11.038Z","Location-16","SITE-0500","cmhsbjp8g04ysmaftuxdq2bh5","cmhsbjq3f05mqmafte7kg8lgi","cmhsbjkej000mmaftkhfh4ked","cmhsbjoje0484maft1xo5hoj4","SPILL","MEDIUM","Incident 338 - NEAR_MISS",,0,0,"Equipment damage reported",4143.991499879637,18272460.21788988,1.005517718110731,"REPORTED",,,,,,"2025-11-09T23:02:50.656Z","2025-11-09T23:02:50.656Z"
"cmhsbjz8i0ep6maftmtjnods5","INC-000339","2025-10-30T23:02:49.872Z","2025-10-31T19:08:20.928Z","Location-49","SITE-0570","cmhsbjp8i04yumaftgxw4lpa3",,"cmhsbjkg2001qmaft2hiy9wic","cmhsbjojg0486maftb5n2l5tc","EQUIPMENT_FAILURE","LOW","Incident 339 - COLLISION","Root cause analysis completed",0,0,,,1498430.468858398,0,"RESOLVED","Corrective action implemented",,,,,"2025-11-09T23:02:50.659Z","2025-11-09T23:02:50.659Z"
"cmhsbjz8k0ep8maftxudm73mf","INC-000340","2025-09-07T23:02:49.872Z","2025-09-08T08:37:37.420Z","Location-4","SITE-0434","cmhsbjp8k04ywmafteazi7qgf",,"cmhsbjkfb0016maft96g4l7e3","cmhsbjojh0488maftuoztrcyl","SPILL","HIGH","Incident 340 - EQUIPMENT_FAILURE","Root cause analysis completed",1,0,"Equipment damage reported",2741.117064934019,163987128.6678479,10.22673637420642,"INVESTIGATING","Corrective action implemented",,,,,"2025-11-09T23:02:50.661Z","2025-11-09T23:02:50.661Z"
"cmhsbjz8m0epamaftckc7qj1r","INC-000341","2025-07-11T23:02:49.872Z","2025-07-12T19:47:57.649Z","Location-45","SITE-0468","cmhsbjp8m04yymaftf36xs2wb",,"cmhsbjkg0001pmaft6qk5mj2s","cmhsbjojj048amaftjimmdssn","SAFETY_VIOLATION","MEDIUM","Incident 341 - ACCIDENT","Root cause analysis completed",0,0,"Equipment damage reported",3090.795471640948,21182222.27592058,13.33282568599825,"RESOLVED","Corrective action implemented",,,,,"2025-11-09T23:02:50.663Z","2025-11-09T23:02:50.663Z"
"cmhsbjz8p0epcmaftvwxc6ybg","INC-000342","2025-09-01T23:02:49.872Z","2025-09-02T05:52:25.094Z","Location-42","SITE-0269",,,"cmhsbjkfy001nmaftebg9054r",,"EQUIPMENT_FAILURE","LOW","Incident 342 - SPILL",,0,0,,,2419677.759971495,0,"REPORTED",,,,,,"2025-11-09T23:02:50.665Z","2025-11-09T23:02:50.665Z"
"cmhsbjz8r0epemaft2j27ua02","INC-000343","2025-07-06T23:02:49.872Z","2025-07-07T16:35:30.097Z","Location-24","SITE-0326","cmhsbjp8p04z2mafteo1ji1ql",,"cmhsbjkgr0028maftjvkw7stv","cmhsbjojn048emaftsjiifylt","ACCIDENT","LOW","Incident 343 - NEAR_MISS","Root cause analysis completed",0,0,,,5322926.998355377,0,"INVESTIGATING","Corrective action implemented",,,,,"2025-11-09T23:02:50.667Z","2025-11-09T23:02:50.667Z"
"cmhsbjz8t0epgmafttan2d3ww","INC-000344","2025-08-16T23:02:49.872Z","2025-08-17T07:59:33.114Z","Location-18","SITE-0281","cmhsbjp8q04z4maftpnuw4aok","cmhsbjq3s05mwmaftnqrvnh5u","cmhsbjkeq000rmaftzvz9hhwg","cmhsbjojp048gmaftdvda820d","COLLISION","MEDIUM","Incident 344 - EQUIPMENT_FAILURE",,0,0,"Equipment damage reported",3563.197938746786,23848832.61489654,8.73195563161128,"REPORTED",,,,,,"2025-11-09T23:02:50.670Z","2025-11-09T23:02:50.670Z"
"cmhsbjz8v0epimaftl5mqv9x2","INC-000345","2025-10-03T23:02:49.872Z","2025-10-04T21:54:08.153Z","Location-49","SITE-0272","cmhsbjp8s04z6maft8g52yv98","cmhsbjq3u05mxmaft97auvdly","cmhsbjkev000vmaftbjyqkibu","cmhsbjojq048imaftu59gbgut","NEAR_MISS","HIGH","Incident 345 - NEAR_MISS","Root cause analysis completed",1,0,"Equipment damage reported",427.2637798917156,225560892.5642016,16.1477524964528,"CLOSED","Corrective action implemented","Preventive measures documented",,,,"2025-11-09T23:02:50.672Z","2025-11-09T23:02:50.672Z"
"cmhsbjz8x0epkmaftnaohr3gs","INC-000346","2025-08-10T23:02:49.872Z","2025-08-11T04:32:34.039Z","Location-42","SITE-0486","cmhsbjp8u04z8maftsg574in4",,"cmhsbjkge001ymaftl1i6fh6i","cmhsbjojs048kmaft675xtybk","ACCIDENT","HIGH","Incident 346 - SAFETY_VIOLATION","Root cause analysis completed",0,0,"Equipment damage reported",2928.885840381231,141901958.5098259,17.00326347019464,"RESOLVED","Corrective action implemented",,,,,"2025-11-09T23:02:50.674Z","2025-11-09T23:02:50.674Z"
"cmhsbjz8z0epmmaftcmvsg3q6","INC-000347","2025-08-15T23:02:49.872Z","2025-08-16T12:39:53.806Z","Location-44","SITE-0028",,,"cmhsbjkg8001umaft7k1vtoc5",,"COLLISION","MEDIUM","Incident 347 - EQUIPMENT_FAILURE","Root cause analysis completed",0,0,"Equipment damage reported",4638.5243389829,16522996.87586131,18.55805112271349,"INVESTIGATING","Corrective action implemented",,,,,"2025-11-09T23:02:50.676Z","2025-11-09T23:02:50.676Z"
"cmhsbjz910epomaftwkta6eth","INC-000348","2025-11-04T23:02:49.872Z","2025-11-05T00:21:38.901Z","Location-30","SITE-0186","cmhsbjp8x04zcmaft0opp0rll",,"cmhsbjkea000fmaft6p8hpyc1","cmhsbjojw048omafteht4fulz","ACCIDENT","LOW","Incident 348 - NEAR_MISS","Root cause analysis completed",0,0,,,527716.0423610595,0,"CLOSED","Corrective action implemented","Preventive measures documented",,,,"2025-11-09T23:02:50.678Z","2025-11-09T23:02:50.678Z"
"cmhsbjz930epqmaftaiwk2122","INC-000349","2025-09-26T23:02:49.872Z","2025-09-27T13:38:17.404Z","Location-5","SITE-0338","cmhsbjp8z04zemaftoungtkxa","cmhsbjq4205n1maft48whtyek","cmhsbjkel000omaft2ljkrku0","cmhsbjojy048qmafto6onmveu","ACCIDENT","LOW","Incident 349 - EQUIPMENT_FAILURE","Root cause analysis completed",0,0,,,4169900.510416497,0,"CLOSED","Corrective action implemented","Preventive measures documented",,,,"2025-11-09T23:02:50.679Z","2025-11-09T23:02:50.679Z"
"cmhsbjz960epsmaftpjiv86a4","INC-000350","2025-08-01T23:02:49.872Z","2025-08-02T10:33:33.900Z","Location-25","SITE-0264","cmhsbjp9104zgmaft7pcww2pi",,"cmhsbjkhc002omaftefmf7wn0","cmhsbjok0048smaftiutl4e2e","COLLISION","MEDIUM","Incident 350 - ACCIDENT","Root cause analysis completed",0,0,"Equipment damage reported",4477.681102544549,48292207.94314232,4.215523443958928,"CLOSED","Corrective action implemented","Preventive measures documented",,,,"2025-11-09T23:02:50.682Z","2025-11-09T23:02:50.682Z"
"cmhsbjz980epumaft3lxjbvjt","INC-000351","2025-07-18T23:02:49.872Z","2025-07-19T22:02:40.824Z","Location-3","SITE-0221","cmhsbjp9304zimaftlajkzpbd","cmhsbjq4705n3maft93fnz4h6","cmhsbjkgf001zmafta02elvam","cmhsbjok2048umafthp99ufor","SAFETY_VIOLATION","LOW","Incident 351 - ACCIDENT","Root cause analysis completed",0,0,,,7265458.486671383,0,"INVESTIGATING","Corrective action implemented",,,,,"2025-11-09T23:02:50.684Z","2025-11-09T23:02:50.684Z"
"cmhsbjz9a0epwmaft3fxjv6sv","INC-000352","2025-07-12T23:02:49.872Z","2025-07-13T15:30:26.217Z","Location-2","SITE-0314","cmhsbjp9504zkmaftvzqggmpm",,"cmhsbjkeu000umaft72sxcbfm","cmhsbjok4048wmaft1xw8oz6y","EQUIPMENT_FAILURE","MEDIUM","Incident 352 - ACCIDENT","Root cause analysis completed",0,0,"Equipment damage reported",3927.537024924808,44094090.50925358,6.332031198008231,"RESOLVED","Corrective action implemented",,,,,"2025-11-09T23:02:50.687Z","2025-11-09T23:02:50.687Z"
"cmhsbjz9d0epymaftiolevng7","INC-000353","2025-08-10T23:02:49.872Z","2025-08-11T16:39:57.796Z","Location-44","SITE-0419","cmhsbjp9604zmmaftgwgm9kre","cmhsbjq4b05n5mafti50uslnb","cmhsbjkgo0026maft7kuznnvc","cmhsbjok6048ymaft7l6ntp8i","SPILL","HIGH","Incident 353 - COLLISION","Root cause analysis completed",1,0,"Equipment damage reported",2165.189483440685,200684698.3183085,3.910759533408539,"CLOSED","Corrective action implemented","Preventive measures documented",,,,"2025-11-09T23:02:50.689Z","2025-11-09T23:02:50.689Z"
"cmhsbjz9f0eq0maftuu7a9mza","INC-000354","2025-06-06T23:02:49.872Z","2025-06-07T08:05:05.471Z","Location-14","SITE-0221","cmhsbjp9804zomaft8qjg5cqw",,"cmhsbjke2000amaftbrbejd56","cmhsbjok70490maftbzgbgylp","SAFETY_VIOLATION","LOW","Incident 354 - ACCIDENT","Root cause analysis completed",0,0,,,708979.2822866791,0,"CLOSED","Corrective action implemented","Preventive measures documented",,,,"2025-11-09T23:02:50.691Z","2025-11-09T23:02:50.691Z"
"cmhsbjz9g0eq2maft9o5s50u2","INC-000355","2025-06-15T23:02:49.872Z","2025-06-16T16:00:06.179Z","Location-44","SITE-0477","cmhsbjp9a04zqmafttbhjvpw3","cmhsbjq4e05n7maft9vfz53k1","cmhsbjkg8001umaft7k1vtoc5","cmhsbjok90492maft4nrf7sqi","SAFETY_VIOLATION","MEDIUM","Incident 355 - COLLISION","Root cause analysis completed",0,0,"Equipment damage reported",4706.866564976406,42343666.94913781,12.02142260469907,"RESOLVED","Corrective action implemented",,,,,"2025-11-09T23:02:50.693Z","2025-11-09T23:02:50.693Z"
"cmhsbjz9i0eq4maftijh2phbp","INC-000356","2025-08-01T23:02:49.872Z","2025-08-01T23:34:10.582Z","Location-39","SITE-0258",,,"cmhsbjkfo001gmaft5x1mibe6",,"COLLISION","HIGH","Incident 356 - SPILL","Root cause analysis completed",1,0,"Equipment damage reported",2454.449641859537,179931118.6999709,0.7754454421899588,"CLOSED","Corrective action implemented","Preventive measures documented",,,,"2025-11-09T23:02:50.694Z","2025-11-09T23:02:50.694Z"
"cmhsbjz9k0eq6maftf3tetxzr","INC-000357","2025-08-30T23:02:49.872Z","2025-08-31T07:52:51.705Z","Location-34","SITE-0549","cmhsbjp9d04zumaftrqtg5hl4","cmhsbjq4l05n9maftdivwibxu","cmhsbjken000pmaftxgneofux","cmhsbjokc0496maftdtj17ey7","SPILL","MEDIUM","Incident 357 - NEAR_MISS","Root cause analysis completed",0,0,"Equipment damage reported",4217.945590209189,16384886.5805343,15.69100097341569,"INVESTIGATING","Corrective action implemented",,,,,"2025-11-09T23:02:50.696Z","2025-11-09T23:02:50.696Z"
"cmhsbjz9n0eq8maftqxbxe6ku","INC-000358","2025-05-27T23:02:49.872Z","2025-05-28T17:40:44.888Z","Location-36","SITE-0589","cmhsbjp9e04zwmaftmynpx06f","cmhsbjq4n05namaftco6x01a6","cmhsbjkfy001nmaftebg9054r","cmhsbjokd0498maftc1ycktby","COLLISION","LOW","Incident 358 - NEAR_MISS",,0,0,,,6965940.283598435,0,"REPORTED",,,,,,"2025-11-09T23:02:50.699Z","2025-11-09T23:02:50.699Z"
"cmhsbjz9p0eqamafttbdcozcl","INC-000359","2025-10-21T23:02:49.872Z","2025-10-22T10:06:28.145Z","Location-4","SITE-0462","cmhsbjp9h04zymaftslkogsk9",,"cmhsbjkgf001zmafta02elvam","cmhsbjoke049amaftrc8f6o0n","COLLISION","MEDIUM","Incident 359 - COLLISION","Root cause analysis completed",0,0,"Equipment damage reported",3843.324012495423,42773660.82214068,23.64501546168088,"CLOSED","Corrective action implemented","Preventive measures documented",,,,"2025-11-09T23:02:50.701Z","2025-11-09T23:02:50.701Z"
"cmhsbjz9r0eqcmaftuh1appt6","INC-000360","2025-06-14T23:02:49.872Z","2025-06-15T12:29:38.196Z","Location-43","SITE-0240",,,"cmhsbjkh4002imaftgcebfn6x",,"EQUIPMENT_FAILURE","HIGH","Incident 360 - EQUIPMENT_FAILURE","Root cause analysis completed",1,0,"Equipment damage reported",3709.413547730274,238094344.8178625,21.31015400262767,"CLOSED","Corrective action implemented","Preventive measures documented",,,,"2025-11-09T23:02:50.703Z","2025-11-09T23:02:50.703Z"
"cmhsbjz9t0eqemaftpozc5jfu","INC-000361","2025-09-06T23:02:49.872Z","2025-09-07T22:21:16.848Z","Location-20","SITE-0288","cmhsbjp9k0502maftcelxxbh7",,"cmhsbjke10009mafta9mfo3do","cmhsbjokj049emaftynhtz6pe","EQUIPMENT_FAILURE","MEDIUM","Incident 361 - SAFETY_VIOLATION","Root cause analysis completed",0,0,"Equipment damage reported",3909.550565997267,28830029.50630687,13.28460857021073,"INVESTIGATING","Corrective action implemented",,,,,"2025-11-09T23:02:50.705Z","2025-11-09T23:02:50.705Z"
"cmhsbjz9v0eqgmaft3ux5hlbo","INC-000362","2025-10-10T23:02:49.872Z","2025-10-11T19:22:54.355Z","Location-38","SITE-0242","cmhsbjp9m0504maft7ct73pbb",,"cmhsbjkh2002gmaftmwfsv5sa","cmhsbjokk049gmaftwilraj84","SAFETY_VIOLATION","LOW","Incident 362 - NEAR_MISS","Root cause analysis completed",0,0,,,8818395.570055602,0,"CLOSED","Corrective action implemented","Preventive measures documented",,,,"2025-11-09T23:02:50.707Z","2025-11-09T23:02:50.707Z"
"cmhsbjz9x0eqimafti23e7wjd","INC-000363","2025-11-05T23:02:49.872Z","2025-11-06T10:09:45.277Z","Location-49","SITE-0533","cmhsbjp9n0506maftgn6go4mc",,"cmhsbjkgq0027maftifno7wgb","cmhsbjokl049imafta3z39t93","SAFETY_VIOLATION","HIGH","Incident 363 - EQUIPMENT_FAILURE","Root cause analysis completed",1,0,"Equipment damage reported",3461.743792651448,126726156.9726482,10.56519595973264,"RESOLVED","Corrective action implemented",,,,,"2025-11-09T23:02:50.709Z","2025-11-09T23:02:50.709Z"
"cmhsbjz9z0eqkmaftm77pcvph","INC-000364","2025-05-21T23:02:49.872Z","2025-05-22T20:48:48.866Z","Location-28","SITE-0542",,,"cmhsbjkgj0022maftbtrs9kf1",,"EQUIPMENT_FAILURE","HIGH","Incident 364 - COLLISION",,0,0,"Equipment damage reported",2456.143265555402,197567739.8379726,19.74988482377044,"REPORTED",,,,,,"2025-11-09T23:02:50.711Z","2025-11-09T23:02:50.711Z"
"cmhsbjza10eqmmafthejeztja","INC-000365","2025-05-21T23:02:49.872Z","2025-05-22T03:39:59.946Z","Location-47","SITE-0518",,,"cmhsbjkfo001gmaft5x1mibe6",,"EQUIPMENT_FAILURE","HIGH","Incident 365 - ACCIDENT","Root cause analysis completed",0,0,"Equipment damage reported",4222.930041437312,190146858.1377531,12.3775060697578,"INVESTIGATING","Corrective action implemented",,,,,"2025-11-09T23:02:50.713Z","2025-11-09T23:02:50.713Z"
"cmhsbjza30eqomaft96y4i4p9","INC-000366","2025-09-26T23:02:49.872Z","2025-09-27T03:55:28.229Z","Location-18","SITE-0398","cmhsbjp9s050cmaftlv7xl2pu",,"cmhsbjkgu002amaftustz9s6d","cmhsbjokq049omaftyctuq11l","EQUIPMENT_FAILURE","MEDIUM","Incident 366 - EQUIPMENT_FAILURE","Root cause analysis completed",0,0,"Equipment damage reported",1508.921070626195,48594564.65789416,21.27992347707145,"CLOSED","Corrective action implemented","Preventive measures documented",,,,"2025-11-09T23:02:50.716Z","2025-11-09T23:02:50.716Z"
