"id","code","name","vesselType","gt","dwt","loa","capacity","owner","isOwned","status","currentLocation","isActive","remarks","createdAt","updatedAt"
"cmhsbjr9o06fwmaftb7zrbd93","BRG-0188","Barge Maritim Makmur","BARGE",966.2700050734378,5464.037315022124,86.51054934541935,4534.585097257899,"PT Ocean Line",false,"DISCHARGING","Balikpapan",true,,"2025-11-09T23:02:40.333Z","2025-11-09T23:02:40.333Z"
"cmhsbjr9q06fxmaft14ta9l1n","BRG-0189","Barge Samudra Sejahtera","BARGE",2003.119985861816,5704.793086156986,64.89980934344254,3054.392568073924,"PT Ocean Line",false,"MAINTENANCE","Kariangau",true,,"2025-11-09T23:02:40.334Z","2025-11-09T23:02:40.334Z"
"cmhsbjr9r06fymaftu9tnij65","BRG-0190","Barge Mahakam Prima","BARGE",1779.855484691129,3238.294542725944,64.33279372286523,5489.623819374425,"PT Chartersindo",false,"MAINTENANCE","Muara Pantai",true,,"2025-11-09T23:02:40.335Z","2025-11-09T23:02:40.335Z"
"cmhsbjr9s06fzmaftbjl13oa4","BRG-0191","Barge Kalimantan Jaya","BARGE",933.0923635072518,3720.702171615452,74.94147254221372,1812.46592672859,"PT Tambang Nusantara",true,"LOADING","Muara Pantai",true,,"2025-11-09T23:02:40.337Z","2025-11-09T23:02:40.337Z"
"cmhsbjr9u06g0mafts01ba5h8","BRG-0192","Barge Mahakam Indah","BARGE",2203.434359695757,3357.130741486781,87.14667478361702,2276.346800293315,"PT Ocean Line",true,"SAILING","Kariangau",true,,"2025-11-09T23:02:40.338Z","2025-11-09T23:02:40.338Z"
"cmhsbjr9v06g1maftbuddmyz9","BRG-0193","Barge Samudra Sejahtera","BARGE",878.395755856609,3693.319698196819,59.44396669618015,1990.159492224596,"PT Chartersindo",true,"DISCHARGING","Tanjung Bara",true,,"2025-11-09T23:02:40.339Z","2025-11-09T23:02:40.339Z"
"cmhsbjr9w06g2maftoleo9g3n","BRG-0194","Barge Samudra Indah","BARGE",2026.871882329449,2970.294014536398,78.87086078043657,2574.007185059377,"PT Chartersindo",true,"LOADING","Jakarta",true,,"2025-11-09T23:02:40.340Z","2025-11-09T23:02:40.340Z"
"cmhsbjr9x06g3maft44v79ae5","BRG-0195","Barge Mahakam Prima","BARGE",2176.028609041819,5768.296200372451,52.05549282690676,3178.041573318589,"PT Tambang Nusantara",true,"AVAILABLE","Kariangau",true,,"2025-11-09T23:02:40.342Z","2025-11-09T23:02:40.342Z"
"cmhsbjr9z06g4maftu8qeu0wk","BRG-0196","Barge Kalimantan Prima","BARGE",1173.581084003914,4251.525342766567,66.774934614561,1954.301618492299,"PT Ocean Line",false,"LOADING","Tanjung Bara",true,,"2025-11-09T23:02:40.343Z","2025-11-09T23:02:40.343Z"
"cmhsbjra006g5maftrxqqs90g","BRG-0197","Barge Lontar Makmur","BARGE",1154.7102391962,3771.299510319262,87.27866000030302,3372.936049452208,"PT Chartersindo",false,"CHARTERED","Surabaya",true,,"2025-11-09T23:02:40.344Z","2025-11-09T23:02:40.344Z"
"cmhsbjra106g6maftr92c4klb","BRG-0198","Barge Borneo Makmur","BARGE",928.5341785195118,4317.605488327101,60.58980827176497,2347.185399689974,"PT Ocean Line",true,"SAILING","Kariangau",true,,"2025-11-09T23:02:40.346Z","2025-11-09T23:02:40.346Z"
"cmhsbjra206g7maftt32xpi7e","BRG-0199","Barge Borneo Kencana","BARGE",1433.269735892201,5308.652335604248,59.68385462018644,3631.259539422677,"PT Chartersindo",false,"AVAILABLE","Jakarta",true,,"2025-11-09T23:02:40.347Z","2025-11-09T23:02:40.347Z"
"cmhsbjra406g8maftjzrmpbh1","BRG-0200","Barge Kapuas Makmur","BARGE",2092.573918034314,5996.745051055854,53.83415333651574,2265.466489149886,"PT Marine Services",true,"SAILING","Kariangau",true,,"2025-11-09T23:02:40.348Z","2025-11-09T23:02:40.348Z"
"cmhsbjra606g9maftub9t21nc","BRG-0201","Barge Lontar Sejahtera","BARGE",2171.653742101677,4306.848670839859,52.26489767009693,3620.799785390229,"PT Tambang Nusantara",false,"AVAILABLE","Kariangau",true,,"2025-11-09T23:02:40.350Z","2025-11-09T23:02:40.350Z"
"cmhsbjra706gamaft1ktiifcu","BRG-0202","Barge Kapuas Indah","BARGE",1515.514980563256,2630.60809752068,71.46159103345414,4191.420468775818,"PT Marine Services",false,"LOADING","Surabaya",true,,"2025-11-09T23:02:40.352Z","2025-11-09T23:02:40.352Z"
"cmhsbjra806gbmaftagvvvgj0","BRG-0203","Barge Samudera Sejahtera","BARGE",1379.040430858524,5688.775222214288,57.72324442250724,5653.146157931269,"PT Chartersindo",true,"SAILING","Muara Pantai",true,,"2025-11-09T23:02:40.353Z","2025-11-09T23:02:40.353Z"
"cmhsbjraa06gcmaftoo8qx972","BRG-0204","Barge Nusantara Abadi","BARGE",1867.491583499465,4768.739568023983,59.81961834739923,4687.673480702306,"PT Ocean Line",true,"SAILING","Sangatta",true,,"2025-11-09T23:02:40.354Z","2025-11-09T23:02:40.354Z"
"cmhsbjrab06gdmaftik5dx0t2","BRG-0205","Barge Nusantara Sentosa","BARGE",1532.850101877581,4187.593981514799,67.70667315008555,4723.892152396691,"PT Shipping Indonesia",true,"SAILING","Balikpapan",true,,"2025-11-09T23:02:40.355Z","2025-11-09T23:02:40.355Z"
"cmhsbjrac06gemaft0qy6sowy","BRG-0206","Barge Samudra Abadi","BARGE",984.1779088094379,5697.065797540489,56.22903265406385,2269.258228849254,"PT Ocean Line",false,"SAILING","Sangatta",true,,"2025-11-09T23:02:40.357Z","2025-11-09T23:02:40.357Z"
"cmhsbjrae06gfmaft8jrcbxri","BRG-0207","Barge Samudera Prima","BARGE",1819.937544656214,2729.424795056386,75.49513406268461,4583.312916088718,"PT Ocean Line",false,"MAINTENANCE","Sangatta",true,,"2025-11-09T23:02:40.358Z","2025-11-09T23:02:40.358Z"
"cmhsbjraf06ggmaftf2nwwhft","BRG-0208","Barge Mahakam Makmur","BARGE",1421.398936424931,5124.145082744877,59.67493580334899,4118.089644946249,"PT Tambang Nusantara",true,"AVAILABLE","Tanjung Bara",true,,"2025-11-09T23:02:40.359Z","2025-11-09T23:02:40.359Z"
"cmhsbjrag06ghmaftkh2adlxh","BRG-0209","Barge Borneo Prima","BARGE",2102.274559849449,5228.242577420084,61.70648265988981,2579.892306031888,"PT Shipping Indonesia",true,"AVAILABLE","Surabaya",true,,"2025-11-09T23:02:40.360Z","2025-11-09T23:02:40.360Z"
"cmhsbjrah06gimaftkwzjtskm","BRG-0210","Barge Mahakam Makmur","BARGE",820.1896188515652,2327.080149392898,73.03220519759755,5345.118043973266,"PT Chartersindo",true,"SAILING","Jakarta",true,,"2025-11-09T23:02:40.362Z","2025-11-09T23:02:40.362Z"
"cmhsbjrai06gjmaftla66wvn6","BRG-0211","Barge Kalimantan Sejahtera","BARGE",984.453413548303,2479.107446656455,50.6640149266406,5700.897926171545,"PT Ocean Line",false,"DISCHARGING","Jakarta",true,,"2025-11-09T23:02:40.363Z","2025-11-09T23:02:40.363Z"
"cmhsbjrak06gkmaftsxbgacmq","BRG-0212","Barge Nusantara Indah","BARGE",2060.206431700194,5347.772141132986,63.62106484349296,3969.789336044745,"PT Shipping Indonesia",false,"DISCHARGING","Balikpapan",true,,"2025-11-09T23:02:40.364Z","2025-11-09T23:02:40.364Z"
"cmhsbjram06glmaftotfxbziq","BRG-0213","Barge Mahakam Makmur","BARGE",1016.712140156577,3709.69684631377,68.94915194844049,4590.472818036262,"PT Ocean Line",false,"AVAILABLE","Surabaya",false,,"2025-11-09T23:02:40.366Z","2025-11-09T23:02:40.366Z"
"cmhsbjran06gmmaft172pcnt7","BRG-0214","Barge Samudra Makmur","BARGE",2005.962640451241,5145.683126919149,62.40493438960939,3349.419829848006,"PT Chartersindo",false,"DISCHARGING","Jakarta",true,,"2025-11-09T23:02:40.368Z","2025-11-09T23:02:40.368Z"
"cmhsbjrap06gnmaftzbiubebx","BRG-0215","Barge Maritim Makmur","BARGE",806.2741638488525,3052.895419695727,57.18350141381502,3119.087615120468,"PT Ocean Line",true,"LOADING","Samarinda",true,,"2025-11-09T23:02:40.369Z","2025-11-09T23:02:40.369Z"
"cmhsbjraq06gomaft68re7xnd","BRG-0216","Barge Kalimantan Sejahtera","BARGE",1065.702513070959,3539.415920240845,55.16938892723011,2317.293636768827,"PT Ocean Line",false,"CHARTERED","Kariangau",true,,"2025-11-09T23:02:40.370Z","2025-11-09T23:02:40.370Z"
"cmhsbjrar06gpmaftf7goaiop","BRG-0217","Barge Samudra Prima","BARGE",1929.900715616141,2170.938677256182,59.66991886073676,3004.167593289365,"PT Chartersindo",true,"SAILING","Tanjung Bara",true,,"2025-11-09T23:02:40.372Z","2025-11-09T23:02:40.372Z"
"cmhsbjrat06gqmafttfvi0wpi","BRG-0218","Barge Nusantara Indah","BARGE",1490.860862890315,2147.865316582027,55.62452017107803,5018.538715424364,"PT Shipping Indonesia",true,"LOADING","Sangatta",true,,"2025-11-09T23:02:40.373Z","2025-11-09T23:02:40.373Z"
"cmhsbjrau06grmaft2m5faqv6","BRG-0219","Barge Lontar Sentosa","BARGE",1251.185920397137,3407.489264296583,83.52495077267032,3305.924189421534,"PT Ocean Line",true,"AVAILABLE","Muara Pantai",true,,"2025-11-09T23:02:40.374Z","2025-11-09T23:02:40.374Z"
"cmhsbjrav06gsmaftzwid3ftk","BRG-0220","Barge Samudera Sentosa","BARGE",852.1441266129362,3244.723855265069,84.10393053756553,2215.912895379417,"PT Chartersindo",false,"LOADING","Kariangau",true,,"2025-11-09T23:02:40.376Z","2025-11-09T23:02:40.376Z"
"cmhsbjraw06gtmafts39j9c7i","BRG-0221","Barge Mahakam Abadi","BARGE",849.6561122789209,3110.042503696975,87.95885916075386,3297.68348456899,"PT Tambang Nusantara",true,"LOADING","Sangatta",true,,"2025-11-09T23:02:40.377Z","2025-11-09T23:02:40.377Z"
"cmhsbjray06gumaft67s2yjj7","BRG-0222","Barge Samudra Sejahtera","BARGE",2201.157030041651,5573.204312079753,83.85204231666404,3120.270256074718,"PT Marine Services",true,"DISCHARGING","Kariangau",true,,"2025-11-09T23:02:40.378Z","2025-11-09T23:02:40.378Z"
"cmhsbjraz06gvmafthx58rnh8","BRG-0223","Barge Samudera Abadi","BARGE",1928.681990003645,5004.628854748547,60.77369339943012,4590.344339191804,"PT Marine Services",true,"DISCHARGING","Samarinda",true,,"2025-11-09T23:02:40.379Z","2025-11-09T23:02:40.379Z"
"cmhsbjrb006gwmaft1byogr78","BRG-0224","Barge Mahakam Abadi","BARGE",923.6065092768615,2898.683090275234,50.34703341581672,2846.579110026226,"PT Marine Services",false,"CHARTERED","Tanjung Bara",false,,"2025-11-09T23:02:40.381Z","2025-11-09T23:02:40.381Z"
"cmhsbjrb206gxmaftggbunnz9","BRG-0225","Barge Borneo Abadi","BARGE",1804.358555757595,5698.148901763583,66.86777197198678,2520.988112492478,"PT Marine Services",false,"DISCHARGING","Muara Pantai",true,,"2025-11-09T23:02:40.382Z","2025-11-09T23:02:40.382Z"
"cmhsbjrb406gymaftpcdrkmwx","BRG-0226","Barge Samudera Prima","BARGE",1991.598827891631,5182.395830012918,87.91364644336437,1928.570648284628,"PT Tambang Nusantara",true,"SAILING","Samarinda",true,,"2025-11-09T23:02:40.384Z","2025-11-09T23:02:40.384Z"
"cmhsbjrb506gzmafts7hfq3z0","BRG-0227","Barge Borneo Sentosa","BARGE",971.2999361811828,4103.522004695922,64.55134761960379,2429.323459741939,"PT Marine Services",true,"MAINTENANCE","Surabaya",true,,"2025-11-09T23:02:40.385Z","2025-11-09T23:02:40.385Z"
"cmhsbjrb606h0mafts1k0s0ib","BRG-0228","Barge Samudra Indah","BARGE",1505.797662399018,3415.414893038492,85.98074802460573,3193.132638140522,"PT Marine Services",false,"LOADING","Jakarta",true,,"2025-11-09T23:02:40.387Z","2025-11-09T23:02:40.387Z"
"cmhsbjrb806h1maftrhnfu5e0","BRG-0229","Barge Borneo Prima","BARGE",1775.860502305833,2737.948325618679,60.86256884417086,2049.849508065765,"PT Marine Services",false,"SAILING","Balikpapan",true,,"2025-11-09T23:02:40.388Z","2025-11-09T23:02:40.388Z"
"cmhsbjrb906h2maftcmdqyrza","BRG-0230","Barge Nusantara Utama","BARGE",905.089667150144,2530.817463780066,63.75992491897793,3506.265488376738,"PT Chartersindo",true,"SAILING","Balikpapan",true,,"2025-11-09T23:02:40.389Z","2025-11-09T23:02:40.389Z"
"cmhsbjrba06h3maftxj3vi5c9","BRG-0231","Barge Kapuas Makmur","BARGE",1568.606674317805,5863.063174407097,59.64923519305836,3157.837967775354,"PT Ocean Line",true,"MAINTENANCE","Kariangau",false,,"2025-11-09T23:02:40.390Z","2025-11-09T23:02:40.390Z"
"cmhsbjrbb06h4maft7rw6soz5","BRG-0232","Barge Borneo Sejahtera","BARGE",816.2733849446658,3566.148905059491,58.09415975938404,2644.713393550222,"PT Tambang Nusantara",false,"LOADING","Tanjung Bara",true,,"2025-11-09T23:02:40.392Z","2025-11-09T23:02:40.392Z"
"cmhsbjrbd06h5maftua24xao4","BRG-0233","Barge Barito Sentosa","BARGE",1099.134699546871,5531.801163381479,67.00802679857375,1826.76752097786,"PT Shipping Indonesia",false,"DISCHARGING","Kariangau",true,,"2025-11-09T23:02:40.393Z","2025-11-09T23:02:40.393Z"
"cmhsbjrbe06h6maftbzjum2hm","BRG-0234","Barge Borneo Abadi","BARGE",2290.391932584132,2598.404643185446,72.48204395077146,2405.942993259524,"PT Tambang Nusantara",true,"LOADING","Samarinda",true,,"2025-11-09T23:02:40.394Z","2025-11-09T23:02:40.394Z"
"cmhsbjrbf06h7maft4oyspqg3","BRG-0235","Barge Barito Kencana","BARGE",2064.841748490394,2214.967074653888,60.45874403674702,4779.560348413658,"PT Tambang Nusantara",true,"AVAILABLE","Sangatta",true,,"2025-11-09T23:02:40.395Z","2025-11-09T23:02:40.395Z"
"cmhsbjrbg06h8maftv739pj0s","BRG-0236","Barge Samudra Jaya","BARGE",1660.685095753031,3988.472318762088,61.73316789261185,5045.227806076738,"PT Chartersindo",false,"LOADING","Muara Pantai",true,,"2025-11-09T23:02:40.397Z","2025-11-09T23:02:40.397Z"
"cmhsbjrbi06h9maftjjnkrz8c","BRG-0237","Barge Mahakam Abadi","BARGE",2117.612557759138,2225.027025011047,83.02096959061149,2292.323364130525,"PT Ocean Line",false,"LOADING","Jakarta",true,,"2025-11-09T23:02:40.398Z","2025-11-09T23:02:40.398Z"
"cmhsbjrbk06hamaftqtntzdzh","BRG-0238","Barge Kalimantan Jaya","BARGE",2259.398196995116,4077.645710930253,69.64157582019138,3804.675613716301,"PT Shipping Indonesia",true,"AVAILABLE","Jakarta",true,,"2025-11-09T23:02:40.400Z","2025-11-09T23:02:40.400Z"
"cmhsbjrbl06hbmaftaspymdii","BRG-0239","Barge Kalimantan Jaya","BARGE",2175.356895132103,5710.17828268264,66.50561538372213,2478.323596196788,"PT Shipping Indonesia",true,"CHARTERED","Samarinda",true,,"2025-11-09T23:02:40.402Z","2025-11-09T23:02:40.402Z"
"cmhsbjrbm06hcmaftje7qyvbh","BRG-0240","Barge Borneo Abadi","BARGE",856.4113721298629,2562.610599198688,65.86786881413592,4320.498694414426,"PT Chartersindo",true,"MAINTENANCE","Balikpapan",true,,"2025-11-09T23:02:40.403Z","2025-11-09T23:02:40.403Z"
"cmhsbjrbo06hdmaftczh5dpfw","BRG-0241","Barge Borneo Mulia","BARGE",2295.832100529713,5037.423803638429,67.738477227569,3702.639765577026,"PT Chartersindo",false,"DISCHARGING","Kariangau",true,,"2025-11-09T23:02:40.404Z","2025-11-09T23:02:40.404Z"
"cmhsbjrbp06hemaft3yzufkbk","BRG-0242","Barge Borneo Utama","BARGE",807.7450066044217,4949.669505426935,81.2709210387473,3572.683154025634,"PT Tambang Nusantara",true,"DISCHARGING","Samarinda",true,,"2025-11-09T23:02:40.405Z","2025-11-09T23:02:40.405Z"
"cmhsbjrbq06hfmaft2z21f6zg","BRG-0243","Barge Kalimantan Sejahtera","BARGE",1821.460913617194,4298.926229475102,77.57347524433273,2446.770973204899,"PT Marine Services",true,"DISCHARGING","Surabaya",true,,"2025-11-09T23:02:40.407Z","2025-11-09T23:02:40.407Z"
"cmhsbjrbs06hgmaftqyh53ydj","BRG-0244","Barge Barito Sentosa","BARGE",991.5082411862018,3614.780707023538,84.8166732702562,4726.98479229031,"PT Tambang Nusantara",true,"DISCHARGING","Jakarta",true,,"2025-11-09T23:02:40.408Z","2025-11-09T23:02:40.408Z"
"cmhsbjrbt06hhmaftajtzy7l2","BRG-0245","Barge Borneo Sejahtera","BARGE",2054.317215550998,2203.108901867529,84.07463075576902,3489.652790893498,"PT Ocean Line",true,"AVAILABLE","Jakarta",true,,"2025-11-09T23:02:40.409Z","2025-11-09T23:02:40.409Z"
"cmhsbjrbu06himaftqvom4xvx","BRG-0246","Barge Kalimantan Mulia","BARGE",2063.133355466858,4679.760835110194,61.88880533014092,4126.079106494171,"PT Ocean Line",true,"CHARTERED","Jakarta",true,,"2025-11-09T23:02:40.411Z","2025-11-09T23:02:40.411Z"
"cmhsbjrbv06hjmaftam9rh9ib","BRG-0247","Barge Samudra Prima","BARGE",1917.716355420093,2285.460174964611,71.24109349126257,5728.649631992093,"PT Marine Services",true,"SAILING","Tanjung Bara",true,,"2025-11-09T23:02:40.412Z","2025-11-09T23:02:40.412Z"
"cmhsbjrbx06hkmaftmtd416ze","BRG-0248","Barge Kalimantan Kencana","BARGE",1579.133961884638,5519.536076273551,58.39873940630969,4945.61420272909,"PT Ocean Line",true,"SAILING","Kariangau",true,,"2025-11-09T23:02:40.413Z","2025-11-09T23:02:40.413Z"
"cmhsbjrby06hlmaftx8g399x2","BRG-0249","Barge Samudra Sentosa","BARGE",1441.855552884105,3490.913421123018,54.39443675800981,1935.096214374792,"PT Tambang Nusantara",false,"CHARTERED","Kariangau",true,,"2025-11-09T23:02:40.415Z","2025-11-09T23:02:40.415Z"
"cmhsbjrc006hmmaftkwut0j0t","BRG-0250","Barge Maritim Kencana","BARGE",943.9909945744895,2340.882311855117,57.63826008191836,2736.971244902647,"PT Ocean Line",false,"SAILING","Balikpapan",true,,"2025-11-09T23:02:40.416Z","2025-11-09T23:02:40.416Z"
"cmhsbjrc106hnmaft9hda7eav","BRG-0251","Barge Mahakam Jaya","BARGE",1326.260582342915,2770.618641749144,80.27178602729782,5518.047673061788,"PT Ocean Line",false,"MAINTENANCE","Sangatta",false,,"2025-11-09T23:02:40.418Z","2025-11-09T23:02:40.418Z"
"cmhsbjrc306homaft0ykl7gcv","BRG-0252","Barge Samudera Abadi","BARGE",1376.783930022972,3765.180338445722,71.97836693623447,2868.537578361221,"PT Ocean Line",true,"DISCHARGING","Sangatta",true,,"2025-11-09T23:02:40.419Z","2025-11-09T23:02:40.419Z"
"cmhsbjrc406hpmaftk9okaeub","BRG-0253","Barge Mahakam Kencana","BARGE",2093.15900493458,4805.139503135259,81.84590169970576,2433.024843092759,"PT Shipping Indonesia",true,"SAILING","Jakarta",true,,"2025-11-09T23:02:40.420Z","2025-11-09T23:02:40.420Z"
"cmhsbjrc506hqmaftk90t1nun","BRG-0254","Barge Nusantara Prima","BARGE",1004.872523056432,4750.649034212605,71.52786782438318,1853.175081810102,"PT Chartersindo",true,"SAILING","Surabaya",true,,"2025-11-09T23:02:40.422Z","2025-11-09T23:02:40.422Z"
"cmhsbjrc606hrmaft36a2hkbd","BRG-0255","Barge Mahakam Jaya","BARGE",1517.016999268065,4894.696298233792,57.7968213516878,2008.871614148647,"PT Ocean Line",true,"MAINTENANCE","Jakarta",true,,"2025-11-09T23:02:40.423Z","2025-11-09T23:02:40.423Z"
"cmhsbjrc806hsmaftsaltr2vu","BRG-0256","Barge Borneo Abadi","BARGE",1667.891973175111,4958.923142458319,59.70254464719201,4854.466367193304,"PT Tambang Nusantara",true,"AVAILABLE","Muara Pantai",true,,"2025-11-09T23:02:40.424Z","2025-11-09T23:02:40.424Z"
"cmhsbjrc906htmaftdgto20yj","BRG-0257","Barge Kalimantan Utama","BARGE",883.6540575255137,2290.947811448772,55.38764116609607,2755.248381529075,"PT Marine Services",true,"MAINTENANCE","Samarinda",true,,"2025-11-09T23:02:40.425Z","2025-11-09T23:02:40.425Z"
"cmhsbjrca06humaftjbdditdw","BRG-0258","Barge Samudra Abadi","BARGE",2110.819214227531,3464.518821048402,88.64818791548157,3863.946334561332,"PT Shipping Indonesia",false,"AVAILABLE","Kariangau",true,,"2025-11-09T23:02:40.427Z","2025-11-09T23:02:40.427Z"
"cmhsbjrcc06hvmafthkxipzot","BRG-0259","Barge Maritim Sejahtera","BARGE",1242.014903415578,2797.097565826726,76.60732660711946,3930.879434137015,"PT Ocean Line",true,"SAILING","Kariangau",true,,"2025-11-09T23:02:40.428Z","2025-11-09T23:02:40.428Z"
"cmhsbjrcd06hwmaftk9reaxq1","BRG-0260","Barge Kapuas Abadi","BARGE",1379.16466564957,5301.599864721342,66.28758835902428,5443.485222699303,"PT Marine Services",true,"AVAILABLE","Balikpapan",true,,"2025-11-09T23:02:40.430Z","2025-11-09T23:02:40.430Z"
"cmhsbjrcf06hxmaftb57fe9bc","BRG-0261","Barge Barito Sejahtera","BARGE",895.2144250780309,5938.903407366313,61.18837199540976,5716.594626650076,"PT Marine Services",true,"SAILING","Muara Pantai",true,,"2025-11-09T23:02:40.431Z","2025-11-09T23:02:40.431Z"
"cmhsbjrch06hymaft2j4rkf6p","BRG-0262","Barge Mahakam Mulia","BARGE",1964.291994470164,2610.8532761563,71.31120401963922,2376.905510505982,"PT Ocean Line",true,"DISCHARGING","Jakarta",true,,"2025-11-09T23:02:40.433Z","2025-11-09T23:02:40.433Z"
"cmhsbjrci06hzmaftd3rfx7m5","BRG-0263","Barge Kapuas Utama","BARGE",1661.105352251352,2178.198157342784,52.11240090585435,3111.20888337113,"PT Tambang Nusantara",false,"CHARTERED","Kariangau",true,,"2025-11-09T23:02:40.434Z","2025-11-09T23:02:40.434Z"
"cmhsbjrcj06i0maftfoz6t454","BRG-0264","Barge Nusantara Abadi","BARGE",1509.867552184754,2968.013615663494,66.63317290415348,5430.214571642728,"PT Marine Services",true,"AVAILABLE","Balikpapan",true,,"2025-11-09T23:02:40.436Z","2025-11-09T23:02:40.436Z"
"cmhsbjrcl06i1maft3fhbe37f","BRG-0265","Barge Lontar Utama","BARGE",2235.850715213954,4439.006988417055,73.26289173129508,4286.953064474685,"PT Chartersindo",false,"LOADING","Balikpapan",false,,"2025-11-09T23:02:40.437Z","2025-11-09T23:02:40.437Z"
"cmhsbjrcm06i2maftsbztxmz4","BRG-0266","Barge Borneo Sentosa","BARGE",2093.2491368859,4919.9064425874,82.91394093651135,3432.689952881439,"PT Tambang Nusantara",true,"CHARTERED","Sangatta",true,,"2025-11-09T23:02:40.438Z","2025-11-09T23:02:40.438Z"
"cmhsbjrcn06i3maftisf258f5","BRG-0267","Barge Kalimantan Sentosa","BARGE",1654.355744794726,4101.672802681136,63.64684224306262,4328.403013988288,"PT Ocean Line",false,"MAINTENANCE","Jakarta",true,,"2025-11-09T23:02:40.440Z","2025-11-09T23:02:40.440Z"
"cmhsbjrco06i4maftj0iivf8v","BRG-0268","Barge Kapuas Abadi","BARGE",2155.122580247842,2984.549050011131,65.66919677053481,3591.971284701235,"PT Marine Services",true,"CHARTERED","Samarinda",true,,"2025-11-09T23:02:40.441Z","2025-11-09T23:02:40.441Z"
"cmhsbjrcq06i5maftbtdd7j65","BRG-0269","Barge Maritim Mulia","BARGE",1102.211843965418,3223.87204918715,77.75557898703433,5278.859486673497,"PT Tambang Nusantara",true,"LOADING","Balikpapan",true,,"2025-11-09T23:02:40.442Z","2025-11-09T23:02:40.442Z"
"cmhsbjrcr06i6mafthiuevbz0","BRG-0270","Barge Mahakam Mulia","BARGE",1951.096277246148,5080.555860519658,88.36233595088838,4870.229032758665,"PT Shipping Indonesia",true,"LOADING","Tanjung Bara",true,,"2025-11-09T23:02:40.443Z","2025-11-09T23:02:40.443Z"
"cmhsbjrcs06i7maftesq2ghks","BRG-0271","Barge Borneo Prima","BARGE",2217.074280282978,5375.76995486653,80.19180254882426,2263.905819735717,"PT Marine Services",true,"CHARTERED","Kariangau",true,,"2025-11-09T23:02:40.445Z","2025-11-09T23:02:40.445Z"
"cmhsbjrct06i8mafternuff3c","BRG-0272","Barge Kapuas Sejahtera","BARGE",862.3776590255018,4286.657694482656,89.37120655226607,3610.320703914903,"PT Chartersindo",false,"SAILING","Jakarta",true,,"2025-11-09T23:02:40.446Z","2025-11-09T23:02:40.446Z"
"cmhsbjrcu06i9maftj58tlgp9","BRG-0273","Barge Kalimantan Makmur","BARGE",1464.052651155823,4761.517241907209,85.03459039730654,2868.366089633251,"PT Marine Services",true,"SAILING","Jakarta",true,,"2025-11-09T23:02:40.447Z","2025-11-09T23:02:40.447Z"
"cmhsbjrcw06iamaft3ncnxv33","BRG-0274","Barge Borneo Mulia","BARGE",826.6839519230983,2455.408812219891,87.21201880839396,1805.180335326449,"PT Chartersindo",true,"LOADING","Samarinda",false,,"2025-11-09T23:02:40.449Z","2025-11-09T23:02:40.449Z"
"cmhsbjrcy06ibmaft167v4s5o","BRG-0275","Barge Kapuas Sentosa","BARGE",1432.873819621218,3403.083092331379,67.2628467476058,3695.879415572464,"PT Ocean Line",true,"SAILING","Muara Pantai",true,,"2025-11-09T23:02:40.450Z","2025-11-09T23:02:40.450Z"
"cmhsbjrcz06icmaftf60sfuii","BRG-0276","Barge Borneo Mulia","BARGE",1774.718144374063,5999.856910108087,59.54561897903319,4203.026750554909,"PT Tambang Nusantara",true,"MAINTENANCE","Jakarta",true,,"2025-11-09T23:02:40.452Z","2025-11-09T23:02:40.452Z"
"cmhsbjrd006idmaftoqw64lx2","BRG-0277","Barge Mahakam Abadi","BARGE",1810.911409119121,3368.861459754811,58.40378669706969,5534.238409774569,"PT Chartersindo",true,"MAINTENANCE","Balikpapan",true,,"2025-11-09T23:02:40.453Z","2025-11-09T23:02:40.453Z"
"cmhsbjrd206iemaftcaygbkc6","BRG-0278","Barge Barito Makmur","BARGE",1169.730693498137,3456.973511366765,55.04886750997105,3780.368621309023,"PT Tambang Nusantara",true,"CHARTERED","Kariangau",true,,"2025-11-09T23:02:40.454Z","2025-11-09T23:02:40.454Z"
"cmhsbjrd306ifmaft5p651ezh","BRG-0279","Barge Kapuas Makmur","BARGE",1051.427582636516,4267.459870490322,76.50598560141022,4119.596135589763,"PT Tambang Nusantara",true,"DISCHARGING","Balikpapan",true,,"2025-11-09T23:02:40.456Z","2025-11-09T23:02:40.456Z"
"cmhsbjrd406igmaftmrgvsv7g","BRG-0280","Barge Borneo Utama","BARGE",833.3999751589761,4380.82270118086,70.21871619932102,2316.802415560757,"PT Marine Services",true,"MAINTENANCE","Tanjung Bara",true,,"2025-11-09T23:02:40.457Z","2025-11-09T23:02:40.457Z"
"cmhsbjrd606ihmaftszu9ty1r","BRG-0281","Barge Nusantara Abadi","BARGE",1445.846269125577,4423.798092694313,89.57212940589402,2044.535166735598,"PT Shipping Indonesia",true,"MAINTENANCE","Tanjung Bara",true,,"2025-11-09T23:02:40.458Z","2025-11-09T23:02:40.458Z"
"cmhsbjrd706iimaftovxlsswb","BRG-0282","Barge Samudra Sejahtera","BARGE",1311.225010709486,4671.778075128093,71.76406604324586,5602.061473723335,"PT Marine Services",false,"SAILING","Samarinda",true,,"2025-11-09T23:02:40.459Z","2025-11-09T23:02:40.459Z"
