"id","code","name","equipmentType","brand","model","status","lastMaintenance","totalHours","isActive","createdAt","updatedAt"
"cmhsbjqn90600maftukt68e16","SUP-0216","Komatsu WATER_TRUCK-216","WATER_TRUCK","Komatsu","KOM144","BREAKDOWN","2025-10-11T23:02:39.248Z",26499,true,"2025-11-09T23:02:39.526Z","2025-11-09T23:02:39.526Z"
"cmhsbjqnb0601maft7zmuk510","SUP-0217","Shantui FUEL_TRUCK-217","FUEL_TRUCK","Shantui","SHA420","IDLE","2025-10-29T23:02:39.248Z",8734,true,"2025-11-09T23:02:39.527Z","2025-11-09T23:02:39.527Z"
"cmhsbjqnc0602maftn6t8cfiv","SUP-0218","Komatsu WATER_TRUCK-218","WATER_TRUCK","Komatsu","KOM624","IDLE","2025-10-29T23:02:39.248Z",5425,true,"2025-11-09T23:02:39.528Z","2025-11-09T23:02:39.528Z"
"cmhsbjqnd0603mafts5lwg42l","SUP-0219","JCB GRADER-219","GRADER","JCB","JCB553","IDLE","2025-11-04T23:02:39.248Z",6192,true,"2025-11-09T23:02:39.529Z","2025-11-09T23:02:39.529Z"
"cmhsbjqne0604maft42455uqs","SUP-0220","JCB FUEL_TRUCK-220","FUEL_TRUCK","JCB","JCB997","IDLE","2025-10-07T23:02:39.248Z",5469,true,"2025-11-09T23:02:39.530Z","2025-11-09T23:02:39.530Z"
"cmhsbjqnf0605maft60jk0swx","SUP-0221","Caterpillar GRADER-221","GRADER","Caterpillar","CAT233","IDLE","2025-10-31T23:02:39.248Z",25894,true,"2025-11-09T23:02:39.532Z","2025-11-09T23:02:39.532Z"
"cmhsbjqnh0606maftjrzyk825","SUP-0222","JCB FUEL_TRUCK-222","FUEL_TRUCK","JCB","JCB271","BREAKDOWN","2025-11-01T23:02:39.248Z",25609,true,"2025-11-09T23:02:39.533Z","2025-11-09T23:02:39.533Z"
"cmhsbjqni0607maftaffc04hr","SUP-0223","Komatsu GRADER-223","GRADER","Komatsu","KOM386","ACTIVE","2025-11-04T23:02:39.248Z",20419,true,"2025-11-09T23:02:39.535Z","2025-11-09T23:02:39.535Z"
"cmhsbjqnj0608mafttaa269uw","SUP-0224","XCMG DOZER-224","DOZER","XCMG","XCM230","BREAKDOWN","2025-09-26T23:02:39.248Z",6081,true,"2025-11-09T23:02:39.536Z","2025-11-09T23:02:39.536Z"
"cmhsbjqnl0609mafte2cz9gs4","SUP-0225","Komatsu GRADER-225","GRADER","Komatsu","KOM425","MAINTENANCE","2025-10-26T23:02:39.248Z",23472,true,"2025-11-09T23:02:39.537Z","2025-11-09T23:02:39.537Z"
"cmhsbjqnm060amaftzxpr2eyg","SUP-0226","Volvo LIGHT_VEHICLE-226","LIGHT_VEHICLE","Volvo","VOL500","IDLE","2025-09-30T23:02:39.248Z",8007,true,"2025-11-09T23:02:39.538Z","2025-11-09T23:02:39.538Z"
"cmhsbjqnn060bmaftt41qj7ju","SUP-0227","JCB LIGHT_VEHICLE-227","LIGHT_VEHICLE","JCB","JCB346","MAINTENANCE","2025-10-07T23:02:39.248Z",5309,true,"2025-11-09T23:02:39.540Z","2025-11-09T23:02:39.540Z"
"cmhsbjqno060cmaftqznbvv2h","SUP-0228","Volvo GRADER-228","GRADER","Volvo","VOL738","MAINTENANCE","2025-10-24T23:02:39.248Z",10606,true,"2025-11-09T23:02:39.541Z","2025-11-09T23:02:39.541Z"
"cmhsbjqnq060dmaftldmex7n7","SUP-0229","Volvo DOZER-229","DOZER","Volvo","VOL944","IDLE","2025-10-20T23:02:39.248Z",8680,true,"2025-11-09T23:02:39.542Z","2025-11-09T23:02:39.542Z"
"cmhsbjqnr060emaftr9wpszmi","SUP-0230","Volvo GRADER-230","GRADER","Volvo","VOL899","MAINTENANCE","2025-10-04T23:02:39.248Z",8254,true,"2025-11-09T23:02:39.543Z","2025-11-09T23:02:39.543Z"
"cmhsbjqns060fmaftoti8677y","SUP-0231","Caterpillar WATER_TRUCK-231","WATER_TRUCK","Caterpillar","CAT129","ACTIVE","2025-10-20T23:02:39.248Z",15455,true,"2025-11-09T23:02:39.544Z","2025-11-09T23:02:39.544Z"
"cmhsbjqnt060gmaftkssyd5pc","SUP-0232","Volvo FUEL_TRUCK-232","FUEL_TRUCK","Volvo","VOL361","IDLE","2025-11-04T23:02:39.248Z",6167,true,"2025-11-09T23:02:39.545Z","2025-11-09T23:02:39.545Z"
"cmhsbjqnu060hmaftqrmqy837","SUP-0233","XCMG GRADER-233","GRADER","XCMG","XCM346","BREAKDOWN","2025-10-01T23:02:39.248Z",23006,true,"2025-11-09T23:02:39.546Z","2025-11-09T23:02:39.546Z"
"cmhsbjqnv060imaft995tojae","SUP-0234","Shantui LIGHT_VEHICLE-234","LIGHT_VEHICLE","Shantui","SHA766","BREAKDOWN","2025-10-08T23:02:39.248Z",21133,true,"2025-11-09T23:02:39.548Z","2025-11-09T23:02:39.548Z"
"cmhsbjqnx060jmafte7afj626","SUP-0235","Shantui GRADER-235","GRADER","Shantui","SHA321","IDLE","2025-10-27T23:02:39.248Z",20486,true,"2025-11-09T23:02:39.549Z","2025-11-09T23:02:39.549Z"
"cmhsbjqnz060kmaftm31mcazt","SUP-0236","Caterpillar COMPACTOR-236","COMPACTOR","Caterpillar","CAT645","IDLE","2025-10-17T23:02:39.248Z",2715,true,"2025-11-09T23:02:39.551Z","2025-11-09T23:02:39.551Z"
"cmhsbjqo0060lmaftho3vvprr","SUP-0237","Volvo COMPACTOR-237","COMPACTOR","Volvo","VOL521","ACTIVE","2025-10-22T23:02:39.248Z",16160,true,"2025-11-09T23:02:39.552Z","2025-11-09T23:02:39.552Z"
"cmhsbjqo1060mmaft27zidiyc","SUP-0238","JCB GRADER-238","GRADER","JCB","JCB686","BREAKDOWN","2025-11-04T23:02:39.248Z",17923,true,"2025-11-09T23:02:39.553Z","2025-11-09T23:02:39.553Z"
"cmhsbjqo2060nmaftcikdtvnp","SUP-0239","Shantui WATER_TRUCK-239","WATER_TRUCK","Shantui","SHA202","MAINTENANCE","2025-10-30T23:02:39.248Z",12891,true,"2025-11-09T23:02:39.555Z","2025-11-09T23:02:39.555Z"
"cmhsbjqo3060omaftaenmij0f","SUP-0240","XCMG FUEL_TRUCK-240","FUEL_TRUCK","XCMG","XCM380","BREAKDOWN","2025-10-06T23:02:39.248Z",26304,true,"2025-11-09T23:02:39.556Z","2025-11-09T23:02:39.556Z"
"cmhsbjqo5060pmaft7tt9540t","SUP-0241","XCMG WATER_TRUCK-241","WATER_TRUCK","XCMG","XCM438","BREAKDOWN","2025-10-28T23:02:39.248Z",18742,true,"2025-11-09T23:02:39.557Z","2025-11-09T23:02:39.557Z"
"cmhsbjqo6060qmafte2twru5e","SUP-0242","JCB WATER_TRUCK-242","WATER_TRUCK","JCB","JCB756","ACTIVE","2025-10-13T23:02:39.248Z",26359,true,"2025-11-09T23:02:39.558Z","2025-11-09T23:02:39.558Z"
"cmhsbjqo7060rmaftys286bbf","SUP-0243","Volvo FUEL_TRUCK-243","FUEL_TRUCK","Volvo","VOL626","BREAKDOWN","2025-10-08T23:02:39.248Z",3026,true,"2025-11-09T23:02:39.560Z","2025-11-09T23:02:39.560Z"
"cmhsbjqo8060smafttceqo7z0","SUP-0244","JCB GRADER-244","GRADER","JCB","JCB275","ACTIVE","2025-10-17T23:02:39.248Z",25170,true,"2025-11-09T23:02:39.561Z","2025-11-09T23:02:39.561Z"
"cmhsbjqo9060tmaft066scdxg","SUP-0245","Caterpillar COMPACTOR-245","COMPACTOR","Caterpillar","CAT198","BREAKDOWN","2025-10-08T23:02:39.248Z",2767,true,"2025-11-09T23:02:39.562Z","2025-11-09T23:02:39.562Z"
"cmhsbjqob060umaftbmbp28zd","SUP-0246","JCB DOZER-246","DOZER","JCB","JCB153","BREAKDOWN","2025-10-06T23:02:39.248Z",5783,true,"2025-11-09T23:02:39.563Z","2025-11-09T23:02:39.563Z"
"cmhsbjqoc060vmaftwqm1dr1d","SUP-0247","Volvo GRADER-247","GRADER","Volvo","VOL426","MAINTENANCE","2025-10-24T23:02:39.248Z",21285,true,"2025-11-09T23:02:39.564Z","2025-11-09T23:02:39.564Z"
"cmhsbjqoe060wmaftlpoi1db7","SUP-0248","Komatsu DOZER-248","DOZER","Komatsu","KOM157","ACTIVE","2025-11-08T23:02:39.248Z",13404,true,"2025-11-09T23:02:39.566Z","2025-11-09T23:02:39.566Z"
"cmhsbjqof060xmaft9lvveu6y","SUP-0249","Caterpillar GRADER-249","GRADER","Caterpillar","CAT126","BREAKDOWN","2025-10-29T23:02:39.248Z",18939,true,"2025-11-09T23:02:39.567Z","2025-11-09T23:02:39.567Z"
"cmhsbjqog060ymaftvd8djzz5","SUP-0250","Komatsu FUEL_TRUCK-250","FUEL_TRUCK","Komatsu","KOM562","MAINTENANCE","2025-10-08T23:02:39.248Z",15515,true,"2025-11-09T23:02:39.569Z","2025-11-09T23:02:39.569Z"
"cmhsbjqoi060zmaftpie85z7p","SUP-0251","Volvo LIGHT_VEHICLE-251","LIGHT_VEHICLE","Volvo","VOL508","IDLE","2025-11-02T23:02:39.248Z",17516,true,"2025-11-09T23:02:39.570Z","2025-11-09T23:02:39.570Z"
"cmhsbjqoj0610maft0h08z67b","SUP-0252","Volvo LIGHT_VEHICLE-252","LIGHT_VEHICLE","Volvo","VOL525","MAINTENANCE","2025-11-04T23:02:39.248Z",5320,true,"2025-11-09T23:02:39.571Z","2025-11-09T23:02:39.571Z"
"cmhsbjqok0611maftdijttt00","SUP-0253","JCB GRADER-253","GRADER","JCB","JCB273","ACTIVE","2025-10-10T23:02:39.248Z",22675,true,"2025-11-09T23:02:39.572Z","2025-11-09T23:02:39.572Z"
"cmhsbjqol0612maftpequul0c","SUP-0254","Volvo FUEL_TRUCK-254","FUEL_TRUCK","Volvo","VOL864","MAINTENANCE","2025-10-27T23:02:39.248Z",15261,true,"2025-11-09T23:02:39.574Z","2025-11-09T23:02:39.574Z"
"cmhsbjqom0613maftb80bayyz","SUP-0255","Volvo FUEL_TRUCK-255","FUEL_TRUCK","Volvo","VOL253","ACTIVE","2025-10-25T23:02:39.248Z",23586,true,"2025-11-09T23:02:39.575Z","2025-11-09T23:02:39.575Z"
"cmhsbjqoo0614maftjg7gmnhz","SUP-0256","JCB DOZER-256","DOZER","JCB","JCB909","BREAKDOWN","2025-10-26T23:02:39.248Z",15552,true,"2025-11-09T23:02:39.576Z","2025-11-09T23:02:39.576Z"
"cmhsbjqop0615maftm2xgfakf","SUP-0257","Volvo LIGHT_VEHICLE-257","LIGHT_VEHICLE","Volvo","VOL289","BREAKDOWN","2025-10-14T23:02:39.248Z",25670,true,"2025-11-09T23:02:39.577Z","2025-11-09T23:02:39.577Z"
"cmhsbjqoq0616maftj6la7qg0","SUP-0258","JCB WATER_TRUCK-258","WATER_TRUCK","JCB","JCB667","IDLE","2025-10-10T23:02:39.248Z",10730,true,"2025-11-09T23:02:39.578Z","2025-11-09T23:02:39.578Z"
"cmhsbjqor0617maft9q1nsj3x","SUP-0259","Komatsu LIGHT_VEHICLE-259","LIGHT_VEHICLE","Komatsu","KOM583","ACTIVE","2025-11-07T23:02:39.248Z",13963,true,"2025-11-09T23:02:39.580Z","2025-11-09T23:02:39.580Z"
"cmhsbjqos0618maftlp2rnymk","SUP-0260","XCMG DOZER-260","DOZER","XCMG","XCM327","BREAKDOWN","2025-09-27T23:02:39.248Z",16274,true,"2025-11-09T23:02:39.581Z","2025-11-09T23:02:39.581Z"
"cmhsbjqou0619maftws1qcabp","SUP-0261","Shantui DOZER-261","DOZER","Shantui","SHA371","MAINTENANCE","2025-10-16T23:02:39.248Z",15454,true,"2025-11-09T23:02:39.583Z","2025-11-09T23:02:39.583Z"
"cmhsbjqow061amaftrzlyi7co","SUP-0262","Komatsu WATER_TRUCK-262","WATER_TRUCK","Komatsu","KOM388","BREAKDOWN","2025-10-14T23:02:39.248Z",18914,true,"2025-11-09T23:02:39.584Z","2025-11-09T23:02:39.584Z"
"cmhsbjqox061bmaft8502pye7","SUP-0263","JCB GRADER-263","GRADER","JCB","JCB236","MAINTENANCE","2025-09-29T23:02:39.248Z",5380,true,"2025-11-09T23:02:39.585Z","2025-11-09T23:02:39.585Z"
"cmhsbjqoy061cmaftbdhl81pa","SUP-0264","Caterpillar GRADER-264","GRADER","Caterpillar","CAT688","MAINTENANCE","2025-10-10T23:02:39.248Z",15960,true,"2025-11-09T23:02:39.587Z","2025-11-09T23:02:39.587Z"
"cmhsbjqp0061dmafta4qa9iju","SUP-0265","Caterpillar DOZER-265","DOZER","Caterpillar","CAT835","BREAKDOWN","2025-10-26T23:02:39.248Z",23948,true,"2025-11-09T23:02:39.588Z","2025-11-09T23:02:39.588Z"
"cmhsbjqp1061emaft6ub89wyn","SUP-0266","Volvo FUEL_TRUCK-266","FUEL_TRUCK","Volvo","VOL170","MAINTENANCE","2025-10-07T23:02:39.248Z",5186,true,"2025-11-09T23:02:39.589Z","2025-11-09T23:02:39.589Z"
"cmhsbjqp2061fmaftyqfqkhzv","SUP-0267","XCMG GRADER-267","GRADER","XCMG","XCM809","IDLE","2025-10-14T23:02:39.248Z",17539,true,"2025-11-09T23:02:39.590Z","2025-11-09T23:02:39.590Z"
"cmhsbjqp3061gmaftfjssivb1","SUP-0268","XCMG GRADER-268","GRADER","XCMG","XCM325","IDLE","2025-11-07T23:02:39.248Z",2986,true,"2025-11-09T23:02:39.591Z","2025-11-09T23:02:39.591Z"
"cmhsbjqp4061hmaft7ih6tq67","SUP-0269","XCMG WATER_TRUCK-269","WATER_TRUCK","XCMG","XCM857","ACTIVE","2025-10-15T23:02:39.248Z",26079,true,"2025-11-09T23:02:39.593Z","2025-11-09T23:02:39.593Z"
"cmhsbjqp5061imaft3ssifby9","SUP-0270","Caterpillar DOZER-270","DOZER","Caterpillar","CAT144","BREAKDOWN","2025-11-01T23:02:39.248Z",25556,true,"2025-11-09T23:02:39.594Z","2025-11-09T23:02:39.594Z"
"cmhsbjqp7061jmaft4ykkcc12","SUP-0271","JCB DOZER-271","DOZER","JCB","JCB298","MAINTENANCE","2025-11-03T23:02:39.248Z",15323,true,"2025-11-09T23:02:39.595Z","2025-11-09T23:02:39.595Z"
"cmhsbjqp8061kmaft3lkf8dws","SUP-0272","Komatsu COMPACTOR-272","COMPACTOR","Komatsu","KOM854","ACTIVE","2025-09-27T23:02:39.248Z",23473,true,"2025-11-09T23:02:39.596Z","2025-11-09T23:02:39.596Z"
"cmhsbjqp9061lmaftspfzjccq","SUP-0273","Komatsu WATER_TRUCK-273","WATER_TRUCK","Komatsu","KOM724","ACTIVE","2025-10-27T23:02:39.248Z",23081,true,"2025-11-09T23:02:39.597Z","2025-11-09T23:02:39.597Z"
"cmhsbjqpb061mmaft6eu2tq8d","SUP-0274","Caterpillar DOZER-274","DOZER","Caterpillar","CAT375","ACTIVE","2025-09-30T23:02:39.248Z",13822,true,"2025-11-09T23:02:39.599Z","2025-11-09T23:02:39.599Z"
"cmhsbjqpc061nmafteoov4e2i","SUP-0275","JCB WATER_TRUCK-275","WATER_TRUCK","JCB","JCB820","ACTIVE","2025-10-22T23:02:39.248Z",2625,true,"2025-11-09T23:02:39.601Z","2025-11-09T23:02:39.601Z"
"cmhsbjqpe061omaftal3heztm","SUP-0276","XCMG DOZER-276","DOZER","XCMG","XCM691","IDLE","2025-10-26T23:02:39.248Z",7549,true,"2025-11-09T23:02:39.602Z","2025-11-09T23:02:39.602Z"
"cmhsbjqpf061pmaft46jiukhx","SUP-0277","Volvo WATER_TRUCK-277","WATER_TRUCK","Volvo","VOL644","BREAKDOWN","2025-10-16T23:02:39.248Z",21442,true,"2025-11-09T23:02:39.603Z","2025-11-09T23:02:39.603Z"
"cmhsbjqpg061qmafty6dlsxun","SUP-0278","Caterpillar WATER_TRUCK-278","WATER_TRUCK","Caterpillar","CAT456","IDLE","2025-11-04T23:02:39.248Z",18280,false,"2025-11-09T23:02:39.604Z","2025-11-09T23:02:39.604Z"
"cmhsbjqph061rmaft395s252p","SUP-0279","Shantui LIGHT_VEHICLE-279","LIGHT_VEHICLE","Shantui","SHA566","BREAKDOWN","2025-10-19T23:02:39.248Z",17595,true,"2025-11-09T23:02:39.606Z","2025-11-09T23:02:39.606Z"
"cmhsbjqpi061smaftr52eajkm","SUP-0280","Shantui GRADER-280","GRADER","Shantui","SHA663","ACTIVE","2025-11-03T23:02:39.248Z",23428,true,"2025-11-09T23:02:39.607Z","2025-11-09T23:02:39.607Z"
"cmhsbjqpk061tmaft5jqrdyov","SUP-0281","XCMG GRADER-281","GRADER","XCMG","XCM758","MAINTENANCE","2025-10-28T23:02:39.248Z",18267,true,"2025-11-09T23:02:39.608Z","2025-11-09T23:02:39.608Z"
"cmhsbjqpl061umaftjie7gd7d","SUP-0282","JCB WATER_TRUCK-282","WATER_TRUCK","JCB","JCB856","ACTIVE","2025-10-20T23:02:39.248Z",17757,true,"2025-11-09T23:02:39.609Z","2025-11-09T23:02:39.609Z"
"cmhsbjqpm061vmaftlctlze0y","SUP-0283","Volvo GRADER-283","GRADER","Volvo","VOL789","ACTIVE","2025-10-26T23:02:39.248Z",8673,true,"2025-11-09T23:02:39.611Z","2025-11-09T23:02:39.611Z"
"cmhsbjqpn061wmaftcqcf4nm6","SUP-0284","JCB FUEL_TRUCK-284","FUEL_TRUCK","JCB","JCB572","MAINTENANCE","2025-10-27T23:02:39.248Z",23368,true,"2025-11-09T23:02:39.612Z","2025-11-09T23:02:39.612Z"
"cmhsbjqpo061xmaftxi2nrxch","SUP-0285","Volvo COMPACTOR-285","COMPACTOR","Volvo","VOL267","IDLE","2025-10-27T23:02:39.248Z",23963,true,"2025-11-09T23:02:39.613Z","2025-11-09T23:02:39.613Z"
"cmhsbjqpq061ymaftsgxkknuq","SUP-0286","XCMG GRADER-286","GRADER","XCMG","XCM304","ACTIVE","2025-10-31T23:02:39.248Z",5117,true,"2025-11-09T23:02:39.614Z","2025-11-09T23:02:39.614Z"
"cmhsbjqpr061zmafttdrd92rs","SUP-0287","JCB COMPACTOR-287","COMPACTOR","JCB","JCB252","ACTIVE","2025-10-15T23:02:39.248Z",2883,true,"2025-11-09T23:02:39.616Z","2025-11-09T23:02:39.616Z"
"cmhsbjqpt0620maft2slprohq","SUP-0288","Komatsu FUEL_TRUCK-288","FUEL_TRUCK","Komatsu","KOM701","IDLE","2025-11-09T23:02:39.248Z",3307,true,"2025-11-09T23:02:39.617Z","2025-11-09T23:02:39.617Z"
"cmhsbjqpu0621maftc4capa1e","SUP-0289","Volvo GRADER-289","GRADER","Volvo","VOL575","MAINTENANCE","2025-10-16T23:02:39.248Z",20543,true,"2025-11-09T23:02:39.619Z","2025-11-09T23:02:39.619Z"
"cmhsbjqpv0622maft01foumtu","SUP-0290","XCMG DOZER-290","DOZER","XCMG","XCM253","MAINTENANCE","2025-11-09T23:02:39.248Z",13255,false,"2025-11-09T23:02:39.620Z","2025-11-09T23:02:39.620Z"
"cmhsbjqpw0623maftsthohuoo","SUP-0291","Komatsu DOZER-291","DOZER","Komatsu","KOM541","ACTIVE","2025-10-05T23:02:39.248Z",23675,true,"2025-11-09T23:02:39.621Z","2025-11-09T23:02:39.621Z"
"cmhsbjqpy0624maftrk9597fp","SUP-0292","Volvo LIGHT_VEHICLE-292","LIGHT_VEHICLE","Volvo","VOL861","IDLE","2025-10-21T23:02:39.248Z",7979,true,"2025-11-09T23:02:39.622Z","2025-11-09T23:02:39.622Z"
"cmhsbjqpz0625maft26kriwp9","SUP-0293","Komatsu LIGHT_VEHICLE-293","LIGHT_VEHICLE","Komatsu","KOM277","IDLE","2025-10-10T23:02:39.248Z",15981,true,"2025-11-09T23:02:39.623Z","2025-11-09T23:02:39.623Z"
"cmhsbjqq00626maftwfh9crly","SUP-0294","XCMG COMPACTOR-294","COMPACTOR","XCMG","XCM340","ACTIVE","2025-10-08T23:02:39.248Z",23670,true,"2025-11-09T23:02:39.624Z","2025-11-09T23:02:39.624Z"
"cmhsbjqq10627maftucxav2m7","SUP-0295","Volvo DOZER-295","DOZER","Volvo","VOL569","MAINTENANCE","2025-11-04T23:02:39.248Z",20717,true,"2025-11-09T23:02:39.625Z","2025-11-09T23:02:39.625Z"
"cmhsbjqq20628maftio5yld07","SUP-0296","Shantui DOZER-296","DOZER","Shantui","SHA566","ACTIVE","2025-10-19T23:02:39.248Z",15536,true,"2025-11-09T23:02:39.627Z","2025-11-09T23:02:39.627Z"
"cmhsbjqq30629maftz9u2wdfq","SUP-0297","Caterpillar DOZER-297","DOZER","Caterpillar","CAT593","MAINTENANCE","2025-10-30T23:02:39.248Z",21416,true,"2025-11-09T23:02:39.628Z","2025-11-09T23:02:39.628Z"
"cmhsbjqq4062amaftkwzx8374","SUP-0298","XCMG WATER_TRUCK-298","WATER_TRUCK","XCMG","XCM858","ACTIVE","2025-10-12T23:02:39.248Z",15891,true,"2025-11-09T23:02:39.629Z","2025-11-09T23:02:39.629Z"
"cmhsbjqq5062bmaftls1nq7n6","SUP-0299","JCB LIGHT_VEHICLE-299","LIGHT_VEHICLE","JCB","JCB735","ACTIVE","2025-11-07T23:02:39.248Z",23441,true,"2025-11-09T23:02:39.630Z","2025-11-09T23:02:39.630Z"
"cmhsbjqq7062cmaftpd5yyzf9","SUP-0300","XCMG FUEL_TRUCK-300","FUEL_TRUCK","XCMG","XCM770","BREAKDOWN","2025-10-16T23:02:39.248Z",2860,true,"2025-11-09T23:02:39.631Z","2025-11-09T23:02:39.631Z"
"cmhsbjqq9062dmaftpeb922ca","SUP-0301","XCMG WATER_TRUCK-301","WATER_TRUCK","XCMG","XCM720","BREAKDOWN","2025-10-07T23:02:39.248Z",20857,true,"2025-11-09T23:02:39.633Z","2025-11-09T23:02:39.633Z"
"cmhsbjqqa062emaftamwwpy3l","SUP-0302","Caterpillar DOZER-302","DOZER","Caterpillar","CAT723","BREAKDOWN","2025-10-28T23:02:39.248Z",18441,false,"2025-11-09T23:02:39.635Z","2025-11-09T23:02:39.635Z"
"cmhsbjqqb062fmaftbwcorhnt","SUP-0303","Caterpillar WATER_TRUCK-303","WATER_TRUCK","Caterpillar","CAT468","ACTIVE","2025-11-09T23:02:39.248Z",23617,true,"2025-11-09T23:02:39.636Z","2025-11-09T23:02:39.636Z"
"cmhsbjqqc062gmafthlhr37i1","SUP-0304","Volvo COMPACTOR-304","COMPACTOR","Volvo","VOL847","BREAKDOWN","2025-09-26T23:02:39.248Z",12592,true,"2025-11-09T23:02:39.637Z","2025-11-09T23:02:39.637Z"
"cmhsbjqqe062hmafti38uogw3","SUP-0305","XCMG FUEL_TRUCK-305","FUEL_TRUCK","XCMG","XCM309","ACTIVE","2025-10-21T23:02:39.248Z",25976,true,"2025-11-09T23:02:39.638Z","2025-11-09T23:02:39.638Z"
"cmhsbjqqf062imaftxlejwz2u","SUP-0306","Shantui WATER_TRUCK-306","WATER_TRUCK","Shantui","SHA522","IDLE","2025-09-27T23:02:39.248Z",5786,true,"2025-11-09T23:02:39.639Z","2025-11-09T23:02:39.639Z"
"cmhsbjqqg062jmaft4ac4n5ip","SUP-0307","Komatsu GRADER-307","GRADER","Komatsu","KOM635","ACTIVE","2025-10-13T23:02:39.248Z",3840,true,"2025-11-09T23:02:39.640Z","2025-11-09T23:02:39.640Z"
"cmhsbjqqh062kmafth3get7lj","SUP-0308","JCB WATER_TRUCK-308","WATER_TRUCK","JCB","JCB521","IDLE","2025-09-30T23:02:39.248Z",3932,true,"2025-11-09T23:02:39.642Z","2025-11-09T23:02:39.642Z"
"cmhsbjqqi062lmaftrkiupgy4","SUP-0309","Volvo GRADER-309","GRADER","Volvo","VOL141","IDLE","2025-10-01T23:02:39.248Z",5351,true,"2025-11-09T23:02:39.643Z","2025-11-09T23:02:39.643Z"
"cmhsbjqqk062mmaftlnxcokvk","SUP-0310","XCMG LIGHT_VEHICLE-310","LIGHT_VEHICLE","XCMG","XCM812","IDLE","2025-11-07T23:02:39.248Z",20070,true,"2025-11-09T23:02:39.644Z","2025-11-09T23:02:39.644Z"
"cmhsbjqql062nmaftkdewx3g0","SUP-0311","Volvo WATER_TRUCK-311","WATER_TRUCK","Volvo","VOL988","IDLE","2025-10-21T23:02:39.249Z",3390,false,"2025-11-09T23:02:39.645Z","2025-11-09T23:02:39.645Z"
"cmhsbjqqm062omaftjwj1dl37","SUP-0312","JCB DOZER-312","DOZER","JCB","JCB658","BREAKDOWN","2025-10-23T23:02:39.249Z",2638,true,"2025-11-09T23:02:39.646Z","2025-11-09T23:02:39.646Z"
"cmhsbjqqn062pmafthbvqhduw","SUP-0313","JCB DOZER-313","DOZER","JCB","JCB885","ACTIVE","2025-11-09T23:02:39.249Z",7880,false,"2025-11-09T23:02:39.647Z","2025-11-09T23:02:39.647Z"
"cmhsbjqqp062qmafto7xp8a9k","SUP-0314","XCMG LIGHT_VEHICLE-314","LIGHT_VEHICLE","XCMG","XCM744","MAINTENANCE","2025-10-25T23:02:39.249Z",7879,true,"2025-11-09T23:02:39.649Z","2025-11-09T23:02:39.649Z"
"cmhsbjqqr062rmafttk8gcdez","SUP-0315","XCMG GRADER-315","GRADER","XCMG","XCM971","ACTIVE","2025-10-25T23:02:39.249Z",22552,true,"2025-11-09T23:02:39.651Z","2025-11-09T23:02:39.651Z"
"cmhsbjqqs062smaft110ksnkg","SUP-0316","Shantui GRADER-316","GRADER","Shantui","SHA834","BREAKDOWN","2025-10-22T23:02:39.249Z",13452,true,"2025-11-09T23:02:39.652Z","2025-11-09T23:02:39.652Z"
"cmhsbjqqt062tmafte4jfmv7e","SUP-0317","Caterpillar DOZER-317","DOZER","Caterpillar","CAT518","ACTIVE","2025-10-04T23:02:39.249Z",15826,true,"2025-11-09T23:02:39.653Z","2025-11-09T23:02:39.653Z"
"cmhsbjqqu062umaft6b7xxv2q","SUP-0318","Volvo LIGHT_VEHICLE-318","LIGHT_VEHICLE","Volvo","VOL957","ACTIVE","2025-11-07T23:02:39.249Z",23985,true,"2025-11-09T23:02:39.654Z","2025-11-09T23:02:39.654Z"
"cmhsbjqqv062vmaftm6tor7ak","SUP-0319","Komatsu WATER_TRUCK-319","WATER_TRUCK","Komatsu","KOM430","MAINTENANCE","2025-10-30T23:02:39.249Z",16273,true,"2025-11-09T23:02:39.656Z","2025-11-09T23:02:39.656Z"
"cmhsbjqqw062wmaftvxt2i5i9","SUP-0320","Volvo LIGHT_VEHICLE-320","LIGHT_VEHICLE","Volvo","VOL422","MAINTENANCE","2025-10-17T23:02:39.249Z",13477,true,"2025-11-09T23:02:39.657Z","2025-11-09T23:02:39.657Z"
"cmhsbjqqy062xmaftx3n8jwj8","SUP-0321","Volvo FUEL_TRUCK-321","FUEL_TRUCK","Volvo","VOL927","ACTIVE","2025-09-27T23:02:39.249Z",21034,true,"2025-11-09T23:02:39.658Z","2025-11-09T23:02:39.658Z"
"cmhsbjqqz062ymaftzlk0sskq","SUP-0322","Caterpillar DOZER-322","DOZER","Caterpillar","CAT344","MAINTENANCE","2025-10-19T23:02:39.249Z",25492,true,"2025-11-09T23:02:39.659Z","2025-11-09T23:02:39.659Z"
"cmhsbjqr0062zmaftw3j8j4e7","SUP-0323","Volvo FUEL_TRUCK-323","FUEL_TRUCK","Volvo","VOL193","MAINTENANCE","2025-09-27T23:02:39.249Z",16073,true,"2025-11-09T23:02:39.660Z","2025-11-09T23:02:39.660Z"
"cmhsbjqr10630maftdtf6gu1h","SUP-0324","Shantui FUEL_TRUCK-324","FUEL_TRUCK","Shantui","SHA993","BREAKDOWN","2025-09-27T23:02:39.249Z",6402,true,"2025-11-09T23:02:39.661Z","2025-11-09T23:02:39.661Z"
