"id","shipmentNumber","vesselId","sailingScheduleId","shipmentDate","loadingDate","coalType","quantity","calorie","totalMoisture","ashContent","sulfurContent","stockpileOrigin","buyer","destination","surveyorName","blNumber","coaNumber","freightCost","totalFreight","remarks","createdAt","updatedAt"
"cmhsbjtlo08mkmaft4hnjocwq","SHP-0000310","cmhsbjreb06jamaft1x34j719","cmhsbjsq907p8mafteqa8ou3g","2025-11-08T23:02:42.734Z","2025-11-09T01:56:32.625Z","ICI-3",2736.551193805829,4750.720376026545,11.52478156703964,8.23327223024563,0.3960983484805907,"ROM-PIT-02","PT Petrokimia","Suralaya","Surveyor Geo","BL-54700","COA-88894",10.39600663174664,28449.20435891957,,"2025-11-09T23:02:43.357Z","2025-11-09T23:02:43.357Z"
"cmhsbjtlq08mmmaftb1x1mfmt","SHP-0000311","cmhsbjred06jbmaftd51abb6n","cmhsbjsqb07pamaftuz62fbjq","2025-11-06T23:02:42.734Z","2025-11-07T07:16:42.624Z","ICI-4",4366.389085779397,4531.024321739582,8.899365706515134,11.69943086653339,0.5965321515820308,"ROM-PIT-09","PT Pupuk Indonesia","Merak","Surveyor Marine","BL-52803","COA-30923",13.80168948033363,60263.54631224508,,"2025-11-09T23:02:43.359Z","2025-11-09T23:02:43.359Z"
"cmhsbjtls08momaftfrtrnaoe","SHP-0000312","cmhsbjree06jcmaftgtwnpe2r","cmhsbjsqc07pcmaftvsea6py2","2025-10-17T23:02:42.734Z","2025-10-18T03:44:16.266Z","GCV-5500",4495.150525180792,5291.843378829574,19.98208325235509,7.066685971340085,0.2628739496980035,"ROM-PIT-03","PT Pupuk Indonesia","Merak","Surveyor Inspec","BL-29960","COA-27366",15.53081891338423,69813.36879498689,,"2025-11-09T23:02:43.360Z","2025-11-09T23:02:43.360Z"
"cmhsbjtlu08mqmaft9xk8us4k","SHP-0000313","cmhsbjref06jdmaftpeqggcdd","cmhsbjsqe07pemaftffccxrin","2025-09-18T23:02:42.734Z","2025-09-19T00:18:47.756Z","ICI-3",4038.176263968076,5974.345253877941,14.06123555429526,9.486628971357387,0.4193808400838213,"ROM-PIT-10","PT Petrokimia","Merak","Surveyor PTX","BL-61716","COA-27587",18.3669580287266,74169.01395290166,,"2025-11-09T23:02:43.362Z","2025-11-09T23:02:43.362Z"
"cmhsbjtlv08msmaft0h5x4d18","SHP-0000314","cmhsbjreg06jemaftahgtzfwo","cmhsbjsqg07pgmaft0q0255an","2025-10-09T23:02:42.734Z","2025-10-10T06:28:51.151Z","ICI-2",4133.535888730675,5514.880688451723,12.6637661522582,6.801079815299243,0.7236209795926523,"ROM-PIT-01","PLN","Tanjung Priok","Surveyor AB","BL-22436","COA-33198",12.65764092909059,52320.81304706223,,"2025-11-09T23:02:43.364Z","2025-11-09T23:02:43.364Z"
"cmhsbjtly08mumaftsg69ubym","SHP-0000315","cmhsbjrei06jfmaftid0xzr0a","cmhsbjsqi07pimafto9ogc9j0","2025-10-12T23:02:42.734Z","2025-10-13T01:54:24.895Z","ICI-3",2643.145339636408,4642.637041592576,8.326922581275564,11.23116269941693,0.7679051931454526,"ROM-PIT-10","PT Pupuk Indonesia","Suralaya","Surveyor Marine","BL-15551","COA-65341",14.94500285548685,39501.81464833287,,"2025-11-09T23:02:43.367Z","2025-11-09T23:02:43.367Z"
"cmhsbjtm008mwmaftov1is7c6","SHP-0000316","cmhsbjrej06jgmaftty302kw3","cmhsbjsqk07pkmaft3s5abuo9","2025-10-21T23:02:42.734Z","2025-10-22T05:49:09.628Z","ICI-2",4754.460342222583,5744.612019012217,17.53608338335114,10.88971542829451,0.2176246927783737,"ROM-PIT-07","PT Semen Indonesia","Merak","Surveyor Geo","BL-96088","COA-87705",16.9222321145586,80456.08149055428,,"2025-11-09T23:02:43.369Z","2025-11-09T23:02:43.369Z"
"cmhsbjtm208mymaftz8928xl9","SHP-0000317","cmhsbjrek06jhmaft2ify6fim","cmhsbjsql07pmmaftc5ugvc57","2025-09-19T23:02:42.734Z","2025-09-20T02:16:20.386Z","ICI-3",4726.926466829234,5661.832712660515,8.95394663969348,11.37802851225915,0.3299604517956346,"ROM-PIT-10","PLN","Tanjung Priok","Surveyor PTX","BL-95592","COA-50700",22.40721490360644,105917.2571757878,,"2025-11-09T23:02:43.371Z","2025-11-09T23:02:43.371Z"
"cmhsbjtm508n0maftt1z96995","SHP-0000318","cmhsbjrel06jimaftvxsgq3xb","cmhsbjsqn07pomafthqj4bzfq","2025-09-29T23:02:42.734Z","2025-09-30T03:10:30.870Z","GCV-5500",3300.389173408696,5040.179422082628,14.00453775802798,11.37721697764836,0.7704308001534674,"ROM-PIT-05","PT Steel Indonesia","Suralaya","Surveyor Inspec","BL-19826","COA-37148",21.82225667930933,72021.9396837381,,"2025-11-09T23:02:43.373Z","2025-11-09T23:02:43.373Z"
"cmhsbjtm608n2maftveszacvq","SHP-0000319","cmhsbjren06jjmaft0cik4jub","cmhsbjsqp07pqmaftabzd9bk8","2025-09-12T23:02:42.734Z","2025-09-13T01:56:29.182Z","ICI-4",3747.272609867202,5531.849772814993,15.00972818062225,6.271849025466816,0.4782220842931161,"ROM-PIT-04","PLN","Suralaya","Surveyor Geo","BL-76356","COA-53534",10.34836856750103,38778.1580898073,,"2025-11-09T23:02:43.375Z","2025-11-09T23:02:43.375Z"
"cmhsbjtm808n4maftavawf8ox","SHP-0000320","cmhsbjreo06jkmaftcg3rnord","cmhsbjsqq07psmaftc62b0ryr","2025-10-13T23:02:42.734Z","2025-10-13T23:26:13.943Z","ICI-4",1963.648540161894,5104.841371462185,18.02578353821487,7.069164041039048,0.6498289131258098,"ROM-PIT-09","PT Petrokimia","Lontar","Surveyor AB","BL-13059","COA-69572",24.23181641031486,47582.77091958579,,"2025-11-09T23:02:43.377Z","2025-11-09T23:02:43.377Z"
"cmhsbjtma08n6maftfo3s34av","SHP-0000321","cmhsbjrep06jlmafto47fz6zc","cmhsbjsqs07pumaftkee595pm","2025-10-30T23:02:42.734Z","2025-10-31T04:40:00.977Z","GCV-6000",4186.88271848005,5614.363945344298,13.21973880877954,11.45076416947247,0.7210099010202575,"ROM-PIT-01","PT Petrokimia","Suralaya","Surveyor Inspec","BL-47750","COA-65982",23.36412265848635,97822.84139126466,,"2025-11-09T23:02:43.378Z","2025-11-09T23:02:43.378Z"
"cmhsbjtmc08n8maftkrusv53v","SHP-0000322","cmhsbjrer06jmmaftmhys4ww6","cmhsbjsqt07pwmaftgu24d0nf","2025-10-09T23:02:42.734Z","2025-10-10T07:31:31.252Z","GCV-5000",4064.596840438435,5780.494834742974,11.06296311637617,5.749428672742003,0.3182702733730713,"ROM-PIT-10","PT Steel Indonesia","Lontar","Surveyor Inspec","BL-56009","COA-93537",13.19891976163424,53648.28756033894,,"2025-11-09T23:02:43.380Z","2025-11-09T23:02:43.380Z"
"cmhsbjtme08namaft28kd828s","SHP-0000323","cmhsbjret06jnmaftidytpww6","cmhsbjsqv07pymaft8hyww21y","2025-10-03T23:02:42.734Z","2025-10-04T05:43:27.574Z","ICI-2",3273.127773736936,4638.592330988277,8.553152718291388,6.747540590811502,0.2621105391493837,"ROM-PIT-06","PT Semen Indonesia","Paiton","Surveyor Geo","BL-13548","COA-42975",16.94951337371047,55477.92297481736,,"2025-11-09T23:02:43.383Z","2025-11-09T23:02:43.383Z"
"cmhsbjtmg08ncmaftwhpygtfl","SHP-0000324","cmhsbjreu06jomafttux36x5h","cmhsbjsqy07q0maft40kmanyu","2025-10-30T23:02:42.734Z","2025-10-31T03:11:52.120Z","ICI-3",2682.737590613604,5651.394565223043,8.187297151650144,9.15071373659864,0.657245067944259,"ROM-PIT-01","PT Semen Indonesia","Cilacap","Surveyor Geo","BL-13860","COA-22209",16.40662493559432,44014.66944981738,,"2025-11-09T23:02:43.385Z","2025-11-09T23:02:43.385Z"
"cmhsbjtmj08nemaftslfnv9bp","SHP-0000325","cmhsbjrev06jpmaftmckwjr5l","cmhsbjsr007q2maft34jgygz2","2025-10-05T23:02:42.734Z","2025-10-06T06:36:45.095Z","ICI-2",4801.447124679198,5746.152671906193,18.72976659432864,7.540702512670917,0.6936786850082024,"ROM-PIT-04","PT Petrokimia","Tanjung Priok","Surveyor Inspec","BL-83109","COA-51532",19.02587265442524,91351.72155110263,,"2025-11-09T23:02:43.387Z","2025-11-09T23:02:43.387Z"
"cmhsbjtmk08ngmaft7jgqj2ar","SHP-0000326","cmhsbjrex06jqmaftnid5w8g4","cmhsbjsr107q4maft39yuq4ie","2025-10-11T23:02:42.734Z","2025-10-11T23:05:09.855Z","GCV-6000",3232.841645625232,5401.187049541609,8.211589684828745,6.785152140156521,0.7768666031974643,"ROM-PIT-05","PLN","Paiton","Surveyor Inspec","BL-79732","COA-10134",20.67705609318406,66845.64804697438,,"2025-11-09T23:02:43.389Z","2025-11-09T23:02:43.389Z"
"cmhsbjtmm08nimaftjxtvgwgr","SHP-0000327","cmhsbjrey06jrmaftmowzekhk","cmhsbjsr307q6maftzzmvnd2t","2025-09-22T23:02:42.734Z","2025-09-23T02:01:35.493Z","ICI-3",4043.972486394267,4516.229296537996,8.259604486325621,7.646327824778343,0.4756225837606293,"ROM-PIT-06","PLN","Paiton","Surveyor Geo","BL-57829","COA-37451",11.75499996966486,47536.89645489015,,"2025-11-09T23:02:43.390Z","2025-11-09T23:02:43.390Z"
"cmhsbjtmo08nkmaftodviwzjk","SHP-0000328","cmhsbjrez06jsmaft5ar20jpg","cmhsbjsr507q8maft5n53uqpt","2025-11-06T23:02:42.734Z","2025-11-07T03:23:26.821Z","GCV-5000",3913.818596160725,5723.655655306447,8.500301073207275,7.681248564328168,0.792898548654476,"ROM-PIT-07","PLN","Lontar","Surveyor Geo","BL-76366","COA-78226",23.50399882148153,91990.38767165419,,"2025-11-09T23:02:43.392Z","2025-11-09T23:02:43.392Z"
"cmhsbjtmq08nmmaftw5wzosfu","SHP-0000329","cmhsbjrf106jtmaft2dobnkxw","cmhsbjsr607qamafth88wbfac","2025-10-03T23:02:42.734Z","2025-10-04T02:58:39.048Z","GCV-6000",1747.033636115729,4603.904128434515,19.7468673715632,5.718195985010542,0.7473300086046097,"ROM-PIT-07","PT Steel Indonesia","Lontar","Surveyor AB","BL-11212","COA-82015",23.95720775628288,41854.04777763883,,"2025-11-09T23:02:43.394Z","2025-11-09T23:02:43.394Z"
"cmhsbjtmr08nomaftgfx6udjn","SHP-0000330","cmhsbjrf206jumaftjx7k9mmc","cmhsbjsr807qcmafto9d9mkcs","2025-10-29T23:02:42.734Z","2025-10-30T00:05:08.557Z","ICI-3",3996.198754110319,4810.630042292039,8.242638138691,7.567868465060167,0.6533321413470683,"ROM-PIT-01","PLN","Gresik","Surveyor AB","BL-84860","COA-13968",18.45870327680398,73764.64703725615,,"2025-11-09T23:02:43.396Z","2025-11-09T23:02:43.396Z"
"cmhsbjtmt08nqmaftxly4k761","SHP-0000331","cmhsbjrf306jvmaftzuctzvgh","cmhsbjsr907qemaftyy3e0ayj","2025-10-01T23:02:42.734Z","2025-10-02T02:15:44.602Z","ICI-1",5251.874960525988,5580.949524678403,15.0396870833249,10.68345107003009,0.5654775746505181,"ROM-PIT-10","PLN","Suralaya","Surveyor Inspec","BL-11123","COA-17856",13.19557398538532,69301.50460361328,,"2025-11-09T23:02:43.397Z","2025-11-09T23:02:43.397Z"
"cmhsbjtmw08nsmaft1j0bfoeu","SHP-0000332","cmhsbjrf506jwmaft86aw0d76","cmhsbjsrb07qgmaftx6w2zjrl","2025-10-04T23:02:42.734Z","2025-10-05T02:17:03.214Z","ICI-4",3506.040972470394,4837.5547283294,14.79465817560268,11.24822706441354,0.2511621274536632,"ROM-PIT-07","PLN","Lontar","Surveyor PTX","BL-18970","COA-89900",22.68113124016919,79520.97543001143,,"2025-11-09T23:02:43.400Z","2025-11-09T23:02:43.400Z"
"cmhsbjtmy08numaftpdmnxkbg","SHP-0000333","cmhsbjrf606jxmaftd18cgiyj","cmhsbjsrd07qimaft2stx8mah","2025-10-23T23:02:42.734Z","2025-10-24T06:59:58.710Z","ICI-3",1760.835259177217,5296.659513954281,16.98914591194839,6.567319433652782,0.5589505521871301,"ROM-PIT-10","PLN","Cilacap","Surveyor Inspec","BL-26100","COA-10397",11.97693735992266,21089.41360030872,,"2025-11-09T23:02:43.402Z","2025-11-09T23:02:43.402Z"
"cmhsbjtn008nwmaft54nz6b30","SHP-0000334","cmhsbjrf706jymaft74eoof05","cmhsbjsrf07qkmaft392w8vhw","2025-11-05T23:02:42.734Z","2025-11-06T02:27:45.046Z","ICI-4",3641.861154125921,5045.238003160909,11.78731973785256,9.069459475190346,0.6136142439795919,"ROM-PIT-04","PLN","Cilacap","Surveyor AB","BL-70133","COA-11277",12.7623048356378,46478.5422180227,,"2025-11-09T23:02:43.404Z","2025-11-09T23:02:43.404Z"
"cmhsbjtn208nymaft1m9t9sff","SHP-0000335","cmhsbjrf906jzmaftogmrd7ne","cmhsbjsrh07qmmaftu2q6tm5v","2025-10-23T23:02:42.734Z","2025-10-23T23:52:04.042Z","GCV-5000",4210.399807309806,5091.677829507716,14.5585160758246,7.377522905925145,0.7097264464537576,"ROM-PIT-06","PLN","Lontar","Surveyor PTX","BL-69580","COA-10015",16.43159768213356,69183.59571464738,,"2025-11-09T23:02:43.406Z","2025-11-09T23:02:43.406Z"
"cmhsbjtn308o0mafthnpiqeki","SHP-0000336","cmhsbjrfb06k0maftvkkqgodc","cmhsbjsrj07qomaftsmpc5du0","2025-09-11T23:02:42.734Z","2025-09-12T07:44:18.741Z","ICI-3",2033.681464085644,4719.334311071727,16.80785553806549,8.780417832159483,0.3565173660902609,"ROM-PIT-03","PLN","Paiton","Surveyor PTX","BL-67048","COA-79695",16.26804314270432,33084.01779626335,,"2025-11-09T23:02:43.408Z","2025-11-09T23:02:43.408Z"
"cmhsbjtn508o2maftmz497buh","SHP-0000337","cmhsbjrfc06k1maftlvuri3ko","cmhsbjsrk07qqmaftyptrrndm","2025-10-10T23:02:42.734Z","2025-10-11T06:32:59.730Z","ICI-4",1754.386728483295,5465.903414786423,9.004652279666242,4.075905304382013,0.5455171239774662,"ROM-PIT-03","PLN","Paiton","Surveyor PTX","BL-62065","COA-71174",17.33231112593602,30407.57661328552,,"2025-11-09T23:02:43.410Z","2025-11-09T23:02:43.410Z"
"cmhsbjtn708o4maftswssu9ee","SHP-0000338","cmhsbjrfd06k2maftl2tflrow","cmhsbjsrm07qsmaftmjz974wc","2025-10-12T23:02:42.734Z","2025-10-13T07:34:28.101Z","GCV-5000",2883.425661496319,5201.28102528928,19.89106342657978,11.24656821329723,0.7062074282327222,"ROM-PIT-01","PT Petrokimia","Tanjung Priok","Surveyor AB","BL-29871","COA-73017",12.70892009078581,36645.22631967795,,"2025-11-09T23:02:43.412Z","2025-11-09T23:02:43.412Z"
"cmhsbjtn908o6maftv9z6qvl0","SHP-0000339","cmhsbjrfe06k3maftl3h1xunt","cmhsbjsro07qumaftzre07vm8","2025-09-13T23:02:42.734Z","2025-09-14T09:40:14.247Z","ICI-1",2747.970389489266,5487.197139167255,8.271861417906699,6.957275732488489,0.7264525223350957,"ROM-PIT-07","PT Pupuk Indonesia","Cilacap","Surveyor Marine","BL-38017","COA-86914",10.62878036846189,29207.5737289181,,"2025-11-09T23:02:43.413Z","2025-11-09T23:02:43.413Z"
"cmhsbjtnb08o8maft4m06m8wn","SHP-0000340","cmhsbjrfg06k4maftdj8ossgi","cmhsbjsrp07qwmaft4z2vt45y","2025-10-22T23:02:42.734Z","2025-10-23T01:41:34.340Z","GCV-5000",2583.264136952677,4984.963458314684,12.76421228214074,8.877750761612315,0.3735159422466559,"ROM-PIT-01","PLN","Tanjung Priok","Surveyor AB","BL-73526","COA-86205",19.86800279828304,51324.29910168002,,"2025-11-09T23:02:43.416Z","2025-11-09T23:02:43.416Z"
"cmhsbjtne08oamafti5dwllzm","SHP-0000341","cmhsbjrfh06k5maft1dcln08r","cmhsbjsrr07qymaftqv9cgqka","2025-09-28T23:02:42.734Z","2025-09-29T00:07:28.966Z","ICI-1",4728.442591911063,5609.506979899299,8.057379411431704,8.608964539557183,0.7899476824193961,"ROM-PIT-10","PT Steel Indonesia","Lontar","Surveyor Marine","BL-66955","COA-45083",13.67647401801088,64668.42225392765,,"2025-11-09T23:02:43.418Z","2025-11-09T23:02:43.418Z"
"cmhsbjtng08ocmaftanw0ogv0","SHP-0000342","cmhsbjrfi06k6maftlnruixoe","cmhsbjsrt07r0maft4ua0miuu","2025-10-18T23:02:42.734Z","2025-10-19T02:46:13.873Z","ICI-3",3803.631443423566,4588.581137567961,8.550480896314317,7.098710200937804,0.2896089058399151,"ROM-PIT-09","PT Semen Indonesia","Paiton","Surveyor Geo","BL-35081","COA-66891",14.84854283076061,56478.38440010262,,"2025-11-09T23:02:43.420Z","2025-11-09T23:02:43.420Z"
"cmhsbjtni08oemaft2f7unyma","SHP-0000343","cmhsbjrfk06k7maft9zdmwlwv","cmhsbjsrv07r2maftynubl4tw","2025-10-06T23:02:42.734Z","2025-10-07T09:10:43.097Z","ICI-4",4195.860297955123,4968.563318188819,11.1246975748318,11.75837306804898,0.2819380946720438,"ROM-PIT-01","PT Semen Indonesia","Merak","Surveyor PTX","BL-88595","COA-91412",19.2210196586614,80648.71327199232,,"2025-11-09T23:02:43.422Z","2025-11-09T23:02:43.422Z"
"cmhsbjtnk08ogmaftvim6tlq5","SHP-0000344","cmhsbjrfl06k8maft41afmo94","cmhsbjsrx07r4maftrwmswa6o","2025-11-09T23:02:42.734Z","2025-11-10T08:28:22.646Z","ICI-4",2058.717231818886,5306.740115850963,15.21283792632384,5.083834088515109,0.4392708548598566,"ROM-PIT-05","PT Pupuk Indonesia","Cilacap","Surveyor Geo","BL-89356","COA-44804",11.91597270076625,24531.6183329509,,"2025-11-09T23:02:43.424Z","2025-11-09T23:02:43.424Z"
"cmhsbjtnm08oimaftwdn6eb16","SHP-0000345","cmhsbjrfm06k9maft3n56esfr","cmhsbjsry07r6maftuesb6izg","2025-09-16T23:02:42.734Z","2025-09-17T03:31:00.524Z","GCV-5000",1868.374846116686,5293.868052380946,8.181580271451011,6.631703153689022,0.7798881263963324,"ROM-PIT-02","PT Petrokimia","Tanjung Priok","Surveyor Geo","BL-91251","COA-85800",10.05663221583999,18789.55866872214,,"2025-11-09T23:02:43.426Z","2025-11-09T23:02:43.426Z"
"cmhsbjtno08okmaftew3g53so","SHP-0000346","cmhsbjrfo06kamaftfe1f4aia","cmhsbjss007r8maftu4jx56ah","2025-11-02T23:02:42.734Z","2025-11-03T05:43:16.641Z","ICI-4",2700.22215046181,5849.600811391188,15.74907683014854,7.667492545396001,0.5661455844175042,"ROM-PIT-03","PT Steel Indonesia","Merak","Surveyor Geo","BL-17479","COA-49391",19.35783256605882,52270.44827980301,,"2025-11-09T23:02:43.428Z","2025-11-09T23:02:43.428Z"
"cmhsbjtnp08ommaftx1oe891a","SHP-0000347","cmhsbjrfq06kbmaftqr5lqvk1","cmhsbjss207ramaft9cew8n2m","2025-10-25T23:02:42.734Z","2025-10-26T01:38:23.463Z","GCV-6000",4304.212311136522,4561.736937104056,14.80400372241218,10.15618862660412,0.5307347426475241,"ROM-PIT-03","PT Petrokimia","Gresik","Surveyor Marine","BL-13199","COA-78396",24.04880524232915,103511.1635921577,,"2025-11-09T23:02:43.429Z","2025-11-09T23:02:43.429Z"
"cmhsbjtnr08oomaftg0qdbvoh","SHP-0000348","cmhsbjrfr06kcmaftlll6buyo","cmhsbjss407rcmaftbu1mt8e0","2025-09-14T23:02:42.734Z","2025-09-15T04:11:44.125Z","ICI-2",4364.574353815662,5229.880524393023,15.3412757431571,11.45836848264299,0.6044849779377341,"ROM-PIT-03","PT Steel Indonesia","Lontar","Surveyor AB","BL-10214","COA-41530",13.26777902150323,57908.20804934645,,"2025-11-09T23:02:43.432Z","2025-11-09T23:02:43.432Z"
"cmhsbjtnu08oqmaftv57bc5wg","SHP-0000349","cmhsbjrfs06kdmaftpeifbzwz","cmhsbjss507remafto9abkxqy","2025-09-12T23:02:42.734Z","2025-09-13T03:15:27.444Z","GCV-5500",2692.311283508498,4663.094518758025,12.9688514037743,9.948977490581042,0.7846866733847557,"ROM-PIT-04","PLN","Suralaya","Surveyor Geo","BL-99838","COA-83561",24.13547868330926,64980.22159195234,,"2025-11-09T23:02:43.434Z","2025-11-09T23:02:43.434Z"
"cmhsbjtnw08osmaft5sygmu3f","SHP-0000350","cmhsbjrfu06kemaftl4zlvokr","cmhsbjss707rgmaftih2i9bke","2025-10-09T23:02:42.734Z","2025-10-10T05:11:04.244Z","ICI-4",4437.73480301206,4691.193838066616,16.26656426407112,11.23580184566682,0.6039122092116553,"ROM-PIT-06","PT Petrokimia","Paiton","Surveyor Geo","BL-14427","COA-95454",13.39100563352256,59425.73174721361,,"2025-11-09T23:02:43.436Z","2025-11-09T23:02:43.436Z"
"cmhsbjtny08oumaftmaetzv14","SHP-0000351","cmhsbjrfv06kfmafty00itsh4","cmhsbjss907rimaftinnvb748","2025-10-11T23:02:42.734Z","2025-10-12T05:48:34.104Z","GCV-6000",2731.706824475073,5923.670171234714,17.70127769212914,9.6033225073845,0.4773243222129621,"ROM-PIT-04","PT Semen Indonesia","Tanjung Priok","Surveyor AB","BL-67716","COA-53740",14.42626647213012,39408.33057361377,,"2025-11-09T23:02:43.438Z","2025-11-09T23:02:43.438Z"
"cmhsbjto008owmaftauoa72ld","SHP-0000352","cmhsbjrfw06kgmaft4p50awh1","cmhsbjssb07rkmaftopc50y0q","2025-11-06T23:02:42.734Z","2025-11-07T06:27:29.311Z","GCV-5500",1986.888197777325,5587.120909443265,8.469066505862976,4.946938278265181,0.3201274265687946,"ROM-PIT-04","PT Semen Indonesia","Suralaya","Surveyor Marine","BL-14491","COA-35201",17.27754770945866,34328.55563045806,,"2025-11-09T23:02:43.440Z","2025-11-09T23:02:43.440Z"
"cmhsbjto208oymaftd8oyzv5y","SHP-0000353","cmhsbjrfx06khmaftmvizu1f0","cmhsbjsse07rmmaftjjeotopu","2025-09-28T23:02:42.734Z","2025-09-29T03:33:58.754Z","ICI-2",1824.362866514914,5095.109910425816,12.50788819319967,8.889875185242966,0.4329719273010317,"ROM-PIT-07","PLN","Cilacap","Surveyor AB","BL-44510","COA-74187",22.02294411639738,40177.84145728849,,"2025-11-09T23:02:43.442Z","2025-11-09T23:02:43.442Z"
"cmhsbjto308p0maftpl0z8axh","SHP-0000354","cmhsbjrfy06kimaftfwzil5v0","cmhsbjssf07romaftz88jhzzx","2025-10-17T23:02:42.734Z","2025-10-18T07:20:25.470Z","ICI-1",3258.504317138866,5047.1675810349,19.63330890762037,8.834750602712152,0.2262351092880887,"ROM-PIT-07","PT Petrokimia","Tanjung Priok","Surveyor PTX","BL-86886","COA-53162",22.66272010546231,73846.5713017587,,"2025-11-09T23:02:43.444Z","2025-11-09T23:02:43.444Z"
"cmhsbjto508p2maftcmjmkx27","SHP-0000355","cmhsbjrg006kjmaftwkt1upu2","cmhsbjssh07rqmaft8298cwsj","2025-09-28T23:02:42.734Z","2025-09-29T03:22:48.034Z","ICI-4",2250.457875222515,5744.576677057077,9.22348468726426,8.12019070580369,0.3110503706971658,"ROM-PIT-04","PT Semen Indonesia","Merak","Surveyor AB","BL-20777","COA-89638",15.27236607620107,34369.81650946787,,"2025-11-09T23:02:43.445Z","2025-11-09T23:02:43.445Z"
"cmhsbjto708p4mafttvkpqu2u","SHP-0000356","cmhsbjrg106kkmaft0b74ox7t","cmhsbjssi07rsmaft1um3ny8n","2025-11-02T23:02:42.734Z","2025-11-03T08:29:17.327Z","ICI-2",2527.832730887176,5600.176855777425,12.25950907350708,4.908786282728132,0.5429493785646224,"ROM-PIT-07","PT Petrokimia","Gresik","Surveyor Inspec","BL-33006","COA-85969",11.87899634364557,30028.11576755636,,"2025-11-09T23:02:43.447Z","2025-11-09T23:02:43.447Z"
"cmhsbjto908p6maftte92nnhi","SHP-0000357","cmhsbjrg206klmafts0277z1a","cmhsbjssk07rumaftc1j3n3k6","2025-09-21T23:02:42.734Z","2025-09-22T10:21:18.027Z","ICI-2",4888.596423670506,5132.493104701693,16.07953899774734,8.541843889222319,0.3534665932254794,"ROM-PIT-07","PT Pupuk Indonesia","Lontar","Surveyor Inspec","BL-28685","COA-11556",12.77717925062222,62462.47278918877,,"2025-11-09T23:02:43.449Z","2025-11-09T23:02:43.449Z"
"cmhsbjtob08p8maft0g1nsdiw","SHP-0000358","cmhsbjrg306kmmaftaxwd5iyw","cmhsbjssl07rwmaft1xkq0qey","2025-10-19T23:02:42.734Z","2025-10-20T08:52:26.165Z","GCV-5500",4824.638488814511,5637.622143142527,18.17082759906742,10.88403593624623,0.5734289128029328,"ROM-PIT-03","PT Petrokimia","Paiton","Surveyor AB","BL-63791","COA-20730",24.90938340162259,120178.7698921057,,"2025-11-09T23:02:43.452Z","2025-11-09T23:02:43.452Z"
"cmhsbjtod08pamaft949a7j8v","SHP-0000359","cmhsbjrg506knmaftk2hmcmk1","cmhsbjssn07rymaft7v3cts0o","2025-10-26T23:02:42.734Z","2025-10-27T08:14:53.132Z","GCV-5500",2231.763505530711,5096.856249282258,15.53329611599234,9.638075695179154,0.2261010497766787,"ROM-PIT-09","PT Steel Indonesia","Paiton","Surveyor Inspec","BL-65723","COA-22611",19.20853442092742,42868.90611535632,,"2025-11-09T23:02:43.454Z","2025-11-09T23:02:43.454Z"
"cmhsbjtof08pcmaftwo3hjn9r","SHP-0000360","cmhsbjrg706komaft4emg29mq","cmhsbjssp07s0mafteuh4sfst","2025-09-28T23:02:42.734Z","2025-09-29T01:52:11.449Z","GCV-6000",1813.687450512888,4639.630845116588,8.146200906977041,7.099089175494518,0.7759384096289106,"ROM-PIT-08","PT Semen Indonesia","Merak","Surveyor PTX","BL-51017","COA-33440",24.04997063653609,43619.12992868896,,"2025-11-09T23:02:43.456Z","2025-11-09T23:02:43.456Z"
"cmhsbjtoh08pemaftgctf0c0q","SHP-0000361","cmhsbjrg806kpmaftnnb2qpbk","cmhsbjssq07s2maft33q9e15q","2025-09-24T23:02:42.734Z","2025-09-25T05:00:38.760Z","GCV-6000",2511.025826322579,5541.884009694979,19.29564679393176,8.391073793965374,0.5947755783869875,"ROM-PIT-02","PT Steel Indonesia","Gresik","Surveyor Inspec","BL-82257","COA-20064",15.97158988484786,40105.07468828544,,"2025-11-09T23:02:43.457Z","2025-11-09T23:02:43.457Z"
"cmhsbjtoj08pgmafto0n0b5ws","SHP-0000362","cmhsbjrg906kqmaft5uuwva5u","cmhsbjsst07s4maftgbr4np3v","2025-09-13T23:02:42.734Z","2025-09-14T00:44:53.238Z","GCV-5000",2405.983723046332,5943.148509154345,12.61573823989472,4.954522006477834,0.6230408513584405,"ROM-PIT-03","PT Steel Indonesia","Tanjung Priok","Surveyor Marine","BL-37634","COA-49905",13.73112195453689,33036.8559217799,,"2025-11-09T23:02:43.459Z","2025-11-09T23:02:43.459Z"
"cmhsbjtok08pimaftth4x9fr8","SHP-0000363","cmhsbjrga06krmaftwmvov4h9","cmhsbjssu07s6maftyy1ekukf","2025-10-08T23:02:42.734Z","2025-10-09T01:12:28.818Z","GCV-6000",4022.727058408057,5786.563465370278,14.91017473994404,7.823835455865249,0.4390553867779084,"ROM-PIT-01","PT Semen Indonesia","Gresik","Surveyor Inspec","BL-16859","COA-26949",14.65774473995723,58964.10638066431,,"2025-11-09T23:02:43.461Z","2025-11-09T23:02:43.461Z"
