"id","scheduleNumber","vesselId","voyageNumber","loadingPort","destination","etaLoading","etsLoading","etaDestination","ataLoading","loadingStart","loadingComplete","atsLoading","ataDestination","plannedQuantity","actualQuantity","buyer","contractNumber","status","remarks","createdAt","updatedAt"
"cmhsbjsqc07pcmaftvsea6py2","SCH-0000312","cmhsbjree06jcmaftgtwnpe2r","VY-00312","Tanjung Bara","Suralaya","2025-09-30T23:02:41.615Z","2025-10-01T13:35:24.866Z","2025-10-05T01:43:00.701Z","2025-10-01T00:41:08.982Z","2025-10-01T00:50:17.120Z","2025-10-01T13:35:24.866Z","2025-10-01T13:18:44.135Z",,4361.730769315443,,"PT Pupuk Indonesia","CN-2058","COMPLETED",,"2025-11-09T23:02:42.228Z","2025-11-09T23:02:42.228Z"
"cmhsbjsqe07pemaftffccxrin","SCH-0000313","cmhsbjref06jdmaftpeqggcdd","VY-00313","Tanjung Bara","Lontar","2025-11-03T23:02:41.615Z","2025-11-04T17:08:02.747Z","2025-11-07T02:07:40.719Z",,,,,,3955.829730250988,,"PT Semen Indonesia","CN-4744","CANCELLED",,"2025-11-09T23:02:42.230Z","2025-11-09T23:02:42.230Z"
"cmhsbjsqg07pgmaft0q0255an","SCH-0000314","cmhsbjreg06jemaftahgtzfwo","VY-00314","Muara Pantai","Tanjung Priok","2025-09-12T23:02:41.615Z","2025-09-13T17:37:36.355Z","2025-09-16T02:07:53.711Z",,"2025-09-12T23:15:01.040Z",,,"2025-09-15T23:21:21.072Z",4251.941953771287,4090.568653462393,"PT Semen Indonesia","CN-6242","STANDBY",,"2025-11-09T23:02:42.232Z","2025-11-09T23:02:42.232Z"
"cmhsbjsqi07pimafto9ogc9j0","SCH-0000315","cmhsbjrei06jfmaftid0xzr0a","VY-00315","Samarinda","Suralaya","2025-10-19T23:02:41.615Z","2025-10-20T07:23:54.068Z","2025-10-24T06:04:07.639Z","2025-10-20T00:09:30.617Z","2025-10-19T23:58:28.581Z",,,"2025-10-24T05:33:27.810Z",2605.051662572545,2478.615546910782,"PLN","CN-4776","COMPLETED",,"2025-11-09T23:02:42.234Z","2025-11-09T23:02:42.234Z"
"cmhsbjsqk07pkmaft3s5abuo9","SCH-0000316","cmhsbjrej06jgmaftty302kw3","VY-00316","Tanjung Bara","Cilacap","2025-10-04T23:02:41.615Z","2025-10-05T09:51:47.752Z","2025-10-08T02:28:55.646Z","2025-10-04T23:54:55.755Z","2025-10-04T23:30:31.574Z","2025-10-05T09:51:47.752Z","2025-10-05T09:27:49.716Z",,5039.058198496145,4867.674491299826,"PT Semen Indonesia","CN-5532","SAILING",,"2025-11-09T23:02:42.236Z","2025-11-09T23:02:42.236Z"
"cmhsbjsql07pmmaftc5ugvc57","SCH-0000317","cmhsbjrek06jhmaft2ify6fim","VY-00317","Banjarmasin","Merak","2025-10-05T23:02:41.615Z","2025-10-06T15:19:00.266Z","2025-10-08T15:54:19.155Z","2025-10-05T21:59:52.199Z",,"2025-10-06T15:19:00.266Z",,"2025-10-08T18:29:19.177Z",4804.227009339245,4829.949071399114,"PLN","CN-4527","CANCELLED",,"2025-11-09T23:02:42.238Z","2025-11-09T23:02:42.238Z"
"cmhsbjsqn07pomafthqj4bzfq","SCH-0000318","cmhsbjrel06jimaftvxsgq3xb","VY-00318","Sangatta","Suralaya","2025-10-15T23:02:41.615Z","2025-10-16T13:07:52.644Z","2025-10-19T20:25:14.941Z","2025-10-15T23:05:29.867Z","2025-10-15T23:13:45.393Z","2025-10-16T13:07:52.644Z","2025-10-16T12:35:11.538Z",,3371.945433236826,3365.561716161864,"PT Steel Indonesia","CN-2367","STANDBY",,"2025-11-09T23:02:42.239Z","2025-11-09T23:02:42.239Z"
"cmhsbjsqp07pqmaftabzd9bk8","SCH-0000319","cmhsbjren06jjmaft0cik4jub","VY-00319","Banjarmasin","Cilacap","2025-10-16T23:02:41.615Z","2025-10-17T13:58:50.958Z","2025-10-20T22:40:11.127Z",,"2025-10-17T00:32:39.250Z",,"2025-10-17T13:15:10.529Z",,3757.687331850257,3684.182642733414,"PLN","CN-3725","CANCELLED",,"2025-11-09T23:02:42.241Z","2025-11-09T23:02:42.241Z"
"cmhsbjsqq07psmaftc62b0ryr","SCH-0000320","cmhsbjreo06jkmaftcg3rnord","VY-00320","Muara Pantai","Tanjung Priok","2025-10-09T23:02:41.615Z","2025-10-10T08:26:39.803Z","2025-10-12T02:48:34.521Z","2025-10-09T21:17:27.798Z","2025-10-10T00:54:27.246Z",,"2025-10-10T07:52:49.346Z",,2030.597338015432,1946.192161177692,"PT Semen Indonesia","CN-5599","CANCELLED",,"2025-11-09T23:02:42.243Z","2025-11-09T23:02:42.243Z"
"cmhsbjsqs07pumaftkee595pm","SCH-0000321","cmhsbjrep06jlmafto47fz6zc","VY-00321","Banjarmasin","Tanjung Priok","2025-10-04T23:02:41.615Z","2025-10-05T13:59:22.810Z","2025-10-07T10:08:25.020Z","2025-10-04T22:46:32.331Z",,,"2025-10-05T14:55:05.289Z","2025-10-07T12:29:05.689Z",4245.400302328054,,"PLN","CN-9139","STANDBY",,"2025-11-09T23:02:42.244Z","2025-11-09T23:02:42.244Z"
"cmhsbjsqt07pwmaftgu24d0nf","SCH-0000322","cmhsbjrer06jmmaftmhys4ww6","VY-00322","Banjarmasin","Gresik","2025-10-22T23:02:41.615Z","2025-10-23T08:02:59.312Z","2025-10-26T01:50:58.936Z",,,"2025-10-23T08:02:59.312Z",,"2025-10-26T01:29:42.640Z",4015.661862162272,,"PT Petrokimia","CN-6264","SCHEDULED",,"2025-11-09T23:02:42.246Z","2025-11-09T23:02:42.246Z"
"cmhsbjsqv07pymaft8hyww21y","SCH-0000323","cmhsbjret06jnmaftidytpww6","VY-00323","Banjarmasin","Merak","2025-10-10T23:02:41.615Z","2025-10-11T07:37:38.689Z","2025-10-13T22:27:25.610Z","2025-10-10T22:20:47.717Z",,,"2025-10-11T08:01:54.547Z","2025-10-14T01:00:36.003Z",3194.922637097048,3055.184754911468,"PT Steel Indonesia","CN-4453","CANCELLED",,"2025-11-09T23:02:42.248Z","2025-11-09T23:02:42.248Z"
"cmhsbjsqy07q0maft40kmanyu","SCH-0000324","cmhsbjreu06jomafttux36x5h","VY-00324","Tarakan","Gresik","2025-10-28T23:02:41.615Z","2025-10-29T10:05:57.610Z","2025-11-02T08:54:42.386Z","2025-10-28T21:28:27.177Z","2025-10-29T00:25:47.333Z","2025-10-29T10:05:57.610Z","2025-10-29T09:41:09.819Z",,2580.091939929214,2469.378028312236,"PT Pupuk Indonesia","CN-6103","SAILING",,"2025-11-09T23:02:42.250Z","2025-11-09T23:02:42.250Z"
"cmhsbjsr007q2maft34jgygz2","SCH-0000325","cmhsbjrev06jpmaftmckwjr5l","VY-00325","Tanjung Bara","Merak","2025-10-21T23:02:41.615Z","2025-10-22T08:40:16.401Z","2025-10-25T18:35:37.003Z","2025-10-21T22:23:36.709Z","2025-10-22T00:50:21.424Z","2025-10-22T08:40:16.401Z",,,4500.946282974797,4522.720098741498,"PT Petrokimia","CN-3232","SAILING",,"2025-11-09T23:02:42.252Z","2025-11-09T23:02:42.252Z"
"cmhsbjsr107q4maft39yuq4ie","SCH-0000326","cmhsbjrex06jqmaftnid5w8g4","VY-00326","Sangatta","Gresik","2025-09-19T23:02:41.615Z","2025-09-20T12:01:40.125Z","2025-09-24T04:51:28.248Z","2025-09-20T00:27:33.237Z","2025-09-20T00:15:54.329Z",,"2025-09-20T11:32:24.800Z",,3287.833494756785,3243.662282427125,"PT Pupuk Indonesia","CN-5958","ARRIVED",,"2025-11-09T23:02:42.254Z","2025-11-09T23:02:42.254Z"
"cmhsbjsr307q6maftzzmvnd2t","SCH-0000327","cmhsbjrey06jrmaftmowzekhk","VY-00327","Sangatta","Lontar","2025-09-30T23:02:41.615Z","2025-10-01T15:15:23.569Z","2025-10-03T16:56:58.523Z",,"2025-10-01T00:09:57.893Z","2025-10-01T15:15:23.569Z",,"2025-10-03T16:54:23.166Z",4241.939175229909,,"PT Pupuk Indonesia","CN-8875","SAILING",,"2025-11-09T23:02:42.255Z","2025-11-09T23:02:42.255Z"
"cmhsbjsr507q8maft5n53uqpt","SCH-0000328","cmhsbjrez06jsmaft5ar20jpg","VY-00328","Muara Pantai","Paiton","2025-11-09T23:02:41.615Z","2025-11-10T07:19:02.189Z","2025-11-12T17:43:24.313Z","2025-11-10T00:57:29.827Z","2025-11-10T00:45:01.774Z",,"2025-11-10T07:25:38.991Z",,3901.021019501293,,"PT Petrokimia","CN-6924","LOADING",,"2025-11-09T23:02:42.257Z","2025-11-09T23:02:42.257Z"
"cmhsbjsr607qamafth88wbfac","SCH-0000329","cmhsbjrf106jtmaft2dobnkxw","VY-00329","Tanjung Bara","Paiton","2025-10-14T23:02:41.615Z","2025-10-15T21:13:47.323Z","2025-10-17T03:58:54.106Z","2025-10-14T22:30:56.159Z","2025-10-15T00:58:41.877Z",,,,1752.750769586175,,"PT Semen Indonesia","CN-9435","CANCELLED",,"2025-11-09T23:02:42.259Z","2025-11-09T23:02:42.259Z"
"cmhsbjsr807qcmafto9d9mkcs","SCH-0000330","cmhsbjrf206jumaftjx7k9mmc","VY-00330","Kariangau","Cilacap","2025-09-14T23:02:41.615Z","2025-09-15T14:12:22.320Z","2025-09-18T23:30:51.069Z",,,"2025-09-15T14:12:22.320Z","2025-09-15T14:26:05.258Z",,4366.370360337506,,"PT Steel Indonesia","CN-9037","SCHEDULED",,"2025-11-09T23:02:42.260Z","2025-11-09T23:02:42.260Z"
"cmhsbjsr907qemaftyy3e0ayj","SCH-0000331","cmhsbjrf306jvmaftzuctzvgh","VY-00331","Tarakan","Merak","2025-10-06T23:02:41.615Z","2025-10-07T14:32:56.727Z","2025-10-09T17:42:39.191Z",,"2025-10-06T23:41:51.807Z","2025-10-07T14:32:56.727Z","2025-10-07T15:11:49.977Z",,5188.299435061861,,"PT Steel Indonesia","CN-3339","CANCELLED",,"2025-11-09T23:02:42.262Z","2025-11-09T23:02:42.262Z"
"cmhsbjsrb07qgmaftx6w2zjrl","SCH-0000332","cmhsbjrf506jwmaft86aw0d76","VY-00332","Samarinda","Tanjung Priok","2025-10-04T23:02:41.615Z","2025-10-05T21:16:46.446Z","2025-10-07T17:34:31.237Z",,"2025-10-04T23:21:09.193Z","2025-10-05T21:16:46.446Z","2025-10-05T21:22:53.702Z","2025-10-07T17:26:02.768Z",3413.275182954535,,"PT Steel Indonesia","CN-2365","DISCHARGING",,"2025-11-09T23:02:42.263Z","2025-11-09T23:02:42.263Z"
"cmhsbjsrd07qimaft2stx8mah","SCH-0000333","cmhsbjrf606jxmaftd18cgiyj","VY-00333","Banjarmasin","Gresik","2025-10-10T23:02:41.615Z","2025-10-11T21:09:47.093Z","2025-10-14T04:24:28.589Z",,,"2025-10-11T21:09:47.093Z",,,1815.226600600715,1832.565651887914,"PT Petrokimia","CN-6940","STANDBY",,"2025-11-09T23:02:42.265Z","2025-11-09T23:02:42.265Z"
"cmhsbjsrf07qkmaft392w8vhw","SCH-0000334","cmhsbjrf706jymaft74eoof05","VY-00334","Tanjung Bara","Lontar","2025-11-07T23:02:41.615Z","2025-11-08T10:03:55.443Z","2025-11-10T03:00:16.846Z",,"2025-11-07T23:37:07.781Z",,"2025-11-08T11:01:54.033Z","2025-11-10T04:41:01.219Z",3682.285528434314,,"PT Steel Indonesia","CN-1208","ARRIVED",,"2025-11-09T23:02:42.268Z","2025-11-09T23:02:42.268Z"
"cmhsbjsrh07qmmaftu2q6tm5v","SCH-0000335","cmhsbjrf906jzmaftogmrd7ne","VY-00335","Banjarmasin","Cilacap","2025-10-25T23:02:41.615Z","2025-10-26T16:14:29.020Z","2025-10-28T07:48:17.395Z","2025-10-26T01:01:00.363Z",,"2025-10-26T16:14:29.020Z",,"2025-10-28T10:20:04.975Z",4520.91641603847,,"PLN","CN-4365","ARRIVED",,"2025-11-09T23:02:42.270Z","2025-11-09T23:02:42.270Z"
"cmhsbjsrj07qomaftsmpc5du0","SCH-0000336","cmhsbjrfb06k0maftvkkqgodc","VY-00336","Tanjung Bara","Gresik","2025-11-09T23:02:41.615Z","2025-11-10T09:23:18.295Z","2025-11-12T02:14:28.270Z",,"2025-11-09T23:02:50.356Z","2025-11-10T09:23:18.295Z","2025-11-10T09:18:56.903Z","2025-11-12T05:04:06.310Z",2121.175414315063,,"PLN","CN-6664","LOADING",,"2025-11-09T23:02:42.271Z","2025-11-09T23:02:42.271Z"
"cmhsbjsrk07qqmaftyptrrndm","SCH-0000337","cmhsbjrfc06k1maftlvuri3ko","VY-00337","Banjarmasin","Paiton","2025-09-23T23:02:41.615Z","2025-09-24T21:05:32.689Z","2025-09-25T23:04:30.250Z","2025-09-23T22:18:27.187Z","2025-09-24T00:32:26.626Z","2025-09-24T21:05:32.689Z","2025-09-24T21:20:28.967Z","2025-09-25T20:45:30.072Z",1763.15911301048,1776.529182297326,"PT Steel Indonesia","CN-9826","DISCHARGING",,"2025-11-09T23:02:42.273Z","2025-11-09T23:02:42.273Z"
"cmhsbjsrm07qsmaftmjz974wc","SCH-0000338","cmhsbjrfd06k2maftl2tflrow","VY-00338","Tanjung Bara","Tanjung Priok","2025-09-30T23:02:41.615Z","2025-10-01T21:25:19.620Z","2025-10-05T08:21:32.307Z","2025-10-01T00:39:24.421Z","2025-09-30T23:17:49.371Z","2025-10-01T21:25:19.620Z","2025-10-01T20:40:38.346Z",,2844.753184511453,,"PT Steel Indonesia","CN-5668","LOADING",,"2025-11-09T23:02:42.274Z","2025-11-09T23:02:42.274Z"
"cmhsbjsro07qumaftzre07vm8","SCH-0000339","cmhsbjrfe06k3maftl3h1xunt","VY-00339","Samarinda","Cilacap","2025-10-18T23:02:41.615Z","2025-10-19T12:21:59.542Z","2025-10-21T17:52:28.996Z",,"2025-10-18T23:12:08.002Z",,,"2025-10-21T16:15:01.458Z",2672.345713569262,,"PT Pupuk Indonesia","CN-4375","SAILING",,"2025-11-09T23:02:42.276Z","2025-11-09T23:02:42.276Z"
"cmhsbjsrp07qwmaft4z2vt45y","SCH-0000340","cmhsbjrfg06k4maftdj8ossgi","VY-00340","Tarakan","Tanjung Priok","2025-11-02T23:02:41.615Z","2025-11-03T14:00:46.987Z","2025-11-04T14:02:11.289Z","2025-11-02T21:59:55.822Z",,"2025-11-03T14:00:46.987Z","2025-11-03T13:54:51.623Z","2025-11-04T12:26:38.261Z",2582.04533469001,,"PLN","CN-6057","ARRIVED",,"2025-11-09T23:02:42.278Z","2025-11-09T23:02:42.278Z"
"cmhsbjsrr07qymaftqv9cgqka","SCH-0000341","cmhsbjrfh06k5maft1dcln08r","VY-00341","Muara Pantai","Paiton","2025-10-31T23:02:41.615Z","2025-11-01T08:33:28.702Z","2025-11-03T21:42:29.320Z","2025-10-31T21:14:15.180Z","2025-11-01T00:26:57.370Z","2025-11-01T08:33:28.702Z",,"2025-11-03T18:45:24.094Z",4762.561177025308,4750.607424365504,"PT Semen Indonesia","CN-7131","SCHEDULED",,"2025-11-09T23:02:42.279Z","2025-11-09T23:02:42.279Z"
"cmhsbjsrt07r0maft4ua0miuu","SCH-0000342","cmhsbjrfi06k6maftlnruixoe","VY-00342","Banjarmasin","Paiton","2025-09-23T23:02:41.615Z","2025-09-24T07:46:44.059Z","2025-09-26T17:04:12.619Z",,"2025-09-24T00:12:48.504Z","2025-09-24T07:46:44.059Z","2025-09-24T07:36:40.100Z",,3654.373838232304,3665.55097377674,"PT Petrokimia","CN-3538","LOADING",,"2025-11-09T23:02:42.281Z","2025-11-09T23:02:42.281Z"
"cmhsbjsrv07r2maftynubl4tw","SCH-0000343","cmhsbjrfk06k7maft9zdmwlwv","VY-00343","Samarinda","Lontar","2025-10-31T23:02:41.615Z","2025-11-01T21:07:15.309Z","2025-11-03T23:57:40.512Z","2025-10-31T23:31:33.508Z","2025-11-01T00:38:12.585Z",,,"2025-11-03T22:14:09.047Z",4351.703956190978,,"PT Semen Indonesia","CN-6492","STANDBY",,"2025-11-09T23:02:42.283Z","2025-11-09T23:02:42.283Z"
"cmhsbjsrx07r4maftrwmswa6o","SCH-0000344","cmhsbjrfl06k8maft41afmo94","VY-00344","Sangatta","Merak","2025-11-01T23:02:41.615Z","2025-11-02T21:55:39.650Z","2025-11-06T13:29:09.174Z","2025-11-02T00:45:26.558Z","2025-11-01T23:43:12.260Z",,,"2025-11-06T12:12:50.733Z",2049.199917508954,2040.444381273596,"PLN","CN-9478","CANCELLED",,"2025-11-09T23:02:42.285Z","2025-11-09T23:02:42.285Z"
"cmhsbjsry07r6maftuesb6izg","SCH-0000345","cmhsbjrfm06k9maft3n56esfr","VY-00345","Muara Pantai","Cilacap","2025-10-15T23:02:41.615Z","2025-10-16T10:20:40.188Z","2025-10-18T17:08:00.393Z",,"2025-10-15T23:38:41.011Z",,,,1967.688331500543,,"PT Petrokimia","CN-1878","COMPLETED",,"2025-11-09T23:02:42.287Z","2025-11-09T23:02:42.287Z"
"cmhsbjss007r8maftu4jx56ah","SCH-0000346","cmhsbjrfo06kamaftfe1f4aia","VY-00346","Tarakan","Cilacap","2025-10-23T23:02:41.615Z","2025-10-24T12:39:36.622Z","2025-10-27T06:28:38.436Z","2025-10-24T00:03:18.877Z","2025-10-24T01:00:29.267Z","2025-10-24T12:39:36.622Z","2025-10-24T13:21:38.734Z",,2855.245284419882,2854.861210591628,"PT Petrokimia","CN-9253","ARRIVED",,"2025-11-09T23:02:42.289Z","2025-11-09T23:02:42.289Z"
"cmhsbjss207ramaft9cew8n2m","SCH-0000347","cmhsbjrfq06kbmaftqr5lqvk1","VY-00347","Kariangau","Paiton","2025-09-14T23:02:41.615Z","2025-09-15T08:56:44.150Z","2025-09-17T06:59:50.621Z","2025-09-14T23:53:06.167Z","2025-09-15T00:23:19.034Z",,"2025-09-15T08:08:55.144Z",,4078.822744123509,,"PLN","CN-5849","SCHEDULED",,"2025-11-09T23:02:42.290Z","2025-11-09T23:02:42.290Z"
"cmhsbjss407rcmaftbu1mt8e0","SCH-0000348","cmhsbjrfr06kcmaftlll6buyo","VY-00348","Samarinda","Lontar","2025-10-13T23:02:41.615Z","2025-10-14T07:29:02.427Z","2025-10-18T03:20:46.969Z","2025-10-13T23:54:04.817Z","2025-10-13T23:29:59.408Z","2025-10-14T07:29:02.427Z","2025-10-14T07:17:39.120Z",,4361.064534253292,4197.30683223399,"PT Semen Indonesia","CN-7336","SCHEDULED",,"2025-11-09T23:02:42.292Z","2025-11-09T23:02:42.292Z"
"cmhsbjss507remafto9abkxqy","SCH-0000349","cmhsbjrfs06kdmaftpeifbzwz","VY-00349","Banjarmasin","Lontar","2025-11-01T23:02:41.615Z","2025-11-02T15:53:05.304Z","2025-11-04T16:26:57.451Z","2025-11-01T23:44:01.728Z",,,"2025-11-02T15:31:53.824Z",,2606.253599288727,2657.348834286593,"PT Semen Indonesia","CN-3029","SAILING",,"2025-11-09T23:02:42.294Z","2025-11-09T23:02:42.294Z"
"cmhsbjss707rgmaftih2i9bke","SCH-0000350","cmhsbjrfu06kemaftl4zlvokr","VY-00350","Kariangau","Lontar","2025-11-01T23:02:41.615Z","2025-11-02T10:45:03.737Z","2025-11-05T18:08:26.782Z","2025-11-01T21:25:02.576Z",,,"2025-11-02T10:15:26.253Z","2025-11-05T17:28:53.199Z",4188.824375999352,,"PT Steel Indonesia","CN-2628","SAILING",,"2025-11-09T23:02:42.296Z","2025-11-09T23:02:42.296Z"
"cmhsbjss907rimaftinnvb748","SCH-0000351","cmhsbjrfv06kfmafty00itsh4","VY-00351","Tarakan","Paiton","2025-10-26T23:02:41.615Z","2025-10-27T17:20:35.329Z","2025-10-29T04:16:23.157Z",,"2025-10-27T00:10:08.863Z",,"2025-10-27T16:42:32.330Z",,2956.298413539798,2812.903887622918,"PLN","CN-1154","SCHEDULED",,"2025-11-09T23:02:42.297Z","2025-11-09T23:02:42.297Z"
"cmhsbjssb07rkmaftopc50y0q","SCH-0000352","cmhsbjrfw06kgmaft4p50awh1","VY-00352","Kariangau","Lontar","2025-11-01T23:02:41.615Z","2025-11-02T12:00:03.876Z","2025-11-06T01:37:56.149Z","2025-11-01T22:37:27.253Z","2025-11-01T23:50:23.415Z",,,"2025-11-06T02:26:34.436Z",2072.934601871999,2081.828278485195,"PT Petrokimia","CN-7598","CANCELLED",,"2025-11-09T23:02:42.300Z","2025-11-09T23:02:42.300Z"
"cmhsbjsse07rmmaftjjeotopu","SCH-0000353","cmhsbjrfx06khmaftmvizu1f0","VY-00353","Tarakan","Suralaya","2025-11-08T23:02:41.615Z","2025-11-09T12:49:35.074Z","2025-11-13T06:38:46.205Z",,"2025-11-08T23:55:44.722Z",,"2025-11-09T13:40:48.862Z","2025-11-13T04:54:43.210Z",1883.131982935509,1817.346099993573,"PT Steel Indonesia","CN-4150","STANDBY",,"2025-11-09T23:02:42.302Z","2025-11-09T23:02:42.302Z"
"cmhsbjssf07romaftz88jhzzx","SCH-0000354","cmhsbjrfy06kimaftfwzil5v0","VY-00354","Balikpapan","Suralaya","2025-10-28T23:02:41.615Z","2025-10-29T08:21:34.134Z","2025-10-31T13:09:10.467Z","2025-10-29T00:55:06.868Z","2025-10-28T23:55:38.804Z","2025-10-29T08:21:34.134Z",,"2025-10-31T14:34:37.155Z",3191.921579017675,3079.019888102824,"PT Pupuk Indonesia","CN-7476","DISCHARGING",,"2025-11-09T23:02:42.304Z","2025-11-09T23:02:42.304Z"
"cmhsbjssh07rqmaft8298cwsj","SCH-0000355","cmhsbjrg006kjmaftwkt1upu2","VY-00355","Tanjung Bara","Lontar","2025-09-18T23:02:41.615Z","2025-09-19T14:12:17.175Z","2025-09-21T19:00:27.204Z",,"2025-09-18T23:34:22.607Z",,,,2250.993845945144,2211.070482356645,"PT Semen Indonesia","CN-2838","LOADING",,"2025-11-09T23:02:42.305Z","2025-11-09T23:02:42.305Z"
"cmhsbjssi07rsmaft1um3ny8n","SCH-0000356","cmhsbjrg106kkmaft0b74ox7t","VY-00356","Tanjung Bara","Suralaya","2025-11-02T23:02:41.615Z","2025-11-03T21:06:33.931Z","2025-11-07T07:38:51.125Z","2025-11-02T22:10:14.826Z","2025-11-02T23:55:52.119Z","2025-11-03T21:06:33.931Z",,,2671.66240257101,,"PT Petrokimia","CN-9544","DISCHARGING",,"2025-11-09T23:02:42.307Z","2025-11-09T23:02:42.307Z"
"cmhsbjssk07rumaftc1j3n3k6","SCH-0000357","cmhsbjrg206klmafts0277z1a","VY-00357","Tarakan","Cilacap","2025-10-02T23:02:41.615Z","2025-10-03T18:04:55.233Z","2025-10-05T19:19:23.872Z",,"2025-10-02T23:18:39.135Z",,,,4733.135002114485,,"PT Pupuk Indonesia","CN-2560","CANCELLED",,"2025-11-09T23:02:42.308Z","2025-11-09T23:02:42.308Z"
"cmhsbjssl07rwmaft1xkq0qey","SCH-0000358","cmhsbjrg306kmmaftaxwd5iyw","VY-00358","Banjarmasin","Paiton","2025-10-13T23:02:41.615Z","2025-10-14T17:32:42.145Z","2025-10-17T14:28:54.736Z",,,,"2025-10-14T18:01:15.068Z",,4809.184659990908,4649.612033641111,"PT Petrokimia","CN-9681","SCHEDULED",,"2025-11-09T23:02:42.310Z","2025-11-09T23:02:42.310Z"
"cmhsbjssn07rymaft7v3cts0o","SCH-0000359","cmhsbjrg506knmaftk2hmcmk1","VY-00359","Kariangau","Cilacap","2025-09-17T23:02:41.615Z","2025-09-18T13:33:21.485Z","2025-09-20T08:35:00.404Z",,"2025-09-17T23:59:23.162Z","2025-09-18T13:33:21.485Z",,,2377.541686157736,2372.895939450363,"PT Petrokimia","CN-8002","STANDBY",,"2025-11-09T23:02:42.311Z","2025-11-09T23:02:42.311Z"
"cmhsbjssp07s0mafteuh4sfst","SCH-0000360","cmhsbjrg706komaft4emg29mq","VY-00360","Samarinda","Suralaya","2025-09-17T23:02:41.615Z","2025-09-18T18:25:40.868Z","2025-09-21T13:56:36.501Z","2025-09-18T00:44:52.764Z","2025-09-18T00:27:47.423Z","2025-09-18T18:25:40.868Z","2025-09-18T18:50:39.835Z",,1669.926365909652,,"PT Petrokimia","CN-2964","SCHEDULED",,"2025-11-09T23:02:42.313Z","2025-11-09T23:02:42.313Z"
"cmhsbjssq07s2maft33q9e15q","SCH-0000361","cmhsbjrg806kpmaftnnb2qpbk","VY-00361","Tarakan","Lontar","2025-10-05T23:02:41.615Z","2025-10-06T16:02:29.139Z","2025-10-08T23:42:38.419Z",,,"2025-10-06T16:02:29.139Z","2025-10-06T16:57:51.524Z","2025-10-09T01:23:52.556Z",2497.455582788354,2445.610809357259,"PT Petrokimia","CN-3003","CANCELLED",,"2025-11-09T23:02:42.315Z","2025-11-09T23:02:42.315Z"
"cmhsbjsst07s4maftgbr4np3v","SCH-0000362","cmhsbjrg906kqmaft5uuwva5u","VY-00362","Banjarmasin","Lontar","2025-09-23T23:02:41.615Z","2025-09-24T17:58:30.189Z","2025-09-28T03:09:50.720Z","2025-09-23T21:05:39.553Z","2025-09-23T23:44:59.054Z","2025-09-24T17:58:30.189Z","2025-09-24T17:43:47.545Z","2025-09-28T00:45:00.364Z",2333.151495795191,2333.306153598953,"PT Pupuk Indonesia","CN-2683","CANCELLED",,"2025-11-09T23:02:42.317Z","2025-11-09T23:02:42.317Z"
"cmhsbjssu07s6maftyy1ekukf","SCH-0000363","cmhsbjrga06krmaftwmvov4h9","VY-00363","Tanjung Bara","Lontar","2025-09-15T23:02:41.615Z","2025-09-16T15:23:46.769Z","2025-09-18T17:38:24.291Z","2025-09-15T22:02:24.460Z",,"2025-09-16T15:23:46.769Z",,,4287.876544418249,4191.650671596549,"PT Petrokimia","CN-9509","ARRIVED",,"2025-11-09T23:02:42.319Z","2025-11-09T23:02:42.319Z"
"cmhsbjssw07s8maft3fw4vzz0","SCH-0000364","cmhsbjrgc06ksmaftyory0lme","VY-00364","Tarakan","Lontar","2025-10-04T23:02:41.615Z","2025-10-05T16:41:39.818Z","2025-10-08T08:09:50.991Z",,"2025-10-04T23:37:54.981Z","2025-10-05T16:41:39.818Z","2025-10-05T16:23:12.538Z",,4593.055334759299,4717.535516943582,"PT Steel Indonesia","CN-5825","DISCHARGING",,"2025-11-09T23:02:42.320Z","2025-11-09T23:02:42.320Z"
"cmhsbjssy07samaft0liikj4p","SCH-0000365","cmhsbjrgd06ktmaftivp0u269","VY-00365","Tanjung Bara","Merak","2025-10-03T23:02:41.615Z","2025-10-04T21:47:52.998Z","2025-10-06T18:49:35.789Z","2025-10-03T22:15:27.935Z","2025-10-03T23:11:52.122Z",,"2025-10-04T21:08:12.086Z",,2246.779594554557,,"PT Pupuk Indonesia","CN-3588","ARRIVED",,"2025-11-09T23:02:42.322Z","2025-11-09T23:02:42.322Z"
"cmhsbjssz07scmaftqlewvjq2","SCH-0000366","cmhsbjrge06kumaftjje8hcju","VY-00366","Tarakan","Paiton","2025-09-15T23:02:41.615Z","2025-09-16T12:42:53.039Z","2025-09-19T21:09:10.423Z",,,"2025-09-16T12:42:53.039Z",,"2025-09-19T18:58:22.653Z",3687.411282556602,3596.79966893987,"PT Steel Indonesia","CN-6196","SCHEDULED",,"2025-11-09T23:02:42.324Z","2025-11-09T23:02:42.324Z"
"cmhsbjst107semaft2t48vx5b","SCH-0000367","cmhsbjrgf06kvmaftkb528xtz","VY-00367","Tarakan","Suralaya","2025-10-18T23:02:41.615Z","2025-10-19T07:43:25.925Z","2025-10-20T11:11:26.217Z",,,"2025-10-19T07:43:25.925Z","2025-10-19T07:21:40.850Z",,4754.62701088933,,"PT Semen Indonesia","CN-7659","DISCHARGING",,"2025-11-09T23:02:42.325Z","2025-11-09T23:02:42.325Z"
