"id","code","name","brand","model","yearManufacture","capacity","fuelCapacity","status","lastMaintenance","nextMaintenance","totalHours","totalDistance","currentOperatorId","currentLocation","isActive","purchaseDate","retirementDate","remarks","createdAt","updatedAt"
"cmhsbjowx04o2maftq70y5udw","HD-0145","Scania R500-145","Scania","R500",2022,27,288,"STANDBY","2025-10-05T23:02:37.026Z","2025-11-04T23:02:37.026Z",11827,180087,,"Stockpile-01",true,"2022-02-18T17:00:00.000Z",,,"2025-11-09T23:02:37.281Z","2025-11-09T23:02:37.281Z"
"cmhsbjox004o4maftlp4wbsxz","HD-0146","Volvo FM440-146","Volvo","FM440",2024,20,332,"STANDBY","2025-10-22T23:02:37.026Z","2025-11-21T23:02:37.026Z",5226,84843,,"Crusher",true,"2024-07-21T17:00:00.000Z",,,"2025-11-09T23:02:37.284Z","2025-11-09T23:02:37.284Z"
"cmhsbjox104o6maft1mqpd2yo","HD-0147","Scania G440-147","Scania","G440",2018,31,262,"DUMPING","2025-10-20T23:02:37.026Z","2025-11-19T23:02:37.026Z",25826,395448,"cmhsbjoa503ximaft6trohbry","Crusher",true,"2018-10-31T17:00:00.000Z",,,"2025-11-09T23:02:37.286Z","2025-11-09T23:02:37.286Z"
"cmhsbjox304o8maft84frhhce","HD-0148","UD Trucks Quester CWE280-148","UD Trucks","Quester CWE280",2024,29,440,"DUMPING","2025-10-08T23:02:37.026Z","2025-11-07T23:02:37.026Z",4397,71177,"cmhsbjoa603xkmafttwqftrqi","Workshop",true,"2024-02-12T17:00:00.000Z",,,"2025-11-09T23:02:37.287Z","2025-11-09T23:02:37.287Z"
"cmhsbjox504oamaftich9xjjj","HD-0149","UD Trucks Quon GWE370-149","UD Trucks","Quon GWE370",2016,36,265,"HAULING","2025-09-28T23:02:37.026Z","2025-10-28T23:02:37.026Z",31823,484234,"cmhsbjoa803xmmaft10btec0s","PIT-01",true,"2016-08-27T17:00:00.000Z",,,"2025-11-09T23:02:37.289Z","2025-11-09T23:02:37.289Z"
"cmhsbjox604ocmaftx2r8wir5","HD-0150","UD Trucks Quester CWE280-150","UD Trucks","Quester CWE280",2015,39,399,"REFUELING","2025-10-17T23:02:37.026Z","2025-11-16T23:02:37.026Z",35031,532309,"cmhsbjoaa03xomaftvsc1gd6d","Workshop",true,"2015-11-02T17:00:00.000Z",,,"2025-11-09T23:02:37.291Z","2025-11-09T23:02:37.291Z"
"cmhsbjox804oemaft1n14n9co","HD-0151","UD Trucks Quon GWE370-151","UD Trucks","Quon GWE370",2024,25,364,"IDLE","2025-09-29T23:02:37.026Z","2025-10-29T23:02:37.026Z",5319,87590,"cmhsbjoac03xqmaftaokmmfib","PIT-01",true,"2024-03-16T17:00:00.000Z",,,"2025-11-09T23:02:37.292Z","2025-11-09T23:02:37.292Z"
"cmhsbjoxa04ogmaft0a14eng8","HD-0152","Mercedes-Benz Axor 3340-152","Mercedes-Benz","Axor 3340",2017,37,256,"DUMPING","2025-11-04T23:02:37.026Z","2025-12-04T23:02:37.026Z",28421,428919,"cmhsbjoad03xsmaftu4bxo0ps","PIT-01",true,"2017-04-01T17:00:00.000Z",,"Fleet B","2025-11-09T23:02:37.294Z","2025-11-09T23:02:37.294Z"
"cmhsbjoxb04oimaftmn15gwmh","HD-0153","Volvo FH540-153","Volvo","FH540",2022,29,381,"STANDBY","2025-10-23T23:02:37.026Z","2025-11-22T23:02:37.026Z",12009,186583,,"Stockpile-01",true,"2022-11-21T17:00:00.000Z",,,"2025-11-09T23:02:37.295Z","2025-11-09T23:02:37.295Z"
"cmhsbjoxd04okmaftfj73vdit","HD-0154","Mercedes-Benz Axor 3340-154","Mercedes-Benz","Axor 3340",2018,24,280,"MAINTENANCE","2025-11-04T23:02:37.026Z","2025-12-04T23:02:37.026Z",26216,402163,,"PIT-01",true,"2018-02-24T17:00:00.000Z",,,"2025-11-09T23:02:37.297Z","2025-11-09T23:02:37.297Z"
"cmhsbjoxf04ommaftfralcttk","HD-0155","Mitsubishi Fuso FJ2528R-155","Mitsubishi Fuso","FJ2528R",2019,33,358,"MAINTENANCE","2025-09-29T23:02:37.026Z","2025-10-29T23:02:37.026Z",21873,328282,,"Pool",true,"2019-10-07T17:00:00.000Z",,,"2025-11-09T23:02:37.299Z","2025-11-09T23:02:37.299Z"
"cmhsbjoxh04oomaft7vbybmbu","HD-0156","Mitsubishi Fuso FJ2528R-156","Mitsubishi Fuso","FJ2528R",2019,22,338,"STANDBY","2025-10-11T23:02:37.026Z","2025-11-10T23:02:37.026Z",21668,326110,,"En-route",true,"2019-05-13T17:00:00.000Z",,,"2025-11-09T23:02:37.301Z","2025-11-09T23:02:37.301Z"
"cmhsbjoxj04oqmaftglbkb6gv","HD-0157","Mercedes-Benz Arocs 4143-157","Mercedes-Benz","Arocs 4143",2024,30,410,"STANDBY","2025-11-03T23:02:37.026Z","2025-12-03T23:02:37.026Z",4037,62739,,"Pool",true,"2024-05-03T17:00:00.000Z",,"Fleet B","2025-11-09T23:02:37.303Z","2025-11-09T23:02:37.303Z"
"cmhsbjoxk04osmaftlxfh3f1w","HD-0158","Volvo FH540-158","Volvo","FH540",2016,36,296,"HAULING","2025-10-29T23:02:37.026Z","2025-11-28T23:02:37.026Z",32082,489463,"cmhsbjoan03y4maftja2m2ll0","Pool",true,"2016-08-04T17:00:00.000Z",,,"2025-11-09T23:02:37.305Z","2025-11-09T23:02:37.305Z"
"cmhsbjoxm04oumaftes32wir3","HD-0159","Hino Profia FM320-159","Hino","Profia FM320",2020,24,263,"LOADING","2025-10-04T23:02:37.026Z","2025-11-03T23:02:37.026Z",18513,286342,"cmhsbjoao03y6maftht8930pj","ROM-01",true,"2020-06-16T17:00:00.000Z",,"Fleet B","2025-11-09T23:02:37.306Z","2025-11-09T23:02:37.306Z"
"cmhsbjoxo04owmaftlabdilt4","HD-0160","UD Trucks Quester CWE280-160","UD Trucks","Quester CWE280",2024,36,259,"IDLE","2025-10-11T23:02:37.026Z","2025-11-10T23:02:37.026Z",3510,61319,,"Stockpile-01",true,"2024-04-07T17:00:00.000Z",,,"2025-11-09T23:02:37.308Z","2025-11-09T23:02:37.308Z"
"cmhsbjoxp04oymaft0jvw7a9c","HD-0161","UD Trucks Quester CWE280-161","UD Trucks","Quester CWE280",2023,20,429,"IDLE","2025-11-03T23:02:37.026Z","2025-12-03T23:02:37.026Z",7384,112007,"cmhsbjoas03yamaft5f7r2xja","Pool",true,"2023-05-02T17:00:00.000Z",,,"2025-11-09T23:02:37.309Z","2025-11-09T23:02:37.309Z"
"cmhsbjoxr04p0maftxbndgv10","HD-0162","Scania G440-162","Scania","G440",2015,23,361,"IN_QUEUE","2025-09-29T23:02:37.026Z","2025-10-29T23:02:37.026Z",36841,561724,"cmhsbjoau03ycmaftf9o5j8b3","Workshop",true,"2015-03-22T17:00:00.000Z",,,"2025-11-09T23:02:37.311Z","2025-11-09T23:02:37.311Z"
"cmhsbjoxs04p2maft5l665eyq","HD-0163","Mitsubishi Fuso FM517HS-163","Mitsubishi Fuso","FM517HS",2023,26,449,"IN_QUEUE","2025-11-04T23:02:37.026Z","2025-12-04T23:02:37.026Z",8385,134414,"cmhsbjoaw03yemafts2vvdzjv","Workshop",true,"2023-12-23T17:00:00.000Z",,,"2025-11-09T23:02:37.313Z","2025-11-09T23:02:37.313Z"
"cmhsbjoxu04p4mafty1sdfsxa","HD-0164","Volvo FH540-164","Volvo","FH540",2019,32,400,"LOADING","2025-10-05T23:02:37.026Z","2025-11-04T23:02:37.026Z",22711,342238,"cmhsbjoax03ygmaft3d448s1w","En-route",true,"2019-08-05T17:00:00.000Z",,,"2025-11-09T23:02:37.314Z","2025-11-09T23:02:37.314Z"
"cmhsbjoxx04p6maftlq9yeqwc","HD-0165","Scania P410-165","Scania","P410",2022,21,344,"DUMPING","2025-10-03T23:02:37.026Z","2025-11-02T23:02:37.026Z",10698,161043,"cmhsbjoaz03yimaft1c0us19l","Workshop",false,"2022-10-08T17:00:00.000Z",,,"2025-11-09T23:02:37.317Z","2025-11-09T23:02:37.317Z"
"cmhsbjoxz04p8maftmv0w587w","HD-0166","Hino FM285JM-166","Hino","FM285JM",2018,30,342,"DUMPING","2025-09-27T23:02:37.026Z","2025-10-27T23:02:37.026Z",26472,404473,"cmhsbjob103ykmaftewubtt16","PIT-02",true,"2018-02-23T17:00:00.000Z",,,"2025-11-09T23:02:37.319Z","2025-11-09T23:02:37.319Z"
"cmhsbjoy104pamaft6sam8yln","HD-0167","Volvo FM440-167","Volvo","FM440",2016,35,347,"MAINTENANCE","2025-11-01T23:02:37.026Z","2025-12-01T23:02:37.026Z",33417,506683,,"Crusher",true,"2016-08-09T17:00:00.000Z",,,"2025-11-09T23:02:37.321Z","2025-11-09T23:02:37.321Z"
"cmhsbjoy204pcmaftu5pvihbt","HD-0168","UD Trucks Quester CWE280-168","UD Trucks","Quester CWE280",2022,21,375,"MAINTENANCE","2025-09-28T23:02:37.026Z","2025-10-28T23:02:37.026Z",10645,169637,,"ROM-01",true,"2022-01-24T17:00:00.000Z",,,"2025-11-09T23:02:37.322Z","2025-11-09T23:02:37.322Z"
"cmhsbjoy404pemaftl8iav35s","HD-0169","Volvo FMX500-169","Volvo","FMX500",2017,35,400,"LOADING","2025-09-29T23:02:37.026Z","2025-10-29T23:02:37.026Z",28124,430419,"cmhsbjob603yqmaftnr4onaid","Stockpile-01",true,"2017-02-11T17:00:00.000Z",,"Fleet B","2025-11-09T23:02:37.324Z","2025-11-09T23:02:37.324Z"
"cmhsbjoy504pgmaft9bxzm83u","HD-0170","UD Trucks Quester CWE280-170","UD Trucks","Quester CWE280",2024,25,261,"IDLE","2025-10-21T23:02:37.026Z","2025-11-20T23:02:37.026Z",5351,83893,"cmhsbjob803ysmaft24il0vey","ROM-01",true,"2024-11-17T17:00:00.000Z",,"Fleet B","2025-11-09T23:02:37.326Z","2025-11-09T23:02:37.326Z"
"cmhsbjoy704pimaftsuqcko4j","HD-0171","Hino FM285JM-171","Hino","FM285JM",2017,23,443,"DUMPING","2025-10-13T23:02:37.026Z","2025-11-12T23:02:37.026Z",28411,426876,"cmhsbjoba03yumaftxvth8e08","PIT-02",true,"2017-12-08T17:00:00.000Z",,,"2025-11-09T23:02:37.327Z","2025-11-09T23:02:37.327Z"
"cmhsbjoy904pkmaftb5eq5kwh","HD-0172","Scania G440-172","Scania","G440",2019,22,343,"DUMPING","2025-10-18T23:02:37.026Z","2025-11-17T23:02:37.026Z",22873,347880,"cmhsbjobc03ywmaftjrqbgmbz","Stockpile-01",true,"2019-06-17T17:00:00.000Z",,,"2025-11-09T23:02:37.329Z","2025-11-09T23:02:37.329Z"
"cmhsbjoya04pmmaftkryuwgms","HD-0173","Mitsubishi Fuso FJ2528R-173","Mitsubishi Fuso","FJ2528R",2015,21,366,"REFUELING","2025-10-28T23:02:37.026Z","2025-11-27T23:02:37.026Z",35110,531809,,"Crusher",true,"2015-02-13T17:00:00.000Z",,,"2025-11-09T23:02:37.330Z","2025-11-09T23:02:37.330Z"
"cmhsbjoyc04pomaftr7v5of8p","HD-0174","UD Trucks Quester CWE280-174","UD Trucks","Quester CWE280",2022,28,435,"HAULING","2025-10-31T23:02:37.026Z","2025-11-30T23:02:37.026Z",12299,192856,,"Workshop",true,"2022-10-21T17:00:00.000Z",,,"2025-11-09T23:02:37.333Z","2025-11-09T23:02:37.333Z"
"cmhsbjoye04pqmaftrcvrc87m","HD-0175","Mitsubishi Fuso FV517RL-175","Mitsubishi Fuso","FV517RL",2015,34,282,"DUMPING","2025-09-30T23:02:37.026Z","2025-10-30T23:02:37.026Z",35982,544784,"cmhsbjobg03z2maftj5hltf2l","PIT-03",true,"2015-02-12T17:00:00.000Z",,"Fleet B","2025-11-09T23:02:37.335Z","2025-11-09T23:02:37.335Z"
"cmhsbjoyg04psmaft6wvwpofs","HD-0176","Volvo FM440-176","Volvo","FM440",2022,30,356,"LOADING","2025-11-07T23:02:37.026Z","2025-12-07T23:02:37.026Z",10510,160261,"cmhsbjobi03z4maft68q0omx7","Crusher",true,"2022-09-19T17:00:00.000Z",,"Fleet B","2025-11-09T23:02:37.336Z","2025-11-09T23:02:37.336Z"
"cmhsbjoyh04pumaftqkoz4ysv","HD-0177","Hino Profia FM320-177","Hino","Profia FM320",2018,30,264,"DUMPING","2025-10-17T23:02:37.026Z","2025-11-16T23:02:37.026Z",24631,371738,"cmhsbjobk03z6maftnec7fpt1","ROM-01",true,"2018-07-12T17:00:00.000Z",,"Fleet B","2025-11-09T23:02:37.338Z","2025-11-09T23:02:37.338Z"
"cmhsbjoyj04pwmafth3frhce8","HD-0178","UD Trucks Quon GWE370-178","UD Trucks","Quon GWE370",2017,30,445,"REFUELING","2025-10-03T23:02:37.026Z","2025-11-02T23:02:37.026Z",29929,453118,,"ROM-02",true,"2017-03-07T17:00:00.000Z",,,"2025-11-09T23:02:37.339Z","2025-11-09T23:02:37.339Z"
"cmhsbjoyl04pymafttqhu9pom","HD-0179","Hino Ranger FM285JD-179","Hino","Ranger FM285JD",2022,36,268,"STANDBY","2025-10-07T23:02:37.026Z","2025-11-06T23:02:37.026Z",12322,188607,,"PIT-02",true,"2022-11-19T17:00:00.000Z",,,"2025-11-09T23:02:37.341Z","2025-11-09T23:02:37.341Z"
"cmhsbjoym04q0maftpnv97nmf","HD-0180","Scania R500-180","Scania","R500",2023,36,292,"IN_QUEUE","2025-10-30T23:02:37.026Z","2025-11-29T23:02:37.026Z",7453,119227,"cmhsbjobp03zcmaft0re995k1","Stockpile-01",true,"2023-06-17T17:00:00.000Z",,,"2025-11-09T23:02:37.343Z","2025-11-09T23:02:37.343Z"
"cmhsbjoyo04q2maft6c4cqc4n","HD-0181","Volvo FMX500-181","Volvo","FMX500",2024,30,268,"MAINTENANCE","2025-10-22T23:02:37.026Z","2025-11-21T23:02:37.026Z",5462,89028,,"Stockpile-01",true,"2024-06-14T17:00:00.000Z",,,"2025-11-09T23:02:37.344Z","2025-11-09T23:02:37.344Z"
"cmhsbjoyp04q4maftkr5p56z9","HD-0182","Mitsubishi Fuso FJ2528R-182","Mitsubishi Fuso","FJ2528R",2024,30,327,"REFUELING","2025-10-21T23:02:37.026Z","2025-11-20T23:02:37.026Z",5252,83395,,"Workshop",true,"2024-12-22T17:00:00.000Z",,,"2025-11-09T23:02:37.346Z","2025-11-09T23:02:37.346Z"
"cmhsbjoyr04q6maft6k82yazu","HD-0183","Hino Profia FM320-183","Hino","Profia FM320",2020,33,439,"IDLE","2025-10-21T23:02:37.026Z","2025-11-20T23:02:37.026Z",17508,271692,"cmhsbjobu03zimafttknijj3d","PIT-03",true,"2020-07-25T17:00:00.000Z",,"Fleet B","2025-11-09T23:02:37.347Z","2025-11-09T23:02:37.347Z"
"cmhsbjoyu04q8maftnqaiejbn","HD-0184","Hino FM285JM-184","Hino","FM285JM",2019,24,334,"REFUELING","2025-10-29T23:02:37.026Z","2025-11-28T23:02:37.026Z",21385,325601,"cmhsbjobw03zkmaft4tsc3147","En-route",true,"2019-01-07T17:00:00.000Z",,,"2025-11-09T23:02:37.350Z","2025-11-09T23:02:37.350Z"
"cmhsbjoyw04qamaftxaz9qt8h","HD-0185","Hino FM285JM-185","Hino","FM285JM",2017,33,272,"HAULING","2025-11-05T23:02:37.026Z","2025-12-05T23:02:37.026Z",29673,453689,,"PIT-02",true,"2017-04-12T17:00:00.000Z",,,"2025-11-09T23:02:37.352Z","2025-11-09T23:02:37.352Z"
"cmhsbjoyx04qcmafttefw2hfx","HD-0186","Mitsubishi Fuso FM517HS-186","Mitsubishi Fuso","FM517HS",2020,29,279,"MAINTENANCE","2025-10-27T23:02:37.026Z","2025-11-26T23:02:37.026Z",18202,275172,,"ROM-02",true,"2020-05-06T17:00:00.000Z",,,"2025-11-09T23:02:37.354Z","2025-11-09T23:02:37.354Z"
"cmhsbjoyz04qemaft6cvab62j","HD-0187","UD Trucks Quester CWE280-187","UD Trucks","Quester CWE280",2019,35,258,"IN_QUEUE","2025-09-27T23:02:37.026Z","2025-10-27T23:02:37.026Z",21975,333532,,"Pool",true,"2019-09-06T17:00:00.000Z",,,"2025-11-09T23:02:37.355Z","2025-11-09T23:02:37.355Z"
"cmhsbjoz004qgmaftuv2hv9t6","HD-0188","Hino Ranger FM285JD-188","Hino","Ranger FM285JD",2021,23,363,"HAULING","2025-10-24T23:02:37.026Z","2025-11-23T23:02:37.026Z",14240,221796,"cmhsbjoc203zsmaftopklrwb4","Stockpile-01",true,"2021-06-03T17:00:00.000Z",,,"2025-11-09T23:02:37.357Z","2025-11-09T23:02:37.357Z"
"cmhsbjoz204qimaftmqnpz016","HD-0189","Scania R500-189","Scania","R500",2018,22,389,"LOADING","2025-10-27T23:02:37.026Z","2025-11-26T23:02:37.026Z",24545,372086,"cmhsbjoc403zumaftqoz7ilc2","Workshop",true,"2018-01-14T17:00:00.000Z",,"Fleet B","2025-11-09T23:02:37.358Z","2025-11-09T23:02:37.358Z"
"cmhsbjoz404qkmaftlyprnnb2","HD-0190","Volvo FH540-190","Volvo","FH540",2019,20,348,"HAULING","2025-10-21T23:02:37.026Z","2025-11-20T23:02:37.026Z",21582,327346,"cmhsbjoc603zwmaft0n80hewn","Stockpile-01",true,"2019-11-16T17:00:00.000Z",,,"2025-11-09T23:02:37.360Z","2025-11-09T23:02:37.360Z"
"cmhsbjoz504qmmaft0y1yx8bh","HD-0191","UD Trucks Quester CGE420-191","UD Trucks","Quester CGE420",2017,21,293,"LOADING","2025-11-03T23:02:37.026Z","2025-12-03T23:02:37.026Z",29936,454097,"cmhsbjoc803zymaft3nhzw5e0","ROM-01",true,"2017-08-10T17:00:00.000Z",,"Fleet B","2025-11-09T23:02:37.362Z","2025-11-09T23:02:37.362Z"
"cmhsbjoz704qomafthz2kym2w","HD-0192","Scania G440-192","Scania","G440",2016,31,300,"STANDBY","2025-10-19T23:02:37.026Z","2025-11-18T23:02:37.026Z",32437,495744,,"En-route",true,"2016-01-06T17:00:00.000Z",,"Fleet B","2025-11-09T23:02:37.363Z","2025-11-09T23:02:37.363Z"
"cmhsbjoz904qqmaft218zalld","HD-0193","Mercedes-Benz Arocs 4143-193","Mercedes-Benz","Arocs 4143",2015,20,409,"DUMPING","2025-10-18T23:02:37.026Z","2025-11-17T23:02:37.026Z",36529,553738,"cmhsbjocb0402maftyfuzvsl6","ROM-02",true,"2015-02-13T17:00:00.000Z",,,"2025-11-09T23:02:37.365Z","2025-11-09T23:02:37.365Z"
"cmhsbjozb04qsmaft067ha7wn","HD-0194","Mitsubishi Fuso FV517RL-194","Mitsubishi Fuso","FV517RL",2023,22,365,"MAINTENANCE","2025-10-14T23:02:37.026Z","2025-11-13T23:02:37.026Z",7474,115586,,"En-route",true,"2023-05-20T17:00:00.000Z",,"Fleet B","2025-11-09T23:02:37.368Z","2025-11-09T23:02:37.368Z"
"cmhsbjozd04qumaftfb8pdzqw","HD-0195","Hino FM285JM-195","Hino","FM285JM",2018,26,347,"MAINTENANCE","2025-11-07T23:02:37.026Z","2025-12-07T23:02:37.026Z",25863,396298,,"ROM-01",true,"2018-01-15T17:00:00.000Z",,"Fleet B","2025-11-09T23:02:37.369Z","2025-11-09T23:02:37.369Z"
"cmhsbjozf04qwmaft1tny3syf","HD-0196","Mitsubishi Fuso FJ2528R-196","Mitsubishi Fuso","FJ2528R",2024,32,344,"IDLE","2025-10-13T23:02:37.026Z","2025-11-12T23:02:37.026Z",4577,72643,"cmhsbjocf0408maft141yobmw","PIT-02",true,"2024-03-07T17:00:00.000Z",,,"2025-11-09T23:02:37.372Z","2025-11-09T23:02:37.372Z"
"cmhsbjozr04qymaft0vq26ihf","HD-0197","UD Trucks Quester CWE280-197","UD Trucks","Quester CWE280",2024,24,437,"DUMPING","2025-10-05T23:02:37.026Z","2025-11-04T23:02:37.026Z",5467,87244,"cmhsbjoch040amaftrykl9xr9","ROM-02",true,"2024-04-17T17:00:00.000Z",,"Fleet B","2025-11-09T23:02:37.383Z","2025-11-09T23:02:37.383Z"
"cmhsbjozu04r0maftl8fenhvd","HD-0198","Scania P410-198","Scania","P410",2022,37,271,"DUMPING","2025-10-09T23:02:37.026Z","2025-11-08T23:02:37.026Z",11550,178964,,"PIT-02",true,"2022-09-08T17:00:00.000Z",,"Fleet B","2025-11-09T23:02:37.387Z","2025-11-09T23:02:37.387Z"
"cmhsbjozx04r2maftdzdcgkxi","HD-0199","Volvo FM440-199","Volvo","FM440",2019,20,394,"DUMPING","2025-10-31T23:02:37.026Z","2025-11-30T23:02:37.026Z",21745,333882,"cmhsbjock040emaftozrc54lf","ROM-02",true,"2019-05-16T17:00:00.000Z",,"Fleet B","2025-11-09T23:02:37.390Z","2025-11-09T23:02:37.390Z"
"cmhsbjp0004r4maft7gyet1vj","HD-0200","Volvo FMX500-200","Volvo","FMX500",2018,31,273,"DUMPING","2025-10-25T23:02:37.026Z","2025-11-24T23:02:37.026Z",25171,379272,"cmhsbjocm040gmaftkb6arryn","Stockpile-01",true,"2018-08-07T17:00:00.000Z",,,"2025-11-09T23:02:37.392Z","2025-11-09T23:02:37.392Z"
"cmhsbjp0304r6maftmg57h24m","HD-0201","Hino Ranger FM285JD-201","Hino","Ranger FM285JD",2022,35,365,"IN_QUEUE","2025-10-11T23:02:37.026Z","2025-11-10T23:02:37.026Z",10945,173806,"cmhsbjoco040imaftx6vmg9uj","Crusher",true,"2022-10-21T17:00:00.000Z",,,"2025-11-09T23:02:37.395Z","2025-11-09T23:02:37.395Z"
"cmhsbjp0904r8maft1h17kwae","HD-0202","Mercedes-Benz Axor 3340-202","Mercedes-Benz","Axor 3340",2022,37,394,"REFUELING","2025-11-07T23:02:37.026Z","2025-12-07T23:02:37.026Z",11780,181557,"cmhsbjocp040kmaftaobhf2mg","PIT-03",true,"2022-05-12T17:00:00.000Z",,"Fleet C","2025-11-09T23:02:37.401Z","2025-11-09T23:02:37.401Z"
"cmhsbjp0c04ramaft3i0a5u1u","HD-0203","UD Trucks Quon GWE370-203","UD Trucks","Quon GWE370",2023,22,263,"IDLE","2025-10-03T23:02:37.026Z","2025-11-02T23:02:37.026Z",7175,114210,"cmhsbjocr040mmaftzqtejep4","ROM-02",false,"2023-11-25T17:00:00.000Z",,,"2025-11-09T23:02:37.404Z","2025-11-09T23:02:37.404Z"
"cmhsbjp0e04rcmaftv4tzdlui","HD-0204","Hino FM260JD-204","Hino","FM260JD",2015,26,391,"HAULING","2025-11-06T23:02:37.026Z","2025-12-06T23:02:37.026Z",35867,538088,,"PIT-03",true,"2015-01-16T17:00:00.000Z",,,"2025-11-09T23:02:37.406Z","2025-11-09T23:02:37.406Z"
"cmhsbjp0h04remaft8fjukahd","HD-0205","Mercedes-Benz Axor 3340-205","Mercedes-Benz","Axor 3340",2019,36,281,"IN_QUEUE","2025-11-02T23:02:37.026Z","2025-12-02T23:02:37.026Z",22020,332707,,"En-route",true,"2019-03-26T17:00:00.000Z",,,"2025-11-09T23:02:37.409Z","2025-11-09T23:02:37.409Z"
"cmhsbjp0j04rgmafthn7vev6i","HD-0206","Mercedes-Benz Axor 3340-206","Mercedes-Benz","Axor 3340",2023,35,259,"MAINTENANCE","2025-11-01T23:02:37.026Z","2025-12-01T23:02:37.026Z",8605,136790,,"PIT-02",true,"2023-05-19T17:00:00.000Z",,,"2025-11-09T23:02:37.411Z","2025-11-09T23:02:37.411Z"
"cmhsbjp0m04rimaftyiowcrm1","HD-0207","Scania G440-207","Scania","G440",2021,30,356,"STANDBY","2025-10-08T23:02:37.026Z","2025-11-07T23:02:37.026Z",14301,222089,,"PIT-01",true,"2021-05-26T17:00:00.000Z",,"Fleet C","2025-11-09T23:02:37.414Z","2025-11-09T23:02:37.414Z"
"cmhsbjp0q04rkmaftitttdag4","HD-0208","Scania G440-208","Scania","G440",2019,21,342,"MAINTENANCE","2025-10-22T23:02:37.026Z","2025-11-21T23:02:37.026Z",22949,350628,,"Stockpile-01",true,"2019-11-12T17:00:00.000Z",,,"2025-11-09T23:02:37.418Z","2025-11-09T23:02:37.418Z"
"cmhsbjp0u04rmmafttwsppblv","HD-0209","UD Trucks Quester CGE420-209","UD Trucks","Quester CGE420",2015,32,401,"STANDBY","2025-10-02T23:02:37.026Z","2025-11-01T23:02:37.026Z",35749,541328,,"ROM-01",true,"2015-08-07T17:00:00.000Z",,,"2025-11-09T23:02:37.422Z","2025-11-09T23:02:37.422Z"
"cmhsbjp0y04romaftggd7fbyb","HD-0210","UD Trucks Quon GWE370-210","UD Trucks","Quon GWE370",2024,27,427,"IDLE","2025-10-24T23:02:37.026Z","2025-11-23T23:02:37.026Z",4369,69527,"cmhsbjod30410maftozf1qd2j","En-route",true,"2024-11-05T17:00:00.000Z",,,"2025-11-09T23:02:37.426Z","2025-11-09T23:02:37.426Z"
"cmhsbjp1104rqmaft2q3du60m","HD-0211","Volvo FMX500-211","Volvo","FMX500",2022,31,279,"MAINTENANCE","2025-10-19T23:02:37.026Z","2025-11-18T23:02:37.026Z",12400,191876,,"Workshop",false,"2022-12-23T17:00:00.000Z",,"Fleet C","2025-11-09T23:02:37.429Z","2025-11-09T23:02:37.429Z"
"cmhsbjp1704rsmafth4y2nk0q","HD-0212","Mercedes-Benz Axor 3340-212","Mercedes-Benz","Axor 3340",2019,30,399,"IDLE","2025-10-31T23:02:37.026Z","2025-11-30T23:02:37.026Z",21382,327817,"cmhsbjod60414maftpe9qgkbw","Crusher",true,"2019-07-26T17:00:00.000Z",,,"2025-11-09T23:02:37.436Z","2025-11-09T23:02:37.436Z"
"cmhsbjp1a04rumaft1hxmic4e","HD-0213","UD Trucks Quester CGE420-213","UD Trucks","Quester CGE420",2023,33,350,"HAULING","2025-09-28T23:02:37.026Z","2025-10-28T23:02:37.026Z",8821,139535,"cmhsbjod80416mafta12neo41","En-route",true,"2023-06-27T17:00:00.000Z",,"Fleet C","2025-11-09T23:02:37.439Z","2025-11-09T23:02:37.439Z"
"cmhsbjp1d04rwmaft59dthf6l","HD-0214","UD Trucks Quester CWE280-214","UD Trucks","Quester CWE280",2024,21,421,"DUMPING","2025-10-29T23:02:37.026Z","2025-11-28T23:02:37.026Z",3783,64051,,"Workshop",true,"2024-09-18T17:00:00.000Z",,,"2025-11-09T23:02:37.441Z","2025-11-09T23:02:37.441Z"
"cmhsbjp1g04rymaftnasc5v14","HD-0215","Hino FM260JD-215","Hino","FM260JD",2022,30,374,"REFUELING","2025-10-25T23:02:37.026Z","2025-11-24T23:02:37.026Z",10894,167858,"cmhsbjoda041amafty0d6cs06","PIT-03",true,"2022-07-11T17:00:00.000Z",,"Fleet C","2025-11-09T23:02:37.444Z","2025-11-09T23:02:37.444Z"
"cmhsbjp1j04s0maftf63un2x5","HD-0216","UD Trucks Quester CGE420-216","UD Trucks","Quester CGE420",2024,34,281,"IDLE","2025-09-27T23:02:37.026Z","2025-10-27T23:02:37.026Z",3533,59764,"cmhsbjodc041cmaftwlum6vwv","Workshop",true,"2024-02-07T17:00:00.000Z",,,"2025-11-09T23:02:37.447Z","2025-11-09T23:02:37.447Z"
"cmhsbjp1m04s2maft66qwiy6q","HD-0217","Scania P410-217","Scania","P410",2022,35,311,"DUMPING","2025-10-22T23:02:37.026Z","2025-11-21T23:02:37.026Z",11685,179847,"cmhsbjode041emafteeu1q8u9","Stockpile-01",true,"2022-01-17T17:00:00.000Z",,,"2025-11-09T23:02:37.450Z","2025-11-09T23:02:37.450Z"
