"id","code","name","brand","model","yearManufacture","bucketCapacity","status","lastMaintenance","nextMaintenance","totalHours","currentLocation","isActive","purchaseDate","retirementDate","remarks","createdAt","updatedAt"
"cmhsbjpu405hpmaftee8vqn6l","EXC-0157","Liebherr R9400-157","Liebherr","R9400",2018,10.01311744794885,"BREAKDOWN","2025-09-11T23:02:38.192Z","2025-11-10T23:02:38.192Z",28445,"Stockpile-01",true,"2018-04-12T17:00:00.000Z",,"Production unit B","2025-11-09T23:02:38.476Z","2025-11-09T23:02:38.476Z"
"cmhsbjpu505hqmaftf97mz66k","EXC-0158","Caterpillar 6030-158","Caterpillar","6030",2016,12.33554080583981,"STANDBY","2025-10-12T23:02:38.192Z","2025-12-11T23:02:38.192Z",37626,"PIT-04",true,"2016-08-19T17:00:00.000Z",,"Production unit B","2025-11-09T23:02:38.478Z","2025-11-09T23:02:38.478Z"
"cmhsbjpu705hrmaftmca8uywx","EXC-0159","Kobelco SK380-10-159","Kobelco","SK380-10",2024,12.32829459292974,"IDLE","2025-10-13T23:02:38.192Z","2025-12-12T23:02:38.192Z",5990,"PIT-04",true,"2024-10-03T17:00:00.000Z",,"Production unit B","2025-11-09T23:02:38.479Z","2025-11-09T23:02:38.479Z"
"cmhsbjpu805hsmafta5asbtda","EXC-0160","Caterpillar 390F-160","Caterpillar","390F",2020,8.096423193026636,"BREAKDOWN","2025-10-24T23:02:38.192Z","2025-12-23T23:02:38.192Z",20048,"Workshop",true,"2020-06-05T17:00:00.000Z",,,"2025-11-09T23:02:38.481Z","2025-11-09T23:02:38.481Z"
"cmhsbjpub05htmaftyzad18rp","EXC-0161","Komatsu PC2000-8-161","Komatsu","PC2000-8",2021,9.143066549845406,"STANDBY","2025-10-06T23:02:38.192Z","2025-12-05T23:02:38.192Z",17690,"PIT-02",true,"2021-12-11T17:00:00.000Z",,,"2025-11-09T23:02:38.483Z","2025-11-09T23:02:38.483Z"
"cmhsbjpud05humaft9u163vt9","EXC-0162","Kobelco SK380-10-162","Kobelco","SK380-10",2016,11.67330426285178,"BREAKDOWN","2025-11-02T23:02:38.192Z","2026-01-01T23:02:38.192Z",36957,"Workshop",true,"2016-09-08T17:00:00.000Z",,,"2025-11-09T23:02:38.485Z","2025-11-09T23:02:38.485Z"
"cmhsbjpuf05hvmaftk5z1zcec","EXC-0163","Hitachi EX2600-6-163","Hitachi","EX2600-6",2022,10.17545591476176,"STANDBY","2025-10-26T23:02:38.192Z","2025-12-25T23:02:38.192Z",12382,"ROM-01",true,"2022-09-01T17:00:00.000Z",,"Production unit B","2025-11-09T23:02:38.487Z","2025-11-09T23:02:38.487Z"
"cmhsbjpug05hwmaftr1f5bdlc","EXC-0164","Liebherr R9800-164","Liebherr","R9800",2024,8.10952362051604,"BREAKDOWN","2025-09-22T23:02:38.192Z","2025-11-21T23:02:38.192Z",5890,"PIT-02",true,"2024-11-22T17:00:00.000Z",,,"2025-11-09T23:02:38.489Z","2025-11-09T23:02:38.489Z"
"cmhsbjpui05hxmaft17hsxsoz","EXC-0165","Komatsu PC800-8-165","Komatsu","PC800-8",2015,8.294316887856954,"BREAKDOWN","2025-09-19T23:02:38.192Z","2025-11-18T23:02:38.192Z",40200,"Workshop",true,"2015-04-18T17:00:00.000Z",,"Production unit B","2025-11-09T23:02:38.491Z","2025-11-09T23:02:38.491Z"
"cmhsbjpuk05hymaft3vkrxotv","EXC-0166","Komatsu PC800-8-166","Komatsu","PC800-8",2016,9.6690781512076,"ACTIVE","2025-10-22T23:02:38.192Z","2025-12-21T23:02:38.192Z",36872,"PIT-02",true,"2016-03-05T17:00:00.000Z",,"Production unit B","2025-11-09T23:02:38.492Z","2025-11-09T23:02:38.492Z"
"cmhsbjpum05hzmaftr6ssefcd","EXC-0167","Kobelco SK850-10-167","Kobelco","SK850-10",2021,9.309752945594482,"BREAKDOWN","2025-10-24T23:02:38.192Z","2025-12-23T23:02:38.192Z",17572,"PIT-02",true,"2021-12-21T17:00:00.000Z",,,"2025-11-09T23:02:38.494Z","2025-11-09T23:02:38.494Z"
"cmhsbjpun05i0maftf61frdg2","EXC-0168","Caterpillar 390F-168","Caterpillar","390F",2024,10.19743915348386,"MAINTENANCE","2025-10-01T23:02:38.192Z","2025-11-30T23:02:38.192Z",5922,"PIT-03",true,"2024-12-09T17:00:00.000Z",,,"2025-11-09T23:02:38.496Z","2025-11-09T23:02:38.496Z"
"cmhsbjpup05i1maftx3hef0sh","EXC-0169","Liebherr R984C-169","Liebherr","R984C",2017,12.19541640442324,"MAINTENANCE","2025-10-20T23:02:38.192Z","2025-12-19T23:02:38.192Z",32450,"PIT-02",true,"2017-10-03T17:00:00.000Z",,,"2025-11-09T23:02:38.498Z","2025-11-09T23:02:38.498Z"
"cmhsbjpus05i2maft41k42ur8","EXC-0170","Volvo EC480E-170","Volvo","EC480E",2019,10.27499508717538,"MAINTENANCE","2025-09-18T23:02:38.192Z","2025-11-17T23:02:38.192Z",25876,"ROM-02",true,"2019-07-04T17:00:00.000Z",,,"2025-11-09T23:02:38.500Z","2025-11-09T23:02:38.500Z"
"cmhsbjpuu05i3maftfyscvdzw","EXC-0171","Liebherr R9400-171","Liebherr","R9400",2021,8.123538606779915,"BREAKDOWN","2025-09-30T23:02:38.192Z","2025-11-29T23:02:38.192Z",17566,"ROM-01",true,"2021-11-11T17:00:00.000Z",,,"2025-11-09T23:02:38.502Z","2025-11-09T23:02:38.502Z"
"cmhsbjpuv05i4maftgm2taach","EXC-0172","Caterpillar 349E-172","Caterpillar","349E",2016,12.33749469609534,"STANDBY","2025-11-07T23:02:38.192Z","2026-01-06T23:02:38.192Z",36743,"PIT-02",true,"2016-04-17T17:00:00.000Z",,,"2025-11-09T23:02:38.504Z","2025-11-09T23:02:38.504Z"
"cmhsbjpux05i5maft0vjk8sz3","EXC-0173","Kobelco SK500-10-173","Kobelco","SK500-10",2024,10.71218060312895,"BREAKDOWN","2025-10-14T23:02:38.192Z","2025-12-13T23:02:38.192Z",4004,"PIT-02",true,"2024-07-09T17:00:00.000Z",,"Production unit B","2025-11-09T23:02:38.506Z","2025-11-09T23:02:38.506Z"
"cmhsbjpuz05i6maftiig1qs7o","EXC-0174","Komatsu PC800-8-174","Komatsu","PC800-8",2020,11.134867882066,"MAINTENANCE","2025-10-19T23:02:38.192Z","2025-12-18T23:02:38.192Z",20910,"ROM-01",true,"2020-10-26T17:00:00.000Z",,,"2025-11-09T23:02:38.508Z","2025-11-09T23:02:38.508Z"
"cmhsbjpv105i7maftnzhkt4ql","EXC-0175","Kobelco SK380-10-175","Kobelco","SK380-10",2020,8.35040154074039,"BREAKDOWN","2025-09-26T23:02:38.192Z","2025-11-25T23:02:38.192Z",21184,"ROM-01",true,"2020-03-06T17:00:00.000Z",,,"2025-11-09T23:02:38.509Z","2025-11-09T23:02:38.509Z"
"cmhsbjpv305i8maft8utdfdn5","EXC-0176","Volvo EC750E-176","Volvo","EC750E",2024,11.36505937237254,"ACTIVE","2025-09-25T23:02:38.192Z","2025-11-24T23:02:38.192Z",5311,"Stockpile-01",true,"2024-06-22T17:00:00.000Z",,"Production unit B","2025-11-09T23:02:38.511Z","2025-11-09T23:02:38.511Z"
"cmhsbjpv405i9maft7jnwcrjc","EXC-0177","Caterpillar 6030-177","Caterpillar","6030",2022,10.44056922065134,"IDLE","2025-10-27T23:02:38.192Z","2025-12-26T23:02:38.192Z",13908,"ROM-01",true,"2022-12-26T17:00:00.000Z",,,"2025-11-09T23:02:38.513Z","2025-11-09T23:02:38.513Z"
"cmhsbjpv705iamaft824iirjy","EXC-0178","Volvo EC950F-178","Volvo","EC950F",2019,10.71915914013829,"STANDBY","2025-10-24T23:02:38.192Z","2025-12-23T23:02:38.192Z",25588,"PIT-01",false,"2019-03-25T17:00:00.000Z",,,"2025-11-09T23:02:38.515Z","2025-11-09T23:02:38.515Z"
"cmhsbjpv905ibmaft1fdpi895","EXC-0179","Hitachi EX2600-6-179","Hitachi","EX2600-6",2017,8.744500276893191,"IDLE","2025-09-25T23:02:38.192Z","2025-11-24T23:02:38.192Z",33676,"Workshop",true,"2017-04-09T17:00:00.000Z",,,"2025-11-09T23:02:38.517Z","2025-11-09T23:02:38.517Z"
"cmhsbjpvb05icmafttm2gvl8e","EXC-0180","Komatsu PC2000-8-180","Komatsu","PC2000-8",2023,10.50762900545188,"ACTIVE","2025-09-20T23:02:38.192Z","2025-11-19T23:02:38.192Z",8114,"PIT-04",true,"2023-01-12T17:00:00.000Z",,,"2025-11-09T23:02:38.520Z","2025-11-09T23:02:38.520Z"
"cmhsbjpvd05idmafta39cso27","EXC-0181","Caterpillar 390F-181","Caterpillar","390F",2020,9.69513931043452,"ACTIVE","2025-11-01T23:02:38.192Z","2025-12-31T23:02:38.192Z",21276,"PIT-02",true,"2020-08-05T17:00:00.000Z",,"Production unit B","2025-11-09T23:02:38.522Z","2025-11-09T23:02:38.522Z"
"cmhsbjpvf05iemaftff3wzwo9","EXC-0182","Kobelco SK500-10-182","Kobelco","SK500-10",2020,11.55735077929698,"BREAKDOWN","2025-09-22T23:02:38.192Z","2025-11-21T23:02:38.192Z",20712,"PIT-02",true,"2020-10-16T17:00:00.000Z",,,"2025-11-09T23:02:38.523Z","2025-11-09T23:02:38.523Z"
"cmhsbjpvg05ifmaft758p3ncy","EXC-0183","Caterpillar 390F-183","Caterpillar","390F",2016,8.693838949125944,"ACTIVE","2025-10-02T23:02:38.192Z","2025-12-01T23:02:38.192Z",36181,"PIT-02",true,"2016-02-01T17:00:00.000Z",,,"2025-11-09T23:02:38.525Z","2025-11-09T23:02:38.525Z"
"cmhsbjpvi05igmaftg00xnw1o","EXC-0184","Liebherr R984C-184","Liebherr","R984C",2015,9.923535522035557,"BREAKDOWN","2025-10-12T23:02:38.192Z","2025-12-11T23:02:38.192Z",40124,"PIT-01",true,"2015-08-13T17:00:00.000Z",,,"2025-11-09T23:02:38.526Z","2025-11-09T23:02:38.526Z"
"cmhsbjpvk05ihmaftvvr2yi7c","EXC-0185","Volvo EC750E-185","Volvo","EC750E",2016,9.248765807724887,"STANDBY","2025-10-22T23:02:38.192Z","2025-12-21T23:02:38.192Z",36367,"PIT-03",true,"2016-01-13T17:00:00.000Z",,,"2025-11-09T23:02:38.528Z","2025-11-09T23:02:38.528Z"
"cmhsbjpvl05iimaftsrztw7dw","EXC-0186","Kobelco SK500-10-186","Kobelco","SK500-10",2021,9.130212518976988,"BREAKDOWN","2025-10-27T23:02:38.192Z","2025-12-26T23:02:38.192Z",17933,"Stockpile-01",true,"2021-12-15T17:00:00.000Z",,,"2025-11-09T23:02:38.530Z","2025-11-09T23:02:38.530Z"
"cmhsbjpvn05ijmaftcd7p9y6a","EXC-0187","Kobelco SK500-10-187","Kobelco","SK500-10",2018,8.462412172002608,"STANDBY","2025-10-11T23:02:38.192Z","2025-12-10T23:02:38.192Z",29087,"PIT-04",true,"2018-01-04T17:00:00.000Z",,,"2025-11-09T23:02:38.531Z","2025-11-09T23:02:38.531Z"
"cmhsbjpvp05ikmaftnt36uxf9","EXC-0188","Komatsu PC400-8-188","Komatsu","PC400-8",2020,11.95452784856256,"BREAKDOWN","2025-10-11T23:02:38.192Z","2025-12-10T23:02:38.192Z",20972,"Workshop",true,"2020-02-19T17:00:00.000Z",,,"2025-11-09T23:02:38.534Z","2025-11-09T23:02:38.534Z"
"cmhsbjpvr05ilmaftachkxjgr","EXC-0189","Komatsu PC1250-8-189","Komatsu","PC1250-8",2020,11.25190137663147,"STANDBY","2025-09-24T23:02:38.192Z","2025-11-23T23:02:38.192Z",20624,"PIT-03",true,"2020-10-23T17:00:00.000Z",,,"2025-11-09T23:02:38.536Z","2025-11-09T23:02:38.536Z"
"cmhsbjpvt05immaftxdvdg7hc","EXC-0190","Caterpillar 349E-190","Caterpillar","349E",2023,9.828444227684505,"BREAKDOWN","2025-10-10T23:02:38.192Z","2025-12-09T23:02:38.192Z",9491,"PIT-04",true,"2023-09-03T17:00:00.000Z",,,"2025-11-09T23:02:38.537Z","2025-11-09T23:02:38.537Z"
"cmhsbjpvv05inmaft0ztyk195","EXC-0191","Kobelco SK850-10-191","Kobelco","SK850-10",2023,8.55907151841723,"BREAKDOWN","2025-10-25T23:02:38.192Z","2025-12-24T23:02:38.192Z",8015,"Stockpile-01",true,"2023-02-17T17:00:00.000Z",,"Production unit B","2025-11-09T23:02:38.539Z","2025-11-09T23:02:38.539Z"
"cmhsbjpvx05iomaftxqy99dx1","EXC-0192","Hitachi EX3600-6-192","Hitachi","EX3600-6",2020,11.1681237333178,"MAINTENANCE","2025-10-19T23:02:38.192Z","2025-12-18T23:02:38.192Z",20759,"PIT-01",true,"2020-07-13T17:00:00.000Z",,,"2025-11-09T23:02:38.541Z","2025-11-09T23:02:38.541Z"
"cmhsbjpvz05ipmaft8gj4ns2s","EXC-0193","Volvo EC950F-193","Volvo","EC950F",2022,9.36347453843625,"BREAKDOWN","2025-10-19T23:02:38.192Z","2025-12-18T23:02:38.192Z",13422,"PIT-02",true,"2022-09-19T17:00:00.000Z",,,"2025-11-09T23:02:38.543Z","2025-11-09T23:02:38.543Z"
"cmhsbjpw105iqmafti2jir6g9","EXC-0194","Kobelco SK380-10-194","Kobelco","SK380-10",2020,10.34447308325117,"MAINTENANCE","2025-09-20T23:02:38.192Z","2025-11-19T23:02:38.192Z",21110,"Stockpile-01",true,"2020-06-06T17:00:00.000Z",,,"2025-11-09T23:02:38.545Z","2025-11-09T23:02:38.545Z"
"cmhsbjpw405irmaft4ualjikq","EXC-0195","Komatsu PC2000-8-195","Komatsu","PC2000-8",2024,9.178316771048767,"ACTIVE","2025-09-18T23:02:38.192Z","2025-11-17T23:02:38.192Z",5277,"Workshop",true,"2024-12-08T17:00:00.000Z",,,"2025-11-09T23:02:38.548Z","2025-11-09T23:02:38.548Z"
"cmhsbjpw605ismaftvsffujcq","EXC-0196","Hitachi EX1900-6-196","Hitachi","EX1900-6",2018,8.492187273344065,"IDLE","2025-10-31T23:02:38.192Z","2025-12-30T23:02:38.192Z",28086,"Stockpile-01",true,"2018-01-23T17:00:00.000Z",,,"2025-11-09T23:02:38.551Z","2025-11-09T23:02:38.551Z"
"cmhsbjpw905itmaftq2ingflq","EXC-0197","Caterpillar 374F-197","Caterpillar","374F",2020,9.753627477333069,"BREAKDOWN","2025-10-23T23:02:38.192Z","2025-12-22T23:02:38.192Z",21255,"ROM-01",true,"2020-02-26T17:00:00.000Z",,,"2025-11-09T23:02:38.553Z","2025-11-09T23:02:38.553Z"
"cmhsbjpwb05iumaftpvh8r6bw","EXC-0198","Hitachi EX1900-6-198","Hitachi","EX1900-6",2017,10.88906265078026,"IDLE","2025-10-20T23:02:38.192Z","2025-12-19T23:02:38.192Z",32156,"ROM-02",true,"2017-12-20T17:00:00.000Z",,,"2025-11-09T23:02:38.555Z","2025-11-09T23:02:38.555Z"
"cmhsbjpwd05ivmafts778g8jp","EXC-0199","Komatsu PC1250-8-199","Komatsu","PC1250-8",2015,9.352948695606006,"STANDBY","2025-11-02T23:02:38.192Z","2026-01-01T23:02:38.192Z",40284,"ROM-01",true,"2015-02-12T17:00:00.000Z",,,"2025-11-09T23:02:38.558Z","2025-11-09T23:02:38.558Z"
"cmhsbjpwf05iwmaftxjvh3vdu","EXC-0200","Komatsu PC1250-8-200","Komatsu","PC1250-8",2016,8.77350766983284,"MAINTENANCE","2025-11-09T23:02:38.192Z","2026-01-08T23:02:38.192Z",37267,"Stockpile-01",true,"2016-12-22T17:00:00.000Z",,,"2025-11-09T23:02:38.560Z","2025-11-09T23:02:38.560Z"
"cmhsbjpwh05ixmaftr0it7uv4","EXC-0201","Liebherr R984C-201","Liebherr","R984C",2022,9.715406869028769,"BREAKDOWN","2025-09-26T23:02:38.192Z","2025-11-25T23:02:38.192Z",13511,"PIT-02",true,"2022-03-04T17:00:00.000Z",,"Production unit C","2025-11-09T23:02:38.562Z","2025-11-09T23:02:38.562Z"
"cmhsbjpwj05iymafttgz0fq4w","EXC-0202","Hitachi EX2600-6-202","Hitachi","EX2600-6",2016,10.97661039162175,"ACTIVE","2025-10-13T23:02:38.192Z","2025-12-12T23:02:38.192Z",36755,"PIT-02",true,"2016-01-26T17:00:00.000Z",,,"2025-11-09T23:02:38.564Z","2025-11-09T23:02:38.564Z"
"cmhsbjpwm05izmafty1jmbrgf","EXC-0203","Hitachi EX1900-6-203","Hitachi","EX1900-6",2022,12.53863721751003,"ACTIVE","2025-11-01T23:02:38.192Z","2025-12-31T23:02:38.192Z",12978,"PIT-04",true,"2022-01-25T17:00:00.000Z",,,"2025-11-09T23:02:38.566Z","2025-11-09T23:02:38.566Z"
"cmhsbjpwo05j0maftkb502tp9","EXC-0204","Komatsu PC2000-8-204","Komatsu","PC2000-8",2017,12.0232943826286,"IDLE","2025-10-10T23:02:38.192Z","2025-12-09T23:02:38.192Z",33348,"ROM-01",true,"2017-01-02T17:00:00.000Z",,,"2025-11-09T23:02:38.569Z","2025-11-09T23:02:38.569Z"
"cmhsbjpwq05j1maftqq45326a","EXC-0205","Volvo EC480E-205","Volvo","EC480E",2018,10.78223888841956,"BREAKDOWN","2025-11-06T23:02:38.192Z","2026-01-05T23:02:38.192Z",29537,"PIT-04",true,"2018-09-13T17:00:00.000Z",,,"2025-11-09T23:02:38.570Z","2025-11-09T23:02:38.570Z"
"cmhsbjpws05j2maftsxavef55","EXC-0206","Liebherr R9800-206","Liebherr","R9800",2023,9.044069905141033,"ACTIVE","2025-09-26T23:02:38.192Z","2025-11-25T23:02:38.192Z",8313,"PIT-04",true,"2023-11-26T17:00:00.000Z",,,"2025-11-09T23:02:38.572Z","2025-11-09T23:02:38.572Z"
"cmhsbjpwt05j3mafts2nru7hv","EXC-0207","Caterpillar 390F-207","Caterpillar","390F",2017,10.65706536451418,"BREAKDOWN","2025-10-01T23:02:38.192Z","2025-11-30T23:02:38.192Z",33672,"PIT-01",false,"2017-10-18T17:00:00.000Z",,,"2025-11-09T23:02:38.574Z","2025-11-09T23:02:38.574Z"
"cmhsbjpwv05j4maft6f02wrie","EXC-0208","Hitachi EX3600-6-208","Hitachi","EX3600-6",2016,12.88556493390303,"ACTIVE","2025-10-12T23:02:38.192Z","2025-12-11T23:02:38.192Z",36633,"Workshop",true,"2016-05-23T17:00:00.000Z",,"Production unit C","2025-11-09T23:02:38.575Z","2025-11-09T23:02:38.575Z"
"cmhsbjpwx05j5maftg1mkutz0","EXC-0209","Liebherr R9400-209","Liebherr","R9400",2020,11.28935079030055,"ACTIVE","2025-11-05T23:02:38.192Z","2026-01-04T23:02:38.192Z",20766,"ROM-01",false,"2020-08-17T17:00:00.000Z",,,"2025-11-09T23:02:38.577Z","2025-11-09T23:02:38.577Z"
"cmhsbjpwy05j6maftqg9hjunq","EXC-0210","Komatsu PC2000-8-210","Komatsu","PC2000-8",2021,12.10111432921138,"IDLE","2025-11-05T23:02:38.192Z","2026-01-04T23:02:38.192Z",17731,"PIT-01",true,"2021-09-24T17:00:00.000Z",,,"2025-11-09T23:02:38.579Z","2025-11-09T23:02:38.579Z"
"cmhsbjpx005j7maft2sox07rc","EXC-0211","Hitachi EX1900-6-211","Hitachi","EX1900-6",2022,9.590226716263572,"STANDBY","2025-10-25T23:02:38.192Z","2025-12-24T23:02:38.192Z",13305,"ROM-02",true,"2022-10-18T17:00:00.000Z",,,"2025-11-09T23:02:38.580Z","2025-11-09T23:02:38.580Z"
"cmhsbjpx205j8maftylve9cz6","EXC-0212","Komatsu PC400-8-212","Komatsu","PC400-8",2016,12.69134947650898,"BREAKDOWN","2025-10-20T23:02:38.192Z","2025-12-19T23:02:38.192Z",37995,"PIT-02",false,"2016-08-09T17:00:00.000Z",,,"2025-11-09T23:02:38.582Z","2025-11-09T23:02:38.582Z"
"cmhsbjpx405j9mafteu3ld194","EXC-0213","Caterpillar 374F-213","Caterpillar","374F",2024,11.581378055601,"MAINTENANCE","2025-09-21T23:02:38.192Z","2025-11-20T23:02:38.192Z",4436,"Stockpile-01",false,"2024-08-06T17:00:00.000Z",,,"2025-11-09T23:02:38.584Z","2025-11-09T23:02:38.584Z"
"cmhsbjpx605jamaftvxn2dcbw","EXC-0214","Caterpillar 349E-214","Caterpillar","349E",2019,9.47983147533849,"MAINTENANCE","2025-11-08T23:02:38.192Z","2026-01-07T23:02:38.192Z",24931,"PIT-04",true,"2019-04-05T17:00:00.000Z",,"Production unit C","2025-11-09T23:02:38.586Z","2025-11-09T23:02:38.586Z"
"cmhsbjpx705jbmaftn9dv7oar","EXC-0215","Volvo EC750E-215","Volvo","EC750E",2018,12.46513797292203,"STANDBY","2025-10-05T23:02:38.192Z","2025-12-04T23:02:38.192Z",28127,"Workshop",true,"2018-11-13T17:00:00.000Z",,"Production unit C","2025-11-09T23:02:38.588Z","2025-11-09T23:02:38.588Z"
"cmhsbjpx905jcmaftaivlbmid","EXC-0216","Kobelco SK500-10-216","Kobelco","SK500-10",2017,11.73386932375386,"ACTIVE","2025-09-24T23:02:38.192Z","2025-11-23T23:02:38.192Z",32501,"Workshop",true,"2017-06-02T17:00:00.000Z",,,"2025-11-09T23:02:38.589Z","2025-11-09T23:02:38.589Z"
"cmhsbjpxb05jdmaftc3tffn2e","EXC-0217","Kobelco SK380-10-217","Kobelco","SK380-10",2021,12.97372032035458,"IDLE","2025-10-10T23:02:38.192Z","2025-12-09T23:02:38.192Z",16980,"PIT-03",true,"2021-10-03T17:00:00.000Z",,,"2025-11-09T23:02:38.591Z","2025-11-09T23:02:38.591Z"
"cmhsbjpxc05jemaftk72uit3a","EXC-0218","Caterpillar 390F-218","Caterpillar","390F",2015,11.36063987454137,"STANDBY","2025-11-03T23:02:38.192Z","2026-01-02T23:02:38.192Z",41330,"PIT-01",true,"2015-06-02T17:00:00.000Z",,,"2025-11-09T23:02:38.593Z","2025-11-09T23:02:38.593Z"
"cmhsbjpxe05jfmaftf3ctq7al","EXC-0219","Kobelco SK380-10-219","Kobelco","SK380-10",2017,9.34362218787974,"STANDBY","2025-10-11T23:02:38.192Z","2025-12-10T23:02:38.192Z",33568,"ROM-01",true,"2017-06-12T17:00:00.000Z",,,"2025-11-09T23:02:38.594Z","2025-11-09T23:02:38.594Z"
"cmhsbjpxg05jgmaft9ywv3oam","EXC-0220","Komatsu PC2000-8-220","Komatsu","PC2000-8",2019,9.089104076471424,"ACTIVE","2025-09-24T23:02:38.192Z","2025-11-23T23:02:38.192Z",25222,"PIT-02",false,"2019-01-25T17:00:00.000Z",,"Production unit C","2025-11-09T23:02:38.596Z","2025-11-09T23:02:38.596Z"
"cmhsbjpxh05jhmaftujxbfb27","EXC-0221","Liebherr R984C-221","Liebherr","R984C",2021,9.400767984382602,"IDLE","2025-09-24T23:02:38.192Z","2025-11-23T23:02:38.192Z",16415,"PIT-03",true,"2021-05-11T17:00:00.000Z",,,"2025-11-09T23:02:38.598Z","2025-11-09T23:02:38.598Z"
"cmhsbjpxk05jimaftiuc5xqtq","EXC-0222","Caterpillar 374F-222","Caterpillar","374F",2016,12.62297199878575,"MAINTENANCE","2025-10-23T23:02:38.192Z","2025-12-22T23:02:38.192Z",36722,"ROM-01",true,"2016-03-01T17:00:00.000Z",,,"2025-11-09T23:02:38.600Z","2025-11-09T23:02:38.600Z"
"cmhsbjpxl05jjmaft6whmzrlc","EXC-0223","Komatsu PC2000-8-223","Komatsu","PC2000-8",2023,8.711413658312104,"MAINTENANCE","2025-09-11T23:02:38.192Z","2025-11-10T23:02:38.192Z",9672,"ROM-02",true,"2023-05-10T17:00:00.000Z",,,"2025-11-09T23:02:38.602Z","2025-11-09T23:02:38.602Z"
"cmhsbjpxn05jkmaft6ks4ob6u","EXC-0224","Komatsu PC800-8-224","Komatsu","PC800-8",2018,10.15931641328602,"MAINTENANCE","2025-10-19T23:02:38.192Z","2025-12-18T23:02:38.192Z",29974,"ROM-01",true,"2018-09-01T17:00:00.000Z",,,"2025-11-09T23:02:38.603Z","2025-11-09T23:02:38.603Z"
"cmhsbjpxp05jlmaft68lx77tk","EXC-0225","Komatsu PC800-8-225","Komatsu","PC800-8",2022,8.710930567956371,"MAINTENANCE","2025-09-22T23:02:38.192Z","2025-11-21T23:02:38.192Z",12938,"PIT-04",true,"2022-02-05T17:00:00.000Z",,,"2025-11-09T23:02:38.605Z","2025-11-09T23:02:38.605Z"
"cmhsbjpxq05jmmaftaarly5cp","EXC-0226","Volvo EC950F-226","Volvo","EC950F",2015,10.76716128787127,"IDLE","2025-10-16T23:02:38.192Z","2025-12-15T23:02:38.192Z",41321,"ROM-02",false,"2015-11-20T17:00:00.000Z",,"Production unit C","2025-11-09T23:02:38.607Z","2025-11-09T23:02:38.607Z"
"cmhsbjpxs05jnmaft4sn25yek","EXC-0227","Hitachi EX2600-6-227","Hitachi","EX2600-6",2023,11.03978327597333,"ACTIVE","2025-10-18T23:02:38.192Z","2025-12-17T23:02:38.192Z",9913,"PIT-04",true,"2023-11-30T17:00:00.000Z",,,"2025-11-09T23:02:38.608Z","2025-11-09T23:02:38.608Z"
"cmhsbjpxt05jomaftawyypjn1","EXC-0228","Komatsu PC400-8-228","Komatsu","PC400-8",2016,8.348726233668819,"IDLE","2025-10-23T23:02:38.192Z","2025-12-22T23:02:38.192Z",37669,"PIT-04",true,"2016-09-16T17:00:00.000Z",,"Production unit C","2025-11-09T23:02:38.610Z","2025-11-09T23:02:38.610Z"
"cmhsbjpxv05jpmaft7tcigfml","EXC-0229","Komatsu PC400-8-229","Komatsu","PC400-8",2022,12.48380863244554,"BREAKDOWN","2025-10-03T23:02:38.192Z","2025-12-02T23:02:38.192Z",13650,"ROM-02",true,"2022-06-23T17:00:00.000Z",,,"2025-11-09T23:02:38.611Z","2025-11-09T23:02:38.611Z"
"cmhsbjpxx05jqmaftyc7x9ior","EXC-0230","Volvo EC950F-230","Volvo","EC950F",2017,8.998578733677997,"IDLE","2025-09-13T23:02:38.192Z","2025-11-12T23:02:38.192Z",33691,"ROM-01",true,"2017-09-03T17:00:00.000Z",,,"2025-11-09T23:02:38.613Z","2025-11-09T23:02:38.613Z"
"cmhsbjpxy05jrmaftumgrwosk","EXC-0231","Volvo EC950F-231","Volvo","EC950F",2015,12.31325121291959,"IDLE","2025-10-21T23:02:38.192Z","2025-12-20T23:02:38.192Z",40435,"PIT-02",true,"2015-02-24T17:00:00.000Z",,,"2025-11-09T23:02:38.615Z","2025-11-09T23:02:38.615Z"
"cmhsbjpy105jsmaft6rja0kmn","EXC-0232","Caterpillar 374F-232","Caterpillar","374F",2016,8.187173610926898,"MAINTENANCE","2025-10-19T23:02:38.192Z","2025-12-18T23:02:38.192Z",36756,"Stockpile-01",true,"2016-09-11T17:00:00.000Z",,,"2025-11-09T23:02:38.617Z","2025-11-09T23:02:38.617Z"
"cmhsbjpy305jtmaftce1hocpt","EXC-0233","Hitachi EX3600-6-233","Hitachi","EX3600-6",2016,12.96195747998752,"ACTIVE","2025-10-15T23:02:38.192Z","2025-12-14T23:02:38.192Z",37335,"Stockpile-01",true,"2016-04-08T17:00:00.000Z",,"Production unit C","2025-11-09T23:02:38.619Z","2025-11-09T23:02:38.619Z"
"cmhsbjpy405jumaft8zl02xcq","EXC-0234","Hitachi EX2600-6-234","Hitachi","EX2600-6",2015,11.63627385232395,"IDLE","2025-10-12T23:02:38.192Z","2025-12-11T23:02:38.192Z",41849,"Workshop",true,"2015-02-26T17:00:00.000Z",,"Production unit C","2025-11-09T23:02:38.621Z","2025-11-09T23:02:38.621Z"
